anime_id,type,episodes,source,rating,start_year,start_season,demographics
50207,ona,25,Non-Original,pg_13,2021,fall,None
2050,ova,2,Non-Original,pg_13,1991,spring,Shounen
12367,tv,12,Non-Original,pg_13,2012,spring,None
280,tv,51,Non-Original,g,2005,fall,Shoujo
37438,tv,11,Non-Original,r,2018,fall,None
40873,special,2,Non-Original,pg_13,2020,winter,None
36468,ona,12,Non-Original,g,2017,fall,None
1978,movie,1,original,g,1997,fall,None
1793,movie,1,Non-Original,r+,1990,fall,None
1891,tv,50,original,pg_13,1996,fall,Shounen
34753,special,1,Non-Original,r,2017,winter,None
36689,ova,2,Non-Original,rx,2018,fall,None
6920,tv,12,Non-Original,r,2011,summer,None
20757,ova,3,Non-Original,rx,2013,fall,None
1799,special,1,Non-Original,pg_13,1992,fall,Shounen
37879,ona,1,Non-Original,pg_13,2017,summer,None
14145,ova,2,Non-Original,pg_13,2012,fall,Josei
1062,tv,27,Non-Original,r,1999,summer,None
36956,ova,1,Non-Original,rx,2018,winter,None
40639,ova,1,Non-Original,rx,2020,winter,None
41918,ona,15,original,pg_13,2021,spring,None
11073,movie,1,Non-Original,pg,1998,summer,Kids
3437,tv,99,Non-Original,g,1987,fall,Shounen
12449,special,6,Non-Original,r+,2011,fall,None
39471,ova,4,Non-Original,rx,2019,spring,None
43353,ona,12,Non-Original,pg_13,2020,fall,None
29705,ova,2,Non-Original,rx,2015,spring,None
10851,ova,6,Non-Original,rx,2011,fall,None
50917,tv,12,Non-Original,pg_13,2022,summer,None
39728,ona,4,original,pg_13,2021,spring,None
23115,special,1,Non-Original,pg_13,2014,winter,None
3345,tv,30,Non-Original,g,1992,fall,Shoujo
7739,special,1,Non-Original,r+,2010,spring,None
2818,tv,41,original,g,1989,spring,Shounen
24271,ova,1,Non-Original,rx,2014,summer,None
2570,tv,26,Non-Original,g,1991,winter,Kids
42892,tv,24,Non-Original,pg_13,2022,winter,Shoujo
2586,ova,5,original,pg_13,1994,winter,None
4450,special,11,Non-Original,pg_13,2004,spring,None
38467,ona,42,Non-Original,pg_13,2019,fall,None
8987,ova,3,Non-Original,rx,2010,spring,None
36828,tv,12,Non-Original,pg_13,2018,spring,None
13169,movie,1,original,g,2012,winter,None
39221,tv,12,original,pg_13,2019,summer,None
28713,ova,1,Non-Original,r+,2015,summer,Seinen
3136,tv,46,Non-Original,g,1982,spring,None
14373,ova,1,original,pg_13,2012,fall,None
10014,tv,13,original,pg,2011,spring,None
7969,ova,2,Non-Original,rx,2010,spring,None
1041,ova,1,Non-Original,pg_13,1992,summer,None
10016,movie,1,original,g,2011,winter,None
36148,ona,12,Non-Original,pg_13,2017,spring,None
4503,tv,23,original,r+,1984,spring,None
28447,special,1,Non-Original,r,2014,fall,None
706,tv,13,Non-Original,pg_13,2005,spring,None
42898,ona,48,Non-Original,pg_13,2020,summer,None
10457,ova,2,Non-Original,rx,2011,spring,None
4876,movie,1,Non-Original,pg_13,1992,spring,None
729,tv,48,Non-Original,pg_13,1987,spring,Shoujo
31422,tv,12,Non-Original,pg_13,2017,winter,Shounen
1706,tv,13,Non-Original,pg_13,2002,spring,Seinen
34543,tv,12,Non-Original,pg_13,2017,summer,None
1572,tv,52,Non-Original,g,1965,fall,Kids
2032,tv,13,original,pg_13,2007,spring,None
8908,special,1,Non-Original,g,2008,summer,None
31400,ova,2,Non-Original,rx,2015,fall,None
21363,ova,2,Non-Original,rx,2014,winter,None
31318,tv,12,original,pg_13,2015,fall,None
37860,movie,4,original,pg_13,2017,fall,None
38464,movie,1,original,pg_13,2019,winter,None
36992,special,2,Non-Original,r,2018,spring,Josei
1044,movie,1,Non-Original,g,1968,summer,None
8062,special,1,original,pg_13,2010,winter,None
40062,ona,30,Non-Original,pg_13,2019,spring,None
965,tv,13,Non-Original,pg,2006,spring,None
37446,tv,12,Non-Original,pg_13,2018,summer,None
9014,ova,2,original,pg_13,2010,summer,None
1166,ova,6,Non-Original,pg_13,1999,fall,Shounen
3641,ova,3,Non-Original,pg,2008,spring,Kids
23989,special,5,Non-Original,r+,2014,winter,None
1042,ova,1,Non-Original,r,1996,fall,None
36914,special,1,Non-Original,pg_13,2017,fall,None
921,ova,2,original,pg_13,2004,summer,None
2165,tv,100,Non-Original,g,2007,spring,None
2955,ova,2,original,rx,2004,spring,None
33291,ova,3,Non-Original,rx,2016,summer,None
11769,tv,12,Non-Original,pg_13,2012,winter,Seinen
825,ona,4,Non-Original,pg_13,2005,fall,Shounen
2084,tv,38,original,pg_13,1990,spring,Shounen
1129,special,1,Non-Original,pg_13,2003,summer,None
1599,tv,12,Non-Original,pg_13,1998,fall,Shounen
9001,ova,1,original,r,2010,summer,None
35522,special,2,Non-Original,pg_13,2017,winter,None
28835,tv,12,original,pg_13,2015,spring,None
43793,ova,4,Non-Original,rx,2020,fall,None
6041,ova,2,Non-Original,rx,2008,fall,None
11997,ova,2,Non-Original,rx,2012,winter,None
3941,ova,2,Non-Original,rx,2007,spring,None
4124,movie,1,original,g,2006,fall,Kids
39063,tv,12,original,pg_13,2019,spring,None
163,tv,26,Non-Original,pg,1999,spring,Shounen
1085,ova,3,Non-Original,r,2004,winter,None
6312,special,1,Non-Original,pg_13,2008,summer,None
34453,ona,1,Non-Original,g,2016,winter,None
3008,tv,108,original,g,1977,winter,None
751,tv,52,Non-Original,g,2002,fall,None
3203,movie,1,Non-Original,g,1990,fall,Shoujo
1734,ona,4,original,pg_13,2001,spring,None
33102,special,1,Non-Original,pg_13,2016,spring,Shoujo
2531,ova,2,Non-Original,rx,2002,fall,None
1635,ova,2,Non-Original,rx,2003,winter,None
38262,tv,26,Non-Original,g,2018,fall,Kids
1130,movie,1,original,r+,1986,summer,None
2789,tv,52,Non-Original,pg,2004,winter,Kids
3668,tv,26,Non-Original,pg_13,2008,summer,None
5725,tv,30,Non-Original,g,2008,winter,Kids
34246,ova,1,Non-Original,rx,2016,fall,None
771,tv,13,Non-Original,pg_13,2006,winter,Shoujo
367,ova,3,Non-Original,g,1995,fall,None
14317,special,1,original,pg_13,2012,spring,None
39799,tv,12,Non-Original,r,2019,fall,Shounen
314,ova,13,Non-Original,pg_13,1988,summer,Shoujo
32376,special,1,Non-Original,r,2015,fall,Shounen
8245,movie,1,Non-Original,pg,2010,summer,Kids
34550,tv,12,Non-Original,pg_13,2017,spring,Seinen
47591,ona,8,Non-Original,rx,2021,spring,None
34899,ona,2,Non-Original,rx,2017,winter,None
40102,ova,1,Non-Original,pg_13,2020,winter,None
1433,movie,1,Non-Original,r+,1985,summer,Seinen
44274,tv,12,Non-Original,pg_13,2021,fall,None
2620,tv,26,Non-Original,pg,2007,spring,None
19569,ova,2,Non-Original,rx,2013,summer,None
14277,tv,26,Non-Original,pg_13,2012,summer,Seinen
6901,tv,50,Non-Original,pg,2009,fall,None
7598,movie,1,Non-Original,r,2010,summer,None
37436,tv,12,original,pg_13,2019,winter,None
27567,special,2,Non-Original,pg,1996,summer,None
1879,ova,1,Non-Original,r+,1989,winter,Seinen
10219,special,1,Non-Original,pg_13,2011,summer,None
757,movie,1,Non-Original,pg,2000,summer,None
38529,tv,12,Non-Original,pg_13,2019,fall,None
15783,special,1,Non-Original,pg_13,2012,fall,Seinen
1795,ova,1,Non-Original,pg_13,1990,winter,None
40587,movie,1,original,g,2020,fall,Shoujo
423,ova,6,original,pg_13,2005,winter,Shounen
32461,movie,1,Non-Original,g,2015,fall,Seinen
31050,ova,3,Non-Original,r,2015,fall,Shounen
1329,movie,1,Non-Original,g,1993,summer,None
31105,ona,1,original,pg_13,2014,summer,None
4198,tv,46,original,pg_13,1975,fall,Shounen
35827,ova,1,Non-Original,rx,2017,summer,None
1163,tv,48,original,pg_13,1998,spring,None
29573,ova,1,Non-Original,rx,2015,winter,None
671,tv,13,Non-Original,pg,2006,winter,None
2811,movie,1,Non-Original,pg,1969,summer,None
36777,ova,1,Non-Original,pg_13,2018,spring,None
2106,tv,26,original,pg_13,2007,spring,None
40254,ona,8,Non-Original,rx,2019,fall,Josei
38220,ona,12,Non-Original,pg_13,2018,summer,None
3754,tv,50,original,g,1984,spring,Shoujo
4804,ova,2,Non-Original,pg_13,2009,spring,None
35251,tv,12,Non-Original,pg_13,2017,fall,None
375,tv,12,original,pg_13,1998,winter,Seinen
622,ova,2,Non-Original,pg_13,2004,spring,None
40151,ona,24,Non-Original,pg_13,2019,summer,None
2038,tv,38,original,g,1985,summer,Shoujo
50770,special,1,Non-Original,r,2021,fall,None
36729,special,2,Non-Original,r,2017,summer,None
34302,movie,1,original,g,2017,winter,Shoujo
10549,special,1,original,g,2008,fall,Shoujo
159,tv,24,Non-Original,pg_13,2004,spring,Shounen
746,ova,2,Non-Original,r+,2005,fall,None
8361,movie,1,Non-Original,g,1999,spring,Seinen
3579,tv,51,Non-Original,pg_13,1974,spring,Shounen
2997,movie,1,Non-Original,r+,1986,fall,None
651,ova,1,Non-Original,rx,2004,spring,None
23305,ova,1,Non-Original,rx,2014,spring,None
40982,ona,1,Non-Original,pg_13,2019,fall,None
31919,movie,1,Non-Original,pg,2016,winter,Shoujo
2556,tv,52,Non-Original,g,1989,fall,None
833,tv,13,original,pg_13,2002,fall,Shounen
864,ova,2,original,pg_13,2004,winter,None
909,tv,13,original,pg_13,2001,spring,None
39846,special,1,Non-Original,pg_13,2019,fall,None
42774,tv,13,Non-Original,pg_13,2021,spring,Shounen
8250,ova,1,original,pg_13,2011,winter,None
9353,ova,1,Non-Original,pg_13,2010,fall,None
34244,movie,1,Non-Original,g,2017,spring,Seinen
16331,ona,1,original,pg_13,2012,fall,None
8366,movie,1,Non-Original,g,2006,spring,Seinen
10546,ova,4,Non-Original,rx,2011,spring,None
31883,ova,2,Non-Original,pg_13,2016,winter,Seinen
49295,ova,6,Non-Original,rx,2021,fall,None
51616,special,2,Non-Original,pg_13,2022,winter,None
42959,tv,12,Non-Original,pg_13,2021,winter,Shounen
3335,tv,42,Non-Original,pg_13,1978,summer,Shoujo
10297,ova,1,Non-Original,r+,2011,winter,None
336,tv,13,Non-Original,pg_13,2004,fall,Shoujo
4712,special,1,original,pg,2007,summer,None
11349,ova,3,Non-Original,rx,2011,fall,None
39299,ova,2,Non-Original,rx,2019,summer,None
1262,ova,6,original,pg_13,1992,spring,Shounen
4910,special,1,Non-Original,pg,2006,summer,Kids
24699,tv,50,original,pg_13,2014,fall,Shounen
2819,tv,43,Non-Original,g,1990,winter,Shounen
1853,tv,39,Non-Original,pg_13,1997,winter,Shoujo
2998,ova,1,Non-Original,pg_13,1987,fall,None
44090,ona,2,original,r,2021,spring,None
148,tv,12,Non-Original,pg_13,2004,winter,None
40623,tv,12,Non-Original,r+,2020,summer,Shounen
2901,movie,1,Non-Original,pg_13,1999,fall,None
39963,ona,8,Non-Original,rx,2019,summer,None
48644,tv,12,original,pg_13,2021,fall,None
34776,ona,5,Non-Original,pg_13,2017,winter,None
1988,tv,13,original,pg_13,2007,winter,None
9721,ova,1,Non-Original,rx,2010,fall,None
42324,ova,1,Non-Original,rx,2020,summer,None
1370,movie,1,Non-Original,pg,2002,winter,None
1774,special,1,original,pg_13,2003,summer,None
39567,tv,12,original,pg_13,2019,fall,None
15883,tv,12,original,pg_13,2013,summer,None
25567,special,1,Non-Original,r,2014,fall,None
35183,tv,12,Non-Original,pg_13,2018,spring,Seinen
2505,ova,3,Non-Original,rx,2006,summer,None
37247,ona,1,original,g,2018,winter,None
38039,ova,2,Non-Original,rx,2018,fall,None
623,tv,25,Non-Original,pg_13,2002,winter,None
6531,ova,2,Non-Original,rx,2009,spring,None
4071,special,2,Non-Original,g,2006,summer,None
42985,ona,1,original,r,2019,fall,None
3501,tv,13,original,pg_13,2008,winter,None
41834,tv,26,Non-Original,pg_13,2020,fall,None
10916,ova,2,Non-Original,pg,1999,fall,Kids
7708,ova,4,Non-Original,rx,2010,winter,None
38573,tv,12,Non-Original,r+,2019,summer,None
13799,movie,1,Non-Original,pg,2012,summer,Kids
9875,special,1,Non-Original,g,2010,fall,None
2988,ova,5,Non-Original,rx,2003,summer,None
40578,special,1,Non-Original,pg_13,2019,fall,Seinen
1785,ova,2,Non-Original,rx,2002,spring,None
6527,movie,1,original,g,2009,fall,Shoujo
40394,ona,1,Non-Original,pg_13,2019,summer,None
3686,special,2,original,pg_13,2007,summer,None
38254,tv,4,original,pg_13,2018,fall,None
36022,tv,24,Non-Original,pg_13,2017,fall,Shounen
43590,Non-Original,1,original,pg_13,2020,fall,None
1208,movie,1,Non-Original,g,1979,winter,None
9716,special,1,Non-Original,pg_13,1997,winter,Shounen
1661,tv,25,Non-Original,pg_13,1973,fall,None
33834,tv,12,Non-Original,r+,2017,spring,None
50955,tv,60,original,pg_13,2022,spring,None
48962,ona,16,Non-Original,pg_13,2021,summer,None
10924,ova,2,Non-Original,r+,2011,fall,None
41206,ona,5,original,g,2020,winter,None
616,tv,35,Non-Original,pg,1995,summer,Shoujo
39617,tv,11,Non-Original,r,2021,winter,Shounen
37036,tv,12,original,pg_13,2018,spring,None
10338,tv,22,Non-Original,pg_13,2011,spring,Shounen
51225,special,1,Non-Original,pg_13,2022,winter,None
2703,tv,22,Non-Original,g,1998,fall,Shounen
40109,movie,3,original,pg_13,2019,fall,None
37858,movie,4,original,pg_13,2017,spring,None
26019,special,1,Non-Original,pg_13,2010,spring,None
37966,movie,1,Non-Original,pg,2019,summer,Kids
3072,movie,1,original,pg_13,1983,winter,None
3011,ova,2,Non-Original,pg_13,2008,winter,None
36342,movie,1,Non-Original,r,2017,fall,None
5178,movie,1,original,r,2009,spring,None
36525,tv,12,Non-Original,r,2018,spring,None
31070,special,6,original,pg_13,2015,spring,None
34639,ova,1,Non-Original,rx,2017,winter,None
10592,movie,1,original,pg_13,2011,fall,Shounen
1549,movie,1,Non-Original,pg_13,1982,winter,None
24531,ova,3,Non-Original,pg_13,2014,summer,Shounen
37185,ona,12,Non-Original,pg_13,2017,summer,None
39194,tv,12,Non-Original,pg_13,2019,fall,Shounen
43697,ona,6,Non-Original,r,2021,spring,None
378,movie,1,original,pg_13,2002,spring,Shounen
2288,tv,26,original,pg_13,1998,spring,Shoujo
38835,tv,12,Non-Original,pg_13,2020,summer,None
20969,movie,1,Non-Original,pg_13,2014,winter,None
2815,tv,52,Non-Original,g,1987,spring,Kids
33118,special,2,Non-Original,pg_13,2016,spring,Seinen
17813,special,1,Non-Original,g,2012,spring,None
2560,movie,1,Non-Original,pg_13,1980,spring,Shounen
14073,ona,10,Non-Original,pg_13,2012,summer,Shounen
49338,ova,3,Non-Original,r,2021,fall,Josei
204,tv,12,Non-Original,pg_13,2004,winter,None
10917,ova,3,Non-Original,pg,2000,fall,Kids
42976,ona,4,Non-Original,r,2021,summer,None
1360,ova,4,Non-Original,rx,2004,fall,None
40855,ova,4,Non-Original,rx,2020,spring,None
21497,special,1,Non-Original,pg_13,2014,winter,None
41688,ona,10,Non-Original,g,2020,fall,None
3759,ova,1,Non-Original,pg_13,2008,winter,None
1584,ova,2,original,pg_13,2006,summer,None
8626,Non-Original,1,Non-Original,g,2008,spring,None
31168,ova,1,Non-Original,pg,2015,spring,Kids
496,movie,1,Non-Original,pg_13,1985,winter,Shounen
9005,ova,2,Non-Original,pg_13,2010,summer,None
51335,ona,26,Non-Original,pg_13,2022,spring,None
40280,special,1,Non-Original,pg_13,2019,fall,None
37893,tv,13,original,pg_13,2018,summer,None
2709,tv,51,Non-Original,g,1998,winter,Kids
23439,ona,1,original,g,2014,spring,None
37744,tv,12,Non-Original,pg_13,2019,summer,None
50678,tv,12,original,pg_13,2022,spring,None
32171,tv,12,Non-Original,r+,2016,summer,None
50470,tv,10,Non-Original,pg_13,2022,summer,Josei
2212,special,1,original,pg_13,2007,winter,None
4191,tv,25,Non-Original,pg,1998,fall,None
19029,special,6,Non-Original,pg_13,2013,spring,None
12963,tv,52,original,pg,2012,spring,Shoujo
3050,ova,2,original,rx,2004,fall,None
8648,special,6,Non-Original,pg_13,2010,summer,None
32438,tv,12,original,r,2016,spring,None
6875,tv,12,Non-Original,pg_13,2010,fall,None
3162,tv,49,Non-Original,g,1984,winter,None
42224,ova,2,Non-Original,rx,2020,summer,None
646,tv,12,Non-Original,pg_13,1997,spring,Shounen
13159,tv,60,Non-Original,pg,2012,spring,None
17497,tv,52,original,pg,2013,spring,Shoujo
11031,ova,2,original,rx,2011,summer,None
24021,ova,1,Non-Original,rx,2014,summer,None
2281,tv,39,original,pg,1998,fall,Shounen
30242,ova,2,Non-Original,rx,2015,spring,None
3015,movie,1,Non-Original,pg_13,1992,fall,None
817,tv,13,original,pg_13,2006,winter,None
1153,ova,6,Non-Original,r+,1988,fall,Seinen
34030,ova,2,Non-Original,rx,2016,fall,None
2546,tv,48,Non-Original,g,1983,winter,None
3460,tv,26,Non-Original,pg,1986,fall,Kids
769,ova,4,original,r+,1996,spring,Shounen
34167,movie,1,original,pg_13,2017,spring,None
37089,ova,2,Non-Original,rx,2018,winter,None
3265,special,3,original,pg_13,2002,fall,None
3761,tv,26,Non-Original,g,1981,fall,None
20965,ona,1,original,pg,2013,fall,None
3707,ova,4,Non-Original,rx,2007,fall,None
41370,ova,1,Non-Original,rx,2020,spring,None
499,ova,1,Non-Original,r,1988,fall,Shounen
38544,tv,12,original,pg_13,2019,winter,None
679,ova,3,Non-Original,r,1996,summer,Shounen
40239,special,1,Non-Original,pg_13,2019,summer,None
11005,ova,2,Non-Original,r+,2012,winter,Seinen
1583,tv,12,Non-Original,r,2006,fall,Seinen
45783,tv,13,Non-Original,pg_13,2022,winter,Josei
23433,tv,12,Non-Original,pg_13,2014,summer,Josei
2584,ova,1,original,pg_13,1986,summer,None
1346,ova,3,original,r+,1990,spring,None
1822,ova,6,Non-Original,r,1990,fall,Shounen
1235,special,5,Non-Original,r+,2005,fall,None
1783,ova,2,Non-Original,rx,2003,fall,None
32190,special,1,original,pg_13,2016,winter,None
8438,special,2,Non-Original,pg,2010,winter,Kids
754,tv,36,Non-Original,pg,2005,spring,Shoujo
49505,tv,12,original,pg_13,2021,fall,None
4810,tv,35,original,pg_13,1973,fall,None
37223,ova,6,original,rx,2018,spring,None
454,ova,1,original,r+,2003,fall,None
21695,special,1,Non-Original,pg,2013,fall,Kids
3281,tv,46,Non-Original,pg_13,1991,fall,Shounen
1233,ova,7,Non-Original,r+,1994,fall,Shounen
13937,ova,2,Non-Original,rx,2012,summer,None
555,tv,12,original,r+,2001,spring,Shounen
35135,movie,1,original,pg_13,2018,fall,None
2913,tv,40,Non-Original,g,1992,winter,None
41714,movie,3,original,pg_13,2020,fall,None
11635,movie,1,original,pg_13,2012,winter,None
13619,special,1,Non-Original,r,2012,winter,None
44067,ona,12,Non-Original,pg_13,2021,summer,None
27629,tv,12,original,pg_13,2015,winter,None
2029,movie,1,Non-Original,pg_13,1981,summer,None
31710,tv,12,Non-Original,pg_13,2016,winter,None
23579,ova,8,Non-Original,pg,2014,spring,Shoujo
36344,movie,1,Non-Original,r,2018,winter,None
38091,tv,12,Non-Original,pg_13,2019,spring,None
1169,ova,3,original,r+,1992,fall,None
3561,tv,52,original,pg,2001,spring,Shounen
37292,ona,48,Non-Original,pg_13,2018,winter,None
6918,tv,12,Non-Original,pg_13,2011,winter,None
3940,ova,2,Non-Original,rx,2007,fall,None
1236,tv,73,original,g,1978,spring,Shounen
2896,ova,3,Non-Original,rx,2005,winter,None
1296,ova,1,original,pg_13,1987,spring,None
6726,special,3,Non-Original,pg_13,2009,spring,Shoujo
36343,movie,1,Non-Original,r,2018,winter,None
711,movie,1,original,pg_13,1977,summer,None
3271,tv,39,original,pg,2002,spring,None
9849,ova,1,original,rx,2010,fall,None
1161,tv,25,Non-Original,pg_13,1997,spring,Shounen
49556,tv,24,Non-Original,pg_13,2022,spring,None
6234,special,7,original,g,2008,winter,None
51662,ova,4,Non-Original,rx,2022,summer,None
42422,movie,1,original,g,2021,winter,Shoujo
34032,movie,1,original,pg,2017,spring,Shoujo
20995,ova,2,Non-Original,rx,2013,fall,None
19953,ova,2,original,pg_13,2014,winter,None
32011,tv,12,Non-Original,pg_13,2016,spring,Josei
41659,ova,6,original,pg_13,2020,summer,None
33997,special,1,Non-Original,g,2016,spring,Shounen
51494,Non-Original,1,original,pg_13,2022,winter,None
2188,ova,2,Non-Original,rx,2005,fall,None
9333,ova,1,original,pg_13,2010,fall,None
3991,ova,6,original,pg_13,2007,fall,None
50597,ona,1,Non-Original,g,2021,fall,None
7540,special,2,Non-Original,r,2009,summer,None
2087,tv,26,original,pg_13,1996,spring,Shounen
34529,ova,2,Non-Original,rx,2017,summer,None
37886,ona,1,original,pg_13,2018,spring,None
37021,ona,6,Non-Original,pg_13,2018,summer,None
1481,special,1,Non-Original,pg_13,1982,winter,None
38779,ova,1,Non-Original,rx,2019,winter,None
27783,ona,12,Non-Original,r,2018,winter,Seinen
9673,special,25,original,pg_13,2010,fall,None
50696,special,2,Non-Original,pg_13,2021,fall,None
31790,tv,12,original,pg_13,2016,winter,None
40436,tv,12,Non-Original,r+,2020,summer,None
445,tv,13,Non-Original,pg_13,2001,winter,None
31851,special,1,original,pg_13,2015,summer,None
13139,tv,25,original,g,2012,spring,None
5859,ova,1,original,pg_13,2007,spring,None
4050,tv,52,Non-Original,g,2005,spring,None
25117,special,6,Non-Original,pg_13,2014,spring,None
13239,movie,1,Non-Original,r,2012,fall,None
48577,ona,1,original,pg_13,2021,winter,None
2324,ova,3,original,rx,2001,fall,None
38089,tv,24,Non-Original,g,2018,fall,Josei
31736,special,6,original,r+,2015,fall,None
38797,ona,8,Non-Original,rx,2019,winter,None
35347,ona,1,Non-Original,pg,2017,spring,None
39769,Non-Original,1,Non-Original,g,2019,spring,None
51217,ova,2,Non-Original,rx,2022,spring,None
15539,ova,1,Non-Original,rx,2012,fall,None
1387,ova,10,Non-Original,rx,2000,fall,None
43467,ona,1,Non-Original,rx,2021,winter,None
9737,ova,13,original,r,2011,spring,None
