anime_id,title,type,score,scored_by,status,episodes,source,members,favorites,rating,sfw,start_year,start_season,genres,demographics,studios
1812,Hanoka,tv,Average,2039,finished_airing,12,original,4482,16,pg_13,True,2006,summer,Sci-Fi,None,RAMS
2095,Salamander,ova,Average,450,finished_airing,3,Non-Original,1443,1,pg_13,True,1987,winter,Adventure,None,Pierrot
8156,Gegege no Kitarou: Obake Nighter,movie,Average,217,finished_airing,1,Non-Original,874,1,g,True,1997,winter,Sports,None,Toei Animation
1345,Soujuu Senshi Psychic Wars,ova,Average,2044,finished_airing,1,Non-Original,3955,6,r+,True,1991,winter,Action,Seinen,Toei Animation
1782,Hyakki,ova,Average,789,finished_airing,3,Non-Original,2745,4,rx,False,2003,winter,Hentai,None,Arms
35730,Musekinin Galaxy☆Tylor,tv,Average,1996,finished_airing,12,Non-Original,5630,1,pg_13,True,2017,summer,Comedy,None,Seven
9916,Samurai Giants,tv,Average,164,finished_airing,46,Non-Original,1176,3,pg_13,True,1973,fall,Sports,None,Madhouse
3597,Fantasia,ova,Average,1083,finished_airing,1,Non-Original,2361,0,pg_13,True,1993,fall,Comedy,None,Production I.G
42946,Kusoge tte Iuna! Animation,ona,Average,1070,finished_airing,12,Non-Original,2104,1,pg_13,True,2020,fall,Comedy,None,Charaction
2072,Idol Project,ova,Average,646,finished_airing,4,Non-Original,2032,3,pg_13,True,1995,summer,Adventure,None,Studio OX
2219,Ryokunohara Meikyuu,ova,Average,1539,finished_airing,1,Non-Original,4326,4,pg_13,True,1990,spring,Avant Garde,Shoujo,AIC
2308,Lime-iro Ryuukitan X,tv,Average,851,finished_airing,13,Non-Original,4274,2,r+,True,2005,winter,Drama,None,A.C.G.T.
4534,Choujin Locke: Shinsekai Sentai,ova,Average,343,finished_airing,2,Non-Original,1197,0,pg_13,True,1991,summer,Action,None,Nippon Animation
40166,Zoids Wild Zero,tv,Average,311,finished_airing,50,Non-Original,3469,10,pg,True,2019,fall,Action,None,OLM
30923,Colorful Ninja Iromaki,movie,Average,384,finished_airing,1,original,1312,0,pg,True,2016,winter,Fantasy,None,Signal.MD
2944,Seisai,ova,Average,1147,finished_airing,2,Non-Original,3774,4,rx,False,2003,winter,Avant Garde,None,Y.O.U.C
18063,Tiger Mask Fuku Men League Sen,movie,Average,218,finished_airing,1,Non-Original,871,1,pg_13,True,1970,summer,Sports,Shounen,Toei Animation
23679,Strange+ Special,special,Average,761,finished_airing,1,Non-Original,2308,0,pg_13,True,2014,spring,Comedy,Josei,Seven
3675,Andromeda Stories,special,Average,598,finished_airing,1,Non-Original,1854,3,pg_13,True,1982,summer,Action,None,Toei Animation
49943,Cosplay Change: Pure-kei Joshidaisei no Kiken na Seiheki,ova,Average,935,finished_airing,4,Non-Original,2519,5,rx,False,2021,fall,Hentai,None,Mousou Senka
9242,Nine: Original-ban,movie,Average,293,finished_airing,1,Non-Original,861,0,pg_13,True,1983,summer,Romance,Shounen,Group TAC
19297,Ketsuekigata-kun! Featuring Yuri & Nasuno,special,Average,1746,finished_airing,1,Non-Original,3481,1,pg_13,True,2013,spring,Comedy,None,feel.
2714,Sotsugyou: Graduation,ova,Average,415,finished_airing,2,Non-Original,1384,2,pg_13,True,1995,winter,Drama,None,animate Film
2794,Kussetsu,ova,Average,415,finished_airing,3,Non-Original,1334,0,rx,False,2002,winter,Hentai,None,AIC
4558,Yukiyo Ichiya Monogatari,ova,Average,722,finished_airing,3,original,1898,2,rx,False,2004,winter,Hentai,None,Schoolzone
3114,Chiisana Kyojin Microman,tv,Average,186,finished_airing,52,Non-Original,1053,2,g,True,1999,winter,Action,Kids,Pierrot
30920,Utopa,movie,Average,652,finished_airing,1,original,1703,0,pg,True,2016,winter,Sci-Fi,None,Studio 4°C
4522,Bounty Hunter: The Hard,ova,Average,529,finished_airing,1,Non-Original,1235,0,r+,True,1996,spring,Action,None,J.C.Staff
3131,Ashita Tenki ni Naare,tv,Average,231,finished_airing,47,Non-Original,766,1,g,True,1984,fall,Sports,Shounen,Tsuchida Productions
8960,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,tv,Average,301,finished_airing,10,Non-Original,1242,1,g,True,2010,summer,Action,None,DLE
5568,"Rinkan Gakuen: Yamete! ...Okaasan, Minaide!",ova,Average,1002,finished_airing,1,Non-Original,3032,5,rx,False,2005,summer,Hentai,None,Himajin Planning
32467,Under the Dog: Anthea-chan,ona,Average,1759,finished_airing,1,original,4247,0,pg_13,True,2015,summer,Action,None,Kinema Citrus
4357,El,ova,Average,752,finished_airing,2,Non-Original,2139,3,rx,False,2001,spring,Action,None,Arms
8539,Toilet no Hanako-san,movie,Average,202,finished_airing,1,Non-Original,1205,5,pg_13,True,1996,spring,Horror,None,Pierrot
43745,Attack Zero x Evangelion,ona,Average,1167,finished_airing,1,original,2763,5,g,True,2020,fall,Slice of Life,None,Wit Studio
8496,Neko Neko Fantasia,ova,Average,438,finished_airing,1,Non-Original,1009,2,g,True,1991,fall,Comedy,None,animate Film
11505,Kiss Dum: Omokage,special,Average,288,finished_airing,1,original,1031,0,pg_13,True,2011,summer,Sci-Fi,None,Satelight
34979,Shounen Ashibe: Go! Go! Goma-chan 2,tv,Average,324,finished_airing,32,Non-Original,996,2,g,True,2017,spring,Comedy,Seinen,Bridge
3558,Doukyuusei (OVA): Natsu no Owari ni,ova,Average,707,finished_airing,4,Non-Original,2627,8,rx,False,1994,summer,Drama,None,Triple X
9389,Ginga Hyouryuu Vifam: Kieta 12-nin,ova,Average,205,finished_airing,1,original,616,0,g,True,1985,winter,Adventure,None,Sunrise
38285,Zuori Qing Kong Pilot,ona,Average,316,finished_airing,1,Non-Original,1204,1,pg_13,True,2014,winter,Drama,None,Seven Stone Entertainment
33759,Feng Wei Ying Xiong,ona,Average,148,finished_airing,13,original,465,2,pg_13,True,2015,summer,Action,None,YHKT Entertainment
3393,Dark,ova,Average,774,finished_airing,2,Non-Original,2549,6,rx,False,2000,summer,Hentai,None,Y.O.U.C
3645,Yunyun☆Paradise,ova,Average,739,finished_airing,1,Non-Original,1647,5,rx,False,1995,spring,Hentai,None,AIC
35818,Love Kome: We Love Rice Nikisaku,tv,Average,1596,finished_airing,12,original,3972,1,pg_13,True,2017,fall,Gourmet,None,Encourage Films
33391,Red Ash: Gearworld,movie,Average,677,finished_airing,1,Non-Original,2419,1,g,True,2017,winter,Action,None,Studio 4°C
5674,Ashita no Yukinojou,ova,Average,734,finished_airing,4,Non-Original,2670,1,rx,False,2002,summer,Hentai,None,Triple X
37896,Ling Yu 6th Season,ona,Average,334,finished_airing,12,Non-Original,1278,1,pg_13,True,2018,spring,Fantasy,None,Shanghai Foch Film and TV Culture Investment
5051,Macross XX,special,Average,970,finished_airing,1,original,2929,2,pg_13,True,2002,summer,Action,None,Gonzo
42737,Gigigoegoe Sunghyungsoo,movie,Average,207,finished_airing,1,Non-Original,775,1,r,True,2020,summer,Horror,None,Studio Animal
6970,Choujin Sentai Baratack,tv,Average,186,finished_airing,31,original,886,3,pg_13,True,1977,summer,Adventure,None,Toei Animation
36520,Pikotarou no Lullaby Lullaby,ona,Average,1098,finished_airing,3,original,1863,3,g,True,2017,summer,Comedy,None,DLE
832,Ginsoukikou Ordian,tv,Average,601,finished_airing,24,original,2901,4,r+,True,2000,spring,Sci-Fi,None,Plum
38987,True Tears Recap,special,Average,364,finished_airing,1,original,1280,0,pg_13,True,2013,winter,Drama,None,P.A. Works
20075,Obocchama-kun,tv,Average,260,finished_airing,164,Non-Original,661,3,pg_13,True,1989,winter,Comedy,None,Shin-Ei Animation
2721,Reinou Tantei Miko,ova,Average,530,finished_airing,2,Non-Original,1915,4,rx,False,2000,summer,Comedy,None,Studio Deen
2453,Dennou Sentai Voogie's★Angel,ova,Average,838,finished_airing,3,Non-Original,2547,3,pg_13,True,1997,summer,Action,None,J.C.Staff
39620,Hakata Mentai! Pirikarako-chan,tv,Average,1293,finished_airing,12,original,2800,2,g,True,2019,summer,Comedy,None,G-angle
3306,Aoki Honoo,ova,Average,1613,finished_airing,1,Non-Original,3495,10,r+,True,1989,fall,Drama,Seinen,Artland
51162,One Piece: Otoshidama Special - Tokubetsu Hou Mugiwara Kaizoku-dan no Himitsu!,special,Average,173,finished_airing,1,Non-Original,664,0,pg_13,True,2006,winter,Action,Shounen,Toei Animation
3160,Houkago Mania Club: Koi no Hoshii no,ova,Average,1181,finished_airing,2,Non-Original,3697,3,rx,False,2003,summer,Girls Love,None,Himajin Planning
3922,Reiju Gakuen,ova,Average,705,finished_airing,2,Non-Original,2541,4,rx,False,2002,summer,Hentai,None,Tsubo Production
49501,Katarina Nounai Kaigi X,ona,Average,525,finished_airing,23,Non-Original,4237,17,pg_13,True,2021,spring,Comedy,None,AQUA ARIS
19447,Arata Kangatari Picture Drama,special,Average,525,finished_airing,6,Non-Original,2353,5,pg_13,True,2013,spring,Fantasy,None,Satelight
51008,"Kawaru Machi, Kawareru Machi, Ishinomaki feat. Jun",ona,Average,118,finished_airing,1,Non-Original,391,4,g,True,2022,winter,Drama,None,Robot Communications
4379,Inmu: Ikenie no Utage,ova,Average,637,finished_airing,2,original,2079,4,rx,False,2000,winter,Hentai,None,PP Project
41401,TV Yarou Nanaana: Kaibutsu Kraken wo Oe!,tv,Average,310,finished_airing,24,original,1172,2,pg_13,True,2020,spring,Adventure,None,Studio Crocodile
36297,Hachigatsu no Cinderella Nine,ona,Average,600,finished_airing,1,Non-Original,1737,0,g,True,2016,summer,Sports,None,A-1 Pictures
1102,Urda,ona,Average,1728,finished_airing,5,original,3744,3,pg_13,True,2002,winter,Action,None,Romanov Films
3587,Isaku: Respect,ova,Average,747,finished_airing,3,Non-Original,2141,3,rx,False,2001,winter,Hentai,None,Production D.M.H
3762,The Borgman: Last Battle,ova,Average,296,finished_airing,1,Non-Original,971,0,pg_13,True,1989,summer,Action,None,Production Reed
1560,Choujin Gakuen Gowcaizer: The Voltage Fighters,ova,Average,1375,finished_airing,3,Non-Original,3744,5,r+,True,1996,summer,Action,Shounen,J.C.Staff
6184,Makaryuudo Demon Hunter,ova,Average,965,finished_airing,1,Non-Original,2552,4,r+,True,1989,fall,Supernatural,None,Studio Fantasia
19871,Gaist Crusher,tv,Average,473,finished_airing,51,Non-Original,2294,5,pg,True,2013,fall,Action,None,Pierrot
1741,Hit wo Nerae! Specials,special,Average,744,finished_airing,4,original,1718,0,pg_13,True,2004,spring,Comedy,None,Imagin
49592,Tensai Ouji no Akaji Kokka Saisei Jutsu: Short Drama,ona,Average,368,finished_airing,5,Non-Original,2470,3,pg_13,True,2021,summer,Comedy,None,AQUA ARIS
8214,"Tekkamen wo Oe: ""d'Artagnan Monogatari"" yori",special,Average,271,finished_airing,1,Non-Original,819,0,g,True,1987,spring,Action,None,Gallop
37026,Koukaku no Pandora: Pandoradio,special,Average,293,finished_airing,6,Non-Original,1678,2,pg_13,True,2016,spring,Comedy,None,Studio Gokumi
5049,Onmyouji: Youen Emaki,ova,Average,635,finished_airing,2,original,2171,2,rx,False,2003,summer,Hentai,None,T-Rex
6629,Asari-chan,tv,Average,235,finished_airing,54,Non-Original,817,4,g,True,1982,winter,Comedy,Shoujo,Toei Animation
23901,Lovely Movie: Itoshi no Muco Season 2,tv,Average,168,finished_airing,22,Non-Original,835,0,pg,True,2014,spring,Slice of Life,None,Doga Kobo
5088,Fabre-sensei wa Meitantei,tv,Average,168,finished_airing,26,Non-Original,751,2,pg,True,2000,spring,Mystery,None,E&G Films
41182,Love Live! Sunshine!! Photo Session,movie,Average,409,finished_airing,10,original,2124,1,pg_13,True,2019,winter,Comedy,None,Sunrise
9905,Captain (TV),tv,Average,164,finished_airing,26,Non-Original,726,2,g,True,1983,winter,Sports,Shounen,Eiken
41211,Fukai ni Nemuru Oujo no Abaddon The Animation,ona,Average,605,finished_airing,1,Non-Original,1889,0,rx,False,2020,winter,Hentai,None,Peak Hunt
4058,Makyou Gaiden Le Deus,ova,Average,771,finished_airing,1,original,1899,0,pg_13,True,1987,fall,Action,None,Production Reed
3275,Kinnikuman: Seigi Choujin vs. Kodai Choujin,movie,Average,198,finished_airing,1,Non-Original,799,0,pg_13,True,1985,winter,Action,Shounen,Toei Animation
2503,Nangoku Shounen Papuwa-kun,tv,Average,178,finished_airing,42,Non-Original,910,0,pg_13,True,1992,fall,Adventure,Shounen,Nippon Animation
2379,Tokubetsu Jugyou,ova,Average,887,finished_airing,2,Non-Original,2965,4,rx,False,2001,spring,Hentai,None,Y.O.U.C
1287,Odin: Koushi Hansen Starlight,movie,Average,1125,finished_airing,1,original,3150,3,pg_13,True,1985,summer,Action,None,Toei Animation
24139,Tokyo Babylon: Vision,Non-Original,Average,636,finished_airing,1,Non-Original,1452,0,pg_13,True,1992,fall,Supernatural,None,Madhouse
9972,Document Taiyou no Kiba Dagram,movie,Average,215,finished_airing,1,original,840,2,r,True,1983,summer,Drama,Shounen,Sunrise
28071,Itsumo Kokoro ni Taiyou wo!,tv,Average,210,finished_airing,16,Non-Original,793,1,r+,True,1999,fall,Comedy,None,Studio Deen
10424,Ona x2,ova,Average,808,finished_airing,1,original,2214,0,rx,False,2011,winter,Hentai,None,Schoolzone
40948,Phantasy Star Online 2: Episode Oracle - Xiao's Report,special,Average,461,finished_airing,1,Non-Original,1944,1,pg_13,True,2019,fall,Action,None,Gonzo
30617,Animegatari,movie,Average,521,finished_airing,8,original,4705,1,g,True,2015,spring,Comedy,None,W-Toon Studio
30947,Kurayami Santa,tv,Average,1114,finished_airing,13,original,2702,6,pg_13,True,2015,summer,Supernatural,None,ILCA
3361,UFO Senshi Dai Apolon,tv,Average,283,finished_airing,26,original,985,3,pg_13,True,1976,spring,Action,None,Eiken
40568,Yin Yang Shi: Ping An Wu Yu 2nd Season,ona,Average,202,finished_airing,12,Non-Original,825,1,pg_13,True,2019,spring,Comedy,None,Blade
2689,Akai Koudan Zillion: Utahime Yakyoku,ova,Average,470,finished_airing,1,Non-Original,1304,1,pg_13,True,1988,spring,Adventure,None,Production I.G
9244,Nine: Kanketsu-hen,special,Average,243,finished_airing,1,Non-Original,679,0,pg_13,True,1984,summer,Romance,Shounen,Group TAC
13255,Haru wa Kuru,ona,Average,415,finished_airing,1,original,857,0,g,True,2012,winter,Adventure,None,Studio 4°C
2528,Megami Paradise,ova,Average,862,finished_airing,2,Non-Original,2719,1,r+,True,1995,spring,Adventure,None,animate Film
2821,Bad End,ova,Average,949,finished_airing,2,Non-Original,2596,6,rx,False,2002,fall,Hentai,None,Y.O.U.C
2779,Sotsugyou M: Ore-tachi no Carnival,ova,Average,764,finished_airing,2,Non-Original,1995,3,pg_13,True,1999,winter,Drama,None,Artland
3586,Isaku,ova,Average,706,finished_airing,3,Non-Original,2028,3,rx,False,1997,fall,Hentai,None,Triple X
9525,Junod,movie,Average,182,finished_airing,1,original,773,0,pg_13,True,2010,spring,Drama,None,Studio Hibari
50046,Yami Shibai: Furuido,special,Average,523,finished_airing,1,original,1193,0,pg_13,True,2021,summer,Avant Garde,None,ILCA
9177,Burning Blood,ova,Average,227,finished_airing,3,Non-Original,1230,0,r+,True,1990,spring,Sports,Shounen,Magic Bus
51534,Baraou no Souretsu Recap,special,Average,572,finished_airing,1,Non-Original,1749,3,pg_13,True,2022,spring,Action,Shoujo,J.C.Staff
41339,Blue: Line Step Brush,ona,Average,414,finished_airing,1,original,1435,3,g,True,2020,winter,Drama,None,Wit Studio
31426,Urawa no Usagi-chan Special,special,Average,812,finished_airing,1,original,2364,0,pg,True,2015,fall,Comedy,None,A-Real
3534,Seijuuden: Twin Dolls,ova,Average,654,finished_airing,2,original,2013,5,rx,False,1994,summer,Action,None,Arms
4820,Be-yond,ova,Average,472,finished_airing,2,Non-Original,1501,2,rx,False,1998,winter,Hentai,None,OLM
3863,Sweet Valerian Specials,special,Average,444,finished_airing,8,original,995,0,g,True,2005,spring,Comedy,Shoujo,Madhouse
8598,Yuki,movie,Average,275,finished_airing,1,Non-Original,1404,1,g,True,1981,summer,Adventure,None,Mushi Production
1702,Yoru ga Kuru!,ova,Average,686,finished_airing,4,Non-Original,2905,1,rx,False,2002,spring,Hentai,None,Shinkuukan
675,One: Kagayaku Kisetsu e,ova,Average,1173,finished_airing,4,Non-Original,3588,5,pg_13,True,2001,summer,Drama,None,Triple X
32886,Anitore! EX: Jigoku no Training,special,Average,971,finished_airing,5,original,3365,0,pg_13,True,2016,winter,Sports,None,Rising Force
1244,Ankoku Shindenshou Takegami,ova,Average,650,finished_airing,3,original,2132,1,r,True,1990,winter,Action,None,J.C.Staff
31410,Mini Van 2nd Season,tv,Average,179,finished_airing,26,Non-Original,966,0,pg_13,True,2015,fall,Comedy,None,DLE
3758,Panda no Daibouken,movie,Average,239,finished_airing,1,original,670,0,pg,True,1973,winter,Adventure,Kids,Toei Animation
4849,Triangle Heart: Sazanami Joshi Ryo,ova,Average,785,finished_airing,5,Non-Original,2949,0,rx,False,2000,summer,Hentai,None,Mook Animation
50208,"3-byougo, Yajuu.: Goukon de Sumi ni Ita Kare wa Midara Nikushoku deshita",ona,Average,549,finished_airing,8,Non-Original,1936,5,rx,False,2022,winter,Hentai,None,Staple Entertainment
41235,Sotsugyou ** Densha,ova,Average,1174,finished_airing,4,Non-Original,2784,3,rx,False,2020,spring,Hentai,None,Suzuki Mirano
39678,Mei Chuxi de Yinyangshi Yijia,ona,Average,183,finished_airing,12,Non-Original,1296,2,pg_13,True,2019,spring,Comedy,None,Green Monster Team
5613,Ningyou no Yakata,ova,Average,631,finished_airing,2,Non-Original,2020,2,rx,False,2003,summer,Hentai,None,AIC
8812,Alice SOS,tv,Average,237,finished_airing,28,original,1776,2,g,True,1998,spring,Adventure,None,J.C.Staff
3583,Endless Serenade,ova,Average,685,finished_airing,1,Non-Original,1987,3,rx,False,2000,spring,Hentai,None,Y.O.U.C
23903,Tuzki: Love Assassin,ona,Average,490,finished_airing,1,Non-Original,979,1,r,True,2014,winter,Comedy,None,Studio 4°C
12657,Tongari Boushi no Memole: Marielle no Housekibako,ova,Average,144,finished_airing,1,original,582,0,g,True,1985,winter,Fantasy,Kids,Toei Animation
40921,Urashimasakatasen no Nichijou Special,special,Average,181,finished_airing,1,Non-Original,756,1,pg_13,True,2020,winter,Comedy,None,Gainax Kyoto
3793,Dyogrammaton,ova,Average,945,finished_airing,2,Non-Original,2795,4,rx,False,2006,fall,Hentai,None,Ezo Kobo
2366,Touma Kishinden Oni,tv,Average,125,finished_airing,25,Non-Original,937,0,pg_13,True,1995,fall,Supernatural,None,J.C.Staff
9506,Prism Magical: Prism Generations!,ova,Average,1217,finished_airing,1,Non-Original,2915,2,r+,True,2010,summer,Comedy,None,Asahi Production
3531,Shinjin Tour Conductor,ova,Average,701,finished_airing,1,original,1886,0,rx,False,2004,fall,Hentai,None,Studio Matrix
2081,Makeruna! Makendou,ova,Average,562,finished_airing,1,Non-Original,1361,1,r+,True,1995,winter,Comedy,Shounen,OLM
31618,Kanojo ga Kanji wo Suki na Riyuu.,ona,Average,723,finished_airing,2,original,1906,0,pg,True,2015,summer,Slice of Life,None,Studio 4°C
34324,Chiryokumaru,ona,Average,1107,finished_airing,1,original,2191,0,pg_13,True,2016,fall,Action,None,Studio 4°C
34367,Long Riders! Recap,special,Average,475,finished_airing,1,Non-Original,1485,0,pg_13,True,2016,fall,Comedy,Shounen,Actas
32248,Masamune Datenicle,ona,Average,373,finished_airing,6,original,3708,4,pg_13,True,2016,spring,Action,None,Gainax
3527,Lesbian Byoutou,ova,Average,758,finished_airing,2,Non-Original,2107,5,rx,False,2003,winter,Hentai,None,Shura
24743,Yakin Byoutou Specials,ova,Average,630,finished_airing,2,Non-Original,1974,1,rx,False,2003,winter,Hentai,None,AT-2
5620,Uchuu Enban Dai-Sensou,movie,Average,545,finished_airing,1,Non-Original,1350,0,pg_13,True,1975,summer,Action,None,Toei Animation
38803,Anima Yell! Ouen Douga,ona,Average,480,finished_airing,12,Non-Original,2018,0,pg_13,True,2018,fall,Comedy,None,Doga Kobo
39917,Sabiiro no Armor: Reimei,tv,Average,1600,finished_airing,12,Non-Original,5094,19,pg_13,True,2022,winter,Action,None,Kigumi
10562,Machine Hayabusa,tv,Average,195,finished_airing,21,original,877,0,pg_13,True,1976,spring,Action,Shounen,Toei Animation
36030,Yoiko no Rekishi Anime: Ookina Kabu (Kabu),movie,Average,276,finished_airing,1,Non-Original,645,0,g,True,2016,fall,Comedy,None,Khara
1027,Psychic Force,ova,Average,871,finished_airing,2,Non-Original,2104,3,pg_13,True,1998,spring,Action,Shounen,Triangle Staff
4840,M.E.M.: Yogosareta Junketsu,ova,Average,560,finished_airing,2,Non-Original,1917,3,rx,False,2000,summer,Hentai,None,ORADA COMPANY
36155,Bibury,ona,Average,785,finished_airing,1,original,1472,0,g,True,2017,summer,Slice of Life,None,Bibury Animation Studios
34741,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu (TV),tv,Average,166,finished_airing,37,Non-Original,960,2,pg,True,2017,spring,Adventure,None,OLM
49208,Heibai Wushuang 3rd Season,ona,Average,112,finished_airing,12,Non-Original,1357,7,pg_13,True,2021,summer,Comedy,None,Wawayu Animation
1936,Misute♡naide Daisy,tv,Average,469,finished_airing,12,Non-Original,1638,4,pg_13,True,1997,summer,Comedy,Shounen,Studio Deen
2092,Kiss wa Hitomi ni Shite,ova,Average,408,finished_airing,1,Non-Original,1245,0,pg_13,True,1993,summer,Drama,Shoujo,Madhouse
6390,R20: Ginga Kuukou,special,Average,567,finished_airing,1,original,1374,0,pg_13,True,1991,summer,Sci-Fi,None,Gainax
3981,Shokuzai no Kyoushitsu,ova,Average,924,finished_airing,2,Non-Original,3038,7,rx,False,2002,winter,Hentai,None,Y.O.U.C
37151,Marvel Future Avengers 2nd Season,tv,Average,386,finished_airing,13,Non-Original,1526,2,pg,True,2018,summer,Action,Kids,Madhouse
9613,Big X,tv,Average,214,finished_airing,59,Non-Original,1017,4,g,True,1964,spring,Action,Shounen,Tokyo Movie Shinsha
9759,Future GPX Cyber Formula Graffiti,ova,Average,134,finished_airing,1,original,602,0,pg,True,1992,summer,Action,None,Sunrise
11659,Pink Mizu Dorobou Ame Dorobou,movie,Average,581,finished_airing,1,Non-Original,1539,0,pg_13,True,1990,summer,Action,Shounen,Toei Animation
2894,Kinbaku no Yakata: Ryakudatsu,ova,Average,822,finished_airing,2,Non-Original,2340,3,rx,False,2000,winter,Hentai,None,Y.O.U.C
4852,Onna Kyoushi Nijuusan-sai,ova,Average,533,finished_airing,2,Non-Original,1904,2,rx,False,2003,winter,Hentai,None,Shura
14947,Onegai My Melody: Yuu & Ai,movie,Average,196,finished_airing,1,original,1103,0,pg,True,2012,summer,Comedy,None,Studio Comet
41547,Ninjala Episode 0,ona,Average,253,finished_airing,1,Non-Original,530,0,g,True,2020,winter,Sci-Fi,None,Marza Animation Planet
34548,Cheer Danshi!! Specials,special,Average,310,finished_airing,2,Non-Original,2525,2,pg_13,True,2016,fall,Sports,None,Brain's Base
2541,Dokusen,ova,Average,791,finished_airing,2,Non-Original,2297,7,rx,False,2002,winter,Hentai,None,Y.O.U.C
1053,Tokyo Daigaku Monogatari,ova,Average,1271,finished_airing,2,Non-Original,3256,2,r,True,2004,winter,Comedy,None,Shinkuukan
2765,Momotarou: Umi no Shinpei,movie,Average,1023,finished_airing,1,original,2320,5,g,True,1945,spring,Action,None,Shochiku Animation Institute
36226,Kai Feng Qitan: Zhege Baogong Bu Taixing,ona,Average,170,finished_airing,10,Non-Original,784,2,pg_13,True,2017,spring,Action,None,Studio LAN
10954,Toei Robot Girls,ona,Average,865,finished_airing,1,original,2182,0,pg_13,True,2011,summer,Sci-Fi,None,Toei Animation
39316,Busou Renkin: Mahiro no Busou Renkin Kouza,special,Average,307,finished_airing,11,Non-Original,1328,0,pg_13,True,2007,winter,Comedy,None,Xebec
32934,Zonmi-chan: Meat Pie of the Dead,special,Average,1019,finished_airing,1,original,2090,1,pg_13,True,2016,winter,Comedy,None,Neft Film
6428,Psychoarmor Govarian,tv,Average,240,finished_airing,26,original,1121,0,r+,True,1983,summer,Action,None,Knack Productions
42082,Yi Shijie Zhongyao Pu,ona,Average,245,finished_airing,40,Non-Original,680,2,pg_13,True,2020,spring,Drama,None,Soyep
4498,Ikenie,ova,Average,646,finished_airing,1,Non-Original,1849,2,rx,False,1999,spring,Hentai,None,Y.O.U.C
22137,Toukiden: The Age of Demons - Introduction,special,Average,383,finished_airing,1,Non-Original,1067,0,pg_13,True,2013,spring,Action,None,Studio 4°C
4487,Ebenbourg no Kaze,ova,Average,578,finished_airing,2,Non-Original,1761,2,rx,False,2003,summer,Hentai,None,Arms
5622,The Chocolate Panic Picture Show,ova,Average,1487,finished_airing,1,Non-Original,3183,2,r,True,1985,summer,Avant Garde,None,Tezuka Productions
8443,Mahou no Star Magical Emi: Semishigure,ova,Average,222,finished_airing,1,original,860,1,pg,True,1986,summer,Comedy,Shoujo,Pierrot
2208,Flutter of Birds II: Tenshi-tachi no Tsubasa,ova,Average,505,finished_airing,2,Non-Original,1617,0,rx,False,2003,spring,Drama,None,Arms
2057,Ojousama Sousamou,ova,Average,1302,finished_airing,1,original,2987,1,pg_13,True,1996,spring,Action,None,Daume
51243,Aharen-san wa Hakarenai Mini,ona,Average,315,finished_airing,18,Non-Original,1842,6,pg_13,True,2022,winter,Comedy,Shounen,AQUA ARIS
36799,Kyoto Animation Koushiki Twitter: Itsumo Arigatou,ona,Average,426,finished_airing,1,original,841,0,g,True,2016,winter,Slice of Life,None,Kyoto Animation
5935,Animation Kikou: Marco Polo no Bouken,tv,Average,196,finished_airing,43,original,846,4,g,True,1979,spring,Adventure,None,Madhouse
12441,"Soukou Kihei Votoms Vol.II: Highlights from the ""A.T.Votoms""",ova,Average,168,finished_airing,1,original,758,1,pg,True,1985,summer,Action,None,Sunrise
4400,Inmu 2,ova,Average,502,finished_airing,2,original,1550,1,rx,False,2001,winter,Hentai,None,PP Project
33541,Bishoujo Yuugi Unit Crane Game Girls Galaxy,tv,Average,1344,finished_airing,12,original,3220,1,pg,True,2016,fall,Comedy,None,Kyotoma
9629,Cyborg 009: The Reopening,special,Average,618,finished_airing,1,Non-Original,1856,0,pg_13,True,2010,fall,Action,Shounen,Production I.G
7455,Kurutta Kyoutou: Danzai no Gakuen,ova,Average,792,finished_airing,1,Non-Original,2526,1,rx,False,2009,fall,Hentai,None,Studio 9 Maiami
1031,Hanare Toride no Yonna,movie,Average,1171,finished_airing,1,original,2584,3,pg,True,2006,spring,Adventure,None,CoMix Wave Films
3633,Angel,ova,Average,742,finished_airing,1,Non-Original,2232,2,rx,False,1990,fall,Comedy,None,Project Team Muu
3951,Shimai Ijiri,ova,Average,488,finished_airing,2,Non-Original,1648,4,rx,False,1999,fall,Hentai,None,Y.O.U.C
33457,Gakuen Handsome Special,special,Average,583,finished_airing,1,Non-Original,2388,3,pg_13,True,2016,fall,Boys Love,None,Team YokkyuFuman
45557,Chang Jian Feng Yun,ona,Average,146,finished_airing,10,original,715,3,pg_13,True,2021,winter,Action,None,Xuni Yinxiang Gongzuo Shi
4803,Kawarazaki-ke no Ichizoku 2,ova,Average,581,finished_airing,4,Non-Original,1833,1,rx,False,2004,winter,Hentai,None,Arms
7139,Gdleen,ova,Average,494,finished_airing,1,Non-Original,1178,0,r+,True,1990,winter,Fantasy,None,Ashi Production
6075,Ai no Wakakusa Yama Monogatari,tv,Average,283,finished_airing,12,Non-Original,1145,0,pg_13,True,1999,summer,Comedy,None,Gainax
11101,Honoo no Alpenrose,ova,Average,200,finished_airing,2,Non-Original,756,2,pg_13,True,1986,winter,Drama,Shoujo,Tatsunoko Production
3384,Mi-da-ra,ova,Average,547,finished_airing,3,Non-Original,1783,3,rx,False,2002,winter,Hentai,None,Studio Jam
