,anime_id,studios
7781,41286,['Haoliners Animation League']
7782,35418,"['Artland', 'TNK']"
7783,5584,[]
7784,3509,['Magic Bus']
7785,10207,['Toei Animation']
7786,8546,['Toei Animation']
7787,39893,"['Tatsunoko Production', 'Tezuka Productions']"
7788,42883,['Toho Interactive Animation']
7789,8538,['Shogakukan Music & Digital Entertainment']
7790,3105,['Dream Entertainment']
7791,43878,['Hololive Production']
7792,16023,['An DerCen']
7793,34393,['Typhoon Graphics']
7794,5250,['TMS Entertainment']
7795,38180,"['J.C.Staff', 'SANZIGEN']"
7796,45999,[]
7797,2068,"['AIC', 'Studio Kyuuma']"
7798,38162,"['Kinema Citrus', 'Ascension', 'Creators in Pack', 'Zero-G']"
7799,48582,['Studio G-1Neo']
7800,2322,['Phoenix Entertainment']
7801,2059,['Production I.G']
7802,2473,['J.C.Staff']
7803,42880,['Pierrot']
7804,30625,['Studio Deen']
7805,38760,['Teatro Nishi Tokyo Studio']
7806,30262,['Lilix']
7807,2102,['AIC']
7808,1159,['Chaos Project']
7809,49153,['Actas']
7810,4617,[]
7811,27747,['Anime Antenna Iinkai']
7812,4653,['Blue Cat']
7813,32410,['Studio 3Hz']
7814,31373,"['OLM', 'OLM Digital', 'Sprite Animation Studios']"
7815,45643,[]
7816,30543,['PoRO']
7817,10036,['Production I.G']
7818,7364,['Toei Animation']
7819,35114,['drop']
7820,3900,"['Dai-Ichi Douga', 'Dongyang Animation']"
7821,2218,"['AIC', 'Bee Media']"
7822,41217,['Echoes']
7823,18881,['Sunrise']
7824,37586,['Yumeta Company']
7825,2422,['Gallop']
7826,22815,['Studio 9 Maiami']
7827,49060,['David Production']
7828,50436,['Queen Bee']
7829,2740,['OLM']
7830,36040,['Toei Animation']
7831,748,[]
7832,39217,['Kinema Citrus']
7833,38154,[]
7834,3021,['Toei Animation']
7835,2245,['Sunrise']
7836,42476,['D & D Pictures']
7837,12501,['Frontier Works']
7838,2064,['AIC']
7839,21479,['SynergySP']
7840,10114,['Ajia-Do']
7841,31165,['A-1 Pictures']
7842,2370,['Y.O.U.C']
7843,50804,['T-Rex']
7844,33113,['Satelight']
7845,48759,[]
7846,33709,['MAPPA']
7847,839,['Ajia-Do']
7848,40712,[]
7849,44025,['Shin-Ei Animation']
7850,1671,['J.C.Staff']
7851,39057,['P.A. Works']
7852,7248,['Gainax']
7853,2437,['Himajin Planning']
7854,42685,['Project No.9']
7855,29978,[]
7856,1458,['Tatsunoko Production']
7857,10723,['Studio Meditation With a Pencil']
7858,5875,[]
7859,2145,['Studio Jam']
7860,1537,['Toei Animation']
7861,7897,['Studio Hibari']
7862,7718,[]
7863,50647,['Ruo Hong Culture']
7864,9773,['Toei Animation']
7865,16738,['SANZIGEN']
7866,34999,['Creators in Pack']
7867,2307,['Studio Hibari']
7868,3427,['AIC']
7869,2791,['CoMix Wave Films']
7870,2934,['Radix']
7871,35746,['Soft Garage']
7872,12157,['asread.']
7873,40332,['Passione']
7874,4855,['animate Film']
7875,6297,[]
7876,50267,['Akatsuki']
7877,43204,['Sunrise']
7878,2147,['AIC']
7879,3787,['Pierrot']
7880,16119,['TYO Animations']
7881,7612,['Y.O.U.C']
7882,6691,['T-Rex']
7883,37258,['Asahi Production']
7884,2378,['Himajin Planning']
7885,28519,['Studio 9 Maiami']
7886,35255,['Craftar Studios']
7887,16233,[]
7888,38719,"['Sunrise', 'Bandai Namco Pictures', 'XFLAG']"
7889,42141,['Nur']
7890,1867,['Triangle Staff']
7891,4732,['Suzuki Mirano']
7892,34821,['Office No. 8']
7893,37181,['Wawayu Animation']
7894,2008,['Madhouse']
7895,3430,['Production I.G']
7896,10286,['Anime Antenna Iinkai']
7897,49652,['Studio LAN']
7898,8290,['Schoolzone']
7899,32571,"['Bridge', 'Husio Studio']"
7900,35559,"['Artland', 'TNK']"
7901,1341,"['Production Reed', 'Ashi Production', 'D.A.S.T.', 'Studio 88']"
7902,434,['AIC']
7903,3250,['Y.O.U.C']
7904,50925,['2:10 AM Animation']
7905,3827,['Nippon Animation']
7906,31866,['Gonzo']
7907,1162,['J.C.Staff']
7908,16381,['Nexus']
7909,1903,['Studio Fantasia']
7910,1100,['J.C.Staff']
7911,30658,['Office Takeout']
7912,33125,['Suzuki Mirano']
7913,39066,['Studio VOLN']
7914,13019,['Okumaza']
7915,15535,['Diomedéa']
7916,40471,['Nur']
7917,3146,['A.C.G.T.']
7918,39709,['J.C.Staff']
7919,3127,"['Studio Unicorn', 'Hiro Media']"
7920,16436,['AIC Frontier']
7921,6462,['Tezuka Productions']
7922,41519,"['Anima', 'Dynamo Pictures']"
7923,10575,[]
7924,7160,['Tatsunoko Production']
7925,40181,['Toei Animation']
7926,30445,['Ordet']
7927,35499,['Office No. 8']
7928,6809,[]
7929,29975,[]
7930,3886,['Grouper Productions']
7931,38837,['Point Pictures']
7932,1314,['Sunrise']
7933,36661,['Nice Boat Animation']
7934,13955,['Madhouse']
7935,3625,['AIC']
7936,35136,['Bones']
7937,38994,['Anime Antenna Iinkai']
7938,13495,['Production I.G']
7939,15045,['Kachidoki Studio']
7940,37939,['SELFISH']
7941,1337,['Toei Animation']
7942,2423,['Magic Bus']
7943,35726,['Studio 9 Maiami']
7944,2430,['AT-2']
7945,4067,['Actas']
7946,35069,['ILCA']
7947,37172,['Bridge']
7948,40013,['Bones']
7949,50443,[]
7950,10801,['Gonzo']
7951,2021,[]
7952,2935,['AT-2']
7953,2882,['Tatsunoko Production']
7954,40438,['Buemon']
7955,17871,['Trigger']
7956,3120,['Madhouse']
7957,571,['AIC']
7958,31673,[]
7959,37641,"['Blade', 'Thundray']"
7960,7582,['Y.O.U.C']
7961,39967,['OLM']
7962,50414,['David Production']
7963,49228,['Toei Animation']
7964,26053,[]
7965,34006,['feel.']
7966,42209,['BYMENT']
7967,13563,['P.A. Works']
7968,41030,['Khara']
7969,39325,['IMAGICA Lab.']
7970,3570,['Studio Ghibli']
7971,33905,['Composition Inc.']
7972,41802,['Ruo Hong Culture']
7973,3035,['Production Reed']
7974,2243,[]
7975,49665,['Telecom Animation Film']
7976,2535,['Yumeta Company']
7977,13259,['Kyoto Animation']
7978,213,['Triple X']
7979,5276,['Group TAC']
7980,12877,['Gonzo']
7981,2266,['Y.O.U.C']
7982,1228,['Daume']
7983,7265,['Flavors Soft']
7984,43426,['Teatro Nishi Tokyo Studio']
7985,16756,[]
7986,30842,[]
7987,41421,[]
7988,6872,['Toei Animation']
7989,28929,['Studio! Cucuri']
7990,19635,[]
7991,37662,['Pierrot Plus']
7992,33038,['B.CMAY PICTURES']
7993,7664,['Pierrot']
7994,2631,['Shin-Ei Animation']
7995,37374,['Project No.9']
7996,4946,[]
7997,35573,['Studio 9 Maiami']
7998,37398,[]
7999,34016,['Studio Deen']
8000,977,['Phoenix Entertainment']
8001,3115,['Madhouse']
8002,4339,['Nippon Animation']
8003,35739,['DLE']
8004,1071,['Doga Kobo']
8005,16319,['SILVER LINK.']
8006,39290,[]
8007,39298,['Haoliners Animation League']
8008,39362,[]
8009,9393,['Nomad']
8010,40823,[]
8011,2391,['Sunrise']
8012,1928,['OLM']
8013,38831,['Queen Bee']
8014,18419,['Charaction']
8015,5053,"['AIC', 'Magic Bus', 'Ashi Production']"
8016,33087,['Studio Deen']
8017,10764,['Seven']
8018,25999,[]
8019,3706,['Studio Jam']
8020,7793,['Toei Animation']
8021,39490,['Orange']
8022,5020,['Arms']
8023,49514,['GEEK TOYS']
8024,214,['Triple X']
8025,9806,['Sparkly Key Animation Studio']
8026,30246,['Bones']
8027,24327,['BreakBottle']
8028,10043,['Y.O.U.C']
8029,48455,['OLM']
8030,36339,[]
8031,7264,['T-Rex']
8032,4132,['Toei Animation']
8033,39022,['Wawayu Animation']
8034,3819,['Mushi Production']
8035,4856,['animate Film']
8036,36991,['Marza Animation Planet']
8037,28761,[]
8038,38860,['Studio Deen']
8039,17811,['Kyoto Animation']
8040,31403,['Office Takeout']
8041,2052,['Group TAC']
8042,37286,['Creators in Pack']
8043,188,['AIC']
8044,39767,['Tencent Animation & Comics']
8045,42414,['Seven']
8046,36156,['Yaoyorozu']
8047,37308,['GoHands']
8048,34766,['DR Movie']
8049,41558,['Toei Animation']
8050,991,['Chaos Project']
8051,34614,['Millepensee']
8052,6028,['Toei Animation']
8053,25943,['Trigger']
8054,49380,[]
8055,1385,['Mook Animation']
8056,16936,['Charaction']
8057,40922,['Seven']
8058,50653,"['OLM', 'P.I.C.S.']"
8059,10552,['T-Rex']
8060,545,['TNK']
8061,2179,['Pierrot']
8062,2428,[]
8063,6899,['Madhouse']
8064,17727,['Passione']
8065,1751,['Production I.G']
8066,3735,['Production I.G']
8067,38677,['Wawayu Animation']
8068,35805,"['Gathering', 'Lesprit']"
8069,13047,['Madhouse']
8070,1390,['AIC']
8071,1284,['Production Reed']
8072,12907,[]
8073,1899,['Production Reed']
8074,42071,"['W-Toon Studio', 'DMM.futureworks']"
8075,48942,['Soyep']
8076,9095,['Nippon Animation']
8077,37290,"['Nippon Animation', 'Gallop', 'TMS Entertainment', 'DLE']"
8078,34738,['ILCA']
8079,31018,['Ajia-Do']
8080,38915,['Passione']
8081,39231,"['Tencent Penguin Pictures', 'Mokai Technology']"
8082,3429,['Group TAC']
8083,7230,[]
8084,42044,['AQUA ARIS']
8085,31750,['OLM']
8086,32502,"['Hoods Entertainment', 'teamKG']"
8087,33564,['LandQ studios']
8088,36529,['A-1 Pictures']
8089,3442,['Dangun Pictures']
8090,2185,['Arms']
8091,10938,['Office No. 8']
8092,49353,['Majin']
8093,4011,['Maboroshi Koubou']
8094,2732,[]
8095,2074,[]
8096,20329,['Opera House']
8097,39116,[]
8098,6975,['Studio Ghibli']
8099,6607,[]
8100,4853,['Tezuka Productions']
8101,44389,['BUILD DREAM']
8102,13375,['Kyoto Animation']
8103,39622,['TMS Entertainment']
8104,51781,[]
8105,9846,['Studio 4°C']
8106,40194,['Wolf Smoke Studio']
8107,5908,"['Production I.G', 'Shin-Ei Animation']"
8108,41586,['PRA']
8109,30537,['Bandai Namco Pictures']
8110,4213,['Zexcs']
8111,5723,['Sunrise']
8112,34939,['Wit Studio']
8113,3833,['Y.O.U.C']
8114,51222,['Kinema Citrus']
8115,1959,['Pierrot Plus']
8116,4013,['Tatsunoko Production']
8117,32751,['Light Chaser Animation Studios']
8118,2545,['Group TAC']
8119,9327,['Y.O.U.C']
8120,2412,['Studio Jam']
8121,2169,['PPM']
8122,2693,['J.C.Staff']
8123,39332,['Madhouse']
8124,2552,['Group TAC']
8125,32572,['Joker Films']
8126,9858,[]
8127,42947,[]
8128,45658,[]
8129,41222,[]
8130,5618,['Tokyo Movie Shinsha']
8131,3532,['Front Line']
8132,42914,['OLM']
8133,35202,['GoHands']
8134,1188,['Studio Deen']
8135,34332,['Fukushima Gaina']
8136,30499,['Wit Studio']
8137,619,['Studio Junio']
8138,2723,['Daume']
8139,3075,['Tatsunoko Production']
8140,31534,['TUBA']
8141,4264,['Madhouse']
8142,31137,['A-1 Pictures']
8143,2189,['Arms']
8144,28439,[]
8145,37938,['Beijing Rocen Digital']
8146,5918,['Madhouse']
8147,34941,[]
8148,13643,['Y.O.U.C']
8149,3391,['Pierrot']
8150,42591,['Seven']
8151,48480,[]
8152,3560,['Shinjukuza']
8153,3619,[]
8154,2328,['ORADA COMPANY']
8155,38444,['ufotable']
8156,49215,['AQUA ARIS']
8157,11815,['Studio 9 Maiami']
8158,11471,['Mushi Production']
8159,3911,['Triple X']
8160,33026,['Tatsunoko Production']
8161,13927,['Sunrise']
8162,39823,['Sparkly Key Animation Studio']
8163,10528,[]
8164,510,['Arms']
8165,10346,['Toei Animation']
8166,41317,['Kinema Citrus']
8167,964,"['Imagin', 'Studio Live']"
8168,38179,['Lerche']
8169,48680,['Gambit']
8170,1286,['Zero-G Room']
8171,29756,['Nippon Animation']
8172,37619,['Shanghai Foch Film and TV Culture Investment']
8173,3022,['Toei Animation']
8174,33839,['Hoods Entertainment']
8175,10101,['Schoolzone']
8176,39527,"['Gonzo', 'Seven']"
8177,8783,['Shanghai Animation Film Studio']
8178,2256,['Production Reed']
8179,2946,['Shura']
8180,32816,['Millepensee']
8181,15961,['Pierrot']
8182,2304,['Sunrise']
8183,31827,[]
8184,11679,[]
8185,5997,['Toei Animation']
8186,600,"['Radix', 'Marine Entertainment']"
8187,2023,['Production I.G']
8188,2435,['Y.O.U.C']
8189,38199,['Seven Arcs Pictures']
8190,39416,[]
8191,38621,['Teatro Nishi Tokyo Studio']
8192,1452,[]
8193,33170,['A-1 Pictures']
8194,37328,['Studio Deen']
8195,30921,['Tezuka Productions']
8196,31633,['KOO-KI']
8197,2863,['Atti Production']
8198,37340,['BreakBottle']
8199,23943,['Sunrise']
8200,36858,"['Studio VOLN', 'Studio M2']"
8201,2349,['ORADA COMPANY']
8202,1657,['J.C.Staff']
8203,36913,['OLM']
8204,2983,['animate Film']
8205,36423,[]
8206,2741,['OLM']
8207,37968,['OLM']
8208,2690,['Network Kouenji Studio']
8209,9718,['Y.O.U.C']
8210,50501,['Ruo Hong Culture']
8211,32932,['Studio Ghibli']
8212,20441,['TMS Entertainment']
8213,4451,['J.C.Staff']
8214,20961,['Shin-Ei Animation']
8215,2525,"['Bee Media', 'Studio Signal']"
8216,3336,[]
8217,46650,['Toei Animation']
8218,2771,"['Studio Kyuuma', 'Studio Kikan', 'Azeta Pictures']"
8219,7611,['G-Lam']
8220,43711,['Flat Studio']
8221,31139,['EMT Squared']
8222,2851,['Pierrot']
8223,48694,['Haoliners Animation League']
8224,2892,['Tatsunoko Production']
8225,11867,['Magic Bus']
8226,22099,['TMS Entertainment']
8227,858,"[""Brain's Base""]"
8228,1623,"['Shaft', 'TNK']"
8229,8215,['Gallop']
8230,5890,['Anime Antenna Iinkai']
8231,9170,[]
8232,48652,['Seven']
8233,38739,[]
8234,43751,['Khara']
8235,30751,['Kanaban Graphics']
8236,2260,['Studio Fantasia']
8237,39734,"['Pine Jam', 'CloverWorks']"
8238,29941,['Asahi Production']
8239,36756,['Shuka']
8240,32888,['Nippon Animation']
8241,48889,['T-Rex']
8242,31402,['Larx Entertainment']
8243,39936,[]
8244,2532,['Y.O.U.C']
8245,7112,[]
8246,8297,[]
8247,4490,['Atorie A.B.C.']
8248,6331,"['Artmic', 'animate Film']"
8249,4723,['Nippon Animation']
8250,1455,['Phoenix Entertainment']
8251,12237,['Marvy Jack']
8252,33396,[]
8253,3099,['Sunrise']
8254,4536,['Sunrise']
8255,2730,['J.C.Staff']
8256,49780,['Lapin Track']
8257,2524,"['Studio Fantasia', 'Chaos Project']"
8258,10688,[]
8259,3452,['Dream Entertainment']
8260,36564,[]
8261,4908,[]
8262,4444,[]
8263,4554,['Pierrot']
8264,1767,['Madhouse']
8265,40755,['AQUA ARIS']
8266,2086,['Production Reed']
8267,42142,[]
8268,30600,['Creators in Pack']
8269,35652,[]
8270,40179,[]
8271,40994,['Wawayu Animation']
8272,40801,['Studio 1st']
8273,40034,"['Enishiya', 'FILMONY']"
8274,33690,['Tengu Kobo']
8275,4211,['Triangle Staff']
8276,216,['I-move']
8277,2015,['Ajia-Do']
8278,9100,['Zexcs']
8279,41375,['BOMB! CUTE! BOMB!']
8280,37923,[]
8281,2019,['Madhouse']
8282,31966,['Digital Frontier']
8283,17395,['Hoods Entertainment']
8284,3039,['Y.O.U.C']
8285,4000,['Studio Jam']
8286,752,['J.C.Staff']
8287,34117,[]
8288,9857,"['Production I.G', 'Xebec']"
8289,6932,['Indeprox']
8290,9990,[]
8291,36942,"['Gathering', 'Lesprit']"
8292,40932,['Shin-Ei Animation']
8293,23897,['Doga Kobo']
8294,10342,['Mushi Production']
8295,22055,['Pierrot']
8296,42166,['Kyoto Animation']
8297,21663,['Production I.G']
8298,19585,['Eiken']
8299,38957,[]
8300,33498,['Pierrot']
8301,2305,['Sunrise']
8302,2292,"['AIC', 'Darts']"
8303,45587,['NAZ']
8304,1076,['TMS Entertainment']
8305,3435,"['Nippon Animation', 'Production Reed']"
8306,13427,['Studio 4°C']
8307,39249,['Bakken Record']
8308,7561,['Stingray']
8309,12905,"['OB Planning', 'Grouper Productions']"
8310,39721,[]
8311,11469,['Studio 9 Maiami']
8312,1115,['J.C.Staff']
8313,32222,['OLM']
8314,34758,['Studio 9 Maiami']
8315,6992,[]
8316,37980,[]
8317,33021,['Satelight']
8318,49848,['Shaft']
8319,41567,['Studio PuYUKAI']
8320,40035,['Vega Entertainment']
8321,38065,['CoMix Wave Films']
8322,1338,['J.C.Staff']
8323,49098,[]
8324,28911,['Shaft']
8325,3301,['Triple X']
8326,1386,['AT-2']
8327,20469,[]
8328,10736,['Toei Animation']
8329,42223,['Anime Antenna Iinkai']
8330,5006,['Toei Animation']
8331,49223,['Studio Hokiboshi']
8332,5933,['Sunrise']
8333,3812,[]
8334,31044,['OLM']
8335,4540,['Sunrise']
8336,2249,['Toei Animation']
8337,3557,['Y.O.U.C']
8338,37736,[]
8339,1647,['Ashi Production']
8340,730,['SIDO LIMITED']
8341,34239,['Pierrot']
8342,14479,['AIC']
8343,33806,['Studio PuYUKAI']
8344,6422,['Blue Cat']
8345,4356,[]
8346,36797,['Strawberry Meets Pictures']
8347,5129,[]
8348,5210,['T-Rex']
8349,18205,[]
8350,7571,[]
8351,7479,['TMS Entertainment']
8352,40693,['Orange']
8353,36588,[]
8354,3147,['Sunrise']
8355,1759,"['Tokyo Kids', 'Minami Machi Bugyousho']"
8356,23761,['Studio 9 Maiami']
8357,5235,['TMS Entertainment']
8358,33702,[]
8359,36875,['Shaft']
8360,7691,['Asahi Production']
8361,37112,['Shin-Ei Animation']
8362,38412,['Making Animation']
8363,31923,['Lerche']
8364,7667,['Toei Animation']
8365,2049,['animate Film']
8366,46171,[]
8367,7453,['Studio Fantasia']
8368,2466,['Artmic']
8369,31578,"['Kyotoma', 'Office Nobu']"
8370,2592,['animate Film']
8371,1580,"['Studio Fantasia', 'animate Film']"
8372,39223,[]
8373,36762,['CG Year']
8374,29801,['A-1 Pictures']
8375,4458,[]
8376,7610,['Toei Animation']
8377,1973,['Madhouse']
8378,2329,['Flavors Soft']
8379,34895,['Queen Bee']
8380,2781,['Triangle Staff']
8381,2755,['Mushi Production']
8382,25439,['Seven']
8383,28077,"['C2C', 'Lay-duce']"
8384,42260,"['ILCA', 'DRAWIZ', 'Toho Interactive Animation']"
8385,9599,[]
8386,1586,['ufotable']
8387,6641,['A-1 Pictures']
8388,17689,[]
8389,1271,['AIC']
8390,18231,['Arms']
8391,4480,['Suzuki Mirano']
8392,34502,['Kanaban Graphics']
8393,3108,['Studio Jam']
8394,33808,['Encourage Films']
8395,3254,['Triple X']
8396,5375,['Magic Bus']
8397,1713,['Vega Entertainment']
8398,35224,['Sunrise']
8399,3976,['Y.O.U.C']
8400,15015,[]
8401,40251,[]
8402,1252,"['Gainax', 'Group TAC']"
8403,1938,['Phoenix Entertainment']
8404,2045,['Pierrot']
8405,34402,['Encourage Films']
8406,33454,['Gallop']
8407,40137,['Dynamo Pictures']
8408,1625,['Picture Magic']
8409,48615,"['AQUA ARIS', 'Magma Studio']"
8410,4782,['Nippon Animation']
8411,10250,['Shin-Ei Animation']
8412,37769,['Studio Deen']
8413,5652,[]
8414,22955,['Telecom Animation Film']
8415,1183,['Chaos Project']
8416,30817,['Studio 9 Maiami']
8417,6994,['Toei Animation']
8418,4730,[]
8419,5292,['Toei Animation']
8420,4562,['Sugar Boy']
8421,32382,['Ordet']
8422,35465,['LIDENFILMS Kyoto Studio']
8423,37922,['Toei Animation']
8424,3034,['Studio Jam']
8425,1405,['Arms']
8426,42794,[]
8427,28531,['AIC PLUS+']
8428,38851,['Lide']
8429,1512,['P core']
8430,2957,['Y.O.U.C']
8431,39526,[]
8432,13681,['AIC PLUS+']
8433,16476,['Lilix']
8434,5002,['Pierrot']
8435,48678,['TMS Entertainment']
8436,6327,['Yumeta Company']
8437,9646,['Studio Signal']
8438,2085,['Production Reed']
8439,37784,['CLAP']
8440,1791,['Y.O.U.C']
8441,34411,['Studio A-CAT']
8442,35265,"['SANZIGEN', 'XFLAG Pictures', 'Yokohama Animation Lab']"
8443,2754,['J.C.Staff']
8444,51664,[]
8445,31634,[]
8446,39918,['Maro Studio']
8447,35448,['DLE']
8448,4524,[]
8449,2195,['Y.O.U.C']
8450,4164,"['Studio Fantasia', 'Studio Signal']"
8451,1596,['Shaft']
8452,9708,['Sunrise']
8453,983,['TNK']
8454,1989,['Mushi Production']
8455,4187,['Trans Arts']
8456,23475,['Studio Eromatick']
8457,2588,['Shinkuukan']
8458,25113,['ufotable']
8459,50378,['Soyep']
8460,48604,['Studio Colorido']
8461,3433,['Toei Animation']
8462,42004,['Studio Shelter']
8463,7696,['Toei Animation']
8464,39363,[]
8465,1267,['Sunrise']
8466,9326,['Office No. 8']
8467,3411,[]
8468,2536,['Yumeta Company']
8469,3370,['Triple X']
8470,37737,['BUILD DREAM']
8471,50919,[]
8472,15095,[]
8473,38784,['Shaft']
8474,32950,[]
8475,38556,['2:10 AM Animation']
8476,3109,['Phoenix Entertainment']
8477,15093,[]
8478,6119,['Studio Deen']
8479,37659,['Magic Bus']
8480,22295,"['Anpro', 'teamKG']"
8481,39183,['Science SARU']
8482,6721,['Fanworks']
8483,5877,['Production I.G']
8484,38449,['Asmik Ace']
8485,1990,['J.C.Staff']
8486,5673,['J.C.Staff']
8487,31454,['Sunrise']
8488,31111,['Studio Ghibli']
8489,2679,"['Production I.G', 'Madhouse']"
8490,5109,['Studio Ten Carat']
8491,2327,['Production D.M.H']
8492,30770,['Anime Antenna Iinkai']
8493,7174,['OLM']
8494,6900,['OLM Digital']
8495,38788,['TMS Entertainment']
8496,40517,['Sunrise']
8497,39572,['ASK Animation Studio']
8498,38854,[]
8499,3329,['Studio Jam']
8500,7697,['Toei Animation']
8501,22735,"['Xebec', 'OLM']"
8502,7626,[]
8503,3078,['AIC']
8504,2434,['Studio Soul']
8505,36166,['Jinnis Animation Studios']
8506,4101,['Studio Comet']
8507,1834,['Dangun Pictures']
8508,3676,['Production Reed']
8509,3906,['Toei Animation']
8510,1440,['AIC']
8511,33339,"['Haoliners Animation League', 'Pb Animation Co. Ltd.']"
8512,39736,['B.CMAY PICTURES']
8513,3877,['DAX Production']
8514,34818,['White Fox']
8515,33957,['OLM']
8516,4933,[]
8517,33877,[]
8518,40554,['studio MOTHER']
8519,20999,['DLE']
8520,19945,"[""Brain's Base""]"
8521,2540,['Y.O.U.C']
8522,2375,"['ORADA COMPANY', 'PP Project']"
8523,31581,[]
8524,2483,['animate Film']
8525,6796,['Studio Coa']
8526,3795,['Sumomo Film']
8527,31669,['Millepensee']
8528,23837,['Pierrot']
8529,36834,['Typhoon Graphics']
8530,33149,[]
8531,30739,"[""Brain's Base""]"
8532,35650,['Beijing Rocen Digital']
8533,12351,[]
8534,33192,[]
8535,28717,[]
8536,11445,['TNK']
8537,29517,['Tezuka Productions']
8538,9375,['Studio Boogie Nights']
8539,34948,['DLE']
8540,33515,['Studio 9 Maiami']
8541,9091,['Anime Antenna Iinkai']
8542,31846,['Studio Colorido']
8543,34013,['Fanworks']
8544,112,"['Imagin', 'Studio Live']"
8545,2885,['Trans Arts']
8546,7157,['Toei Animation']
8547,4504,['Tokyo Movie Shinsha']
8548,42302,['Haoliners Animation League']
8549,2262,['Phoenix Entertainment']
8550,32195,['Studio 1st']
8551,37571,['TMS Entertainment']
8552,2051,['Tatsunoko Production']
8553,42488,['Calf Studio']
8554,28915,['Shaft']
8555,9939,['Schoolzone']
8556,31829,['Nippon Animation']
8557,41399,['AQUA ARIS']
8558,3056,['Triple X']
8559,37789,[]
8560,2139,['Inugoya']
8561,4537,"['Production I.G', 'Kitty Film Mitaka Studio']"
8562,1775,['Radix']
8563,4948,['Toei Animation']
8564,41205,"['WAO World', 'GEMBA']"
8565,17887,['Nomad']
8566,16648,['Gainax']
8567,8189,"['Plus Heads', 'Studio Crocodile']"
8568,32906,['Kyotoma']
8569,574,['Sunrise']
8570,34538,['White Fox']
8571,8216,['E&G Films']
8572,3729,[]
8573,3382,['Y.O.U.C']
8574,19523,['Schoolzone']
8575,3300,['Triple X']
8576,3543,['Phoenix Entertainment']
8577,50251,['Teatro Nishi Tokyo Studio']
8578,4364,['Dream Entertainment']
8579,1664,['Vega Entertainment']
8580,6120,['Melissa']
8581,8500,"['Madhouse', 'Toei Animation']"
8582,2568,[]
8583,2727,['Madhouse']
8584,50136,"['Toei Animation', 'Dangun Pictures']"
8585,38864,['Shaft']
8586,15891,[]
8587,1333,['Nippon Animation']
8588,2767,['Studio Ghibli']
8589,1995,['Studio Kelmadick']
8590,37148,['A.C.G.T.']
8591,41282,['Queen Bee']
8592,2209,['Studio Jam']
8593,29935,['Sparkly Key Animation Studio']
8594,3390,['Studio Hibari']
8595,7158,['Toei Animation']
8596,14231,['Tezuka Productions']
8597,3040,['Sonsan Kikaku']
8598,39581,['Studio Crocodile']
8599,2440,['Y.O.U.C']
8600,40836,[]
8601,31424,['Studio Fantasia']
8602,21775,['A-1 Pictures']
8603,7816,['Toei Animation']
8604,3600,['J.C.Staff']
8605,41124,['Zero-G']
8606,34678,[]
8607,38347,[]
8608,31072,[]
8609,8285,[]
8610,1811,['animate Film']
8611,10554,['Nippon Animation']
8612,44236,['A-1 Pictures']
8613,17933,['Kaeruotoko Shokai']
8614,1763,['Arms']
8615,6397,['Tatsunoko Production']
8616,37747,['EMT Squared']
8617,31674,[]
8618,13835,['Kinema Citrus']
8619,5238,"['Production I.G', 'Trans Arts']"
8620,1099,[]
8621,50515,['Sunrise']
8622,38078,['Kamikaze Douga']
8623,42285,[]
8624,38678,[]
8625,4355,['Studio Jam']
8626,38783,['Shaft']
8627,1788,['Shinkuukan']
8628,2187,['Y.O.U.C']
8629,48508,[]
8630,1725,['Studio Hibari']
8631,4044,['Dai-Ichi Douga']
8632,3280,['Toei Animation']
8633,22377,['Graphinica']
8634,1766,['J.C.Staff']
8635,38067,['C2C']
8636,1552,[]
8637,49290,['Shaft']
8638,11687,[]
8639,2376,['ORADA COMPANY']
8640,40638,['LX Animation Studio']
8641,6993,['Toei Animation']
8642,2788,[]
8643,5022,['Tatsunoko Production']
8644,6674,['TMS Entertainment']
8645,42855,['AQUA ARIS']
8646,33146,[]
8647,6800,['Toei Animation']
8648,50905,['AQUA ARIS']
8649,32065,['J.C.Staff']
8650,14247,['Tezuka Productions']
8651,30358,['Studio 4°C']
8652,4729,['Arms']
8653,43020,['FILMONY']
8654,13971,[]
8655,5936,[]
8656,2351,['AT-2']
8657,6518,['OLM']
8658,3947,['Tokyo Movie Shinsha']
8659,1986,['Toei Animation']
8660,20557,['Doga Kobo']
8661,9824,[]
8662,31777,[]
8663,1200,['ACC Production']
8664,5895,['Production I.G']
8665,45567,[]
8666,51013,['OLM Team Kato']
8667,3945,['Inugoya']
8668,30251,['Nomad']
8669,30954,['Gathering']
8670,1411,['Production Reed']
8671,39339,['Pierrot']
8672,36577,"['Trigger', 'dwarf']"
8673,19781,[]
8674,5447,['Madhouse']
8675,9106,[]
8676,25271,['CoMix Wave Films']
8677,40989,[]
8678,33874,[]
8679,46381,['OLM']
8680,41405,['TMS Entertainment']
8681,3439,['Shura']
8682,3152,['Madhouse']
8683,6861,[]
8684,42321,['Seven']
8685,37663,"['Passione', 'Creators in Pack']"
8686,34961,['Satelight']
8687,2591,[]
8688,6087,['Toei Animation']
8689,51296,['CloverWorks']
8690,12689,['Satelight']
8691,20539,['drop']
8692,1885,"['Gonzo', 'Palm Studio']"
8693,1644,['J.C.Staff']
8694,1831,['AIC']
8695,5833,['Tatsunoko Production']
8696,40714,['OLM']
8697,36894,['Kanaban Graphics']
8698,7867,['Daewon Media']
8699,1939,[]
