,anime_id,type,score,scored_by,episodes,source,rating,sfw,start_season
1389,38088,movie,8,14145,1.0,original,pg_13,True,winter
1390,7858,ova,7,57445,1.0,Non-Original,pg_13,True,summer
1391,35889,tv,7,57323,12.0,Non-Original,r,True,winter
1392,36043,special,7,60029,1.0,Non-Original,pg_13,True,fall
1393,9000,movie,7,28020,1.0,Non-Original,pg_13,True,fall
1394,302,tv,8,14913,26.0,Non-Original,pg_13,True,spring
1395,2449,special,8,15039,1.0,Non-Original,r,True,summer
1396,16353,tv,7,73438,13.0,Non-Original,pg_13,True,summer
1397,1536,tv,7,77779,26.0,Non-Original,pg_13,True,fall
1398,15775,ova,7,38559,2.0,Non-Original,pg_13,True,fall
1399,9510,tv,7,24789,8.0,Non-Original,pg_13,True,winter
1400,35503,tv,7,26006,12.0,original,pg_13,True,summer
1401,2563,ova,8,15822,1.0,Non-Original,g,True,summer
1402,13599,tv,7,72796,22.0,Non-Original,pg_13,True,fall
1403,41497,movie,7,18030,1.0,Non-Original,pg_13,True,summer
1404,37924,tv,7,22282,24.0,Non-Original,pg_13,True,summer
1405,19221,tv,7,204317,10.0,Non-Original,pg_13,True,fall
1406,25,tv,7,51721,24.0,Non-Original,r,True,fall
1407,551,tv,7,39065,24.0,Non-Original,r,True,summer
1408,38959,tv,7,56026,13.0,Non-Original,r,True,summer
1409,34086,tv,7,72244,13.0,Non-Original,pg_13,True,winter
1410,23269,tv,7,35545,12.0,Non-Original,pg_13,True,spring
1411,34036,special,8,13060,1.0,Non-Original,pg_13,True,fall
1412,35639,tv,7,113088,12.0,original,pg_13,True,fall
1413,5074,tv,7,22825,12.0,Non-Original,r,True,winter
1414,24913,special,7,25627,1.0,Non-Original,pg_13,True,winter
1415,5355,tv,7,62635,12.0,Non-Original,pg_13,True,spring
1416,43756,tv,7,32065,12.0,original,pg_13,True,spring
1417,42941,tv,8,15438,13.0,Non-Original,pg_13,True,winter
1418,1222,tv,7,96195,26.0,Non-Original,pg_13,True,summer
1419,36633,tv,7,176963,12.0,Non-Original,r,True,winter
1420,10643,special,8,14818,1.0,Non-Original,pg_13,True,winter
1421,21105,tv,7,134224,10.0,Non-Original,pg_13,True,summer
1422,87,movie,7,25010,1.0,Non-Original,pg_13,True,winter
1423,36215,special,7,17610,1.0,Non-Original,pg_13,True,summer
1424,32863,ona,7,23782,8.0,Non-Original,pg_13,True,winter
1425,33338,special,7,35010,1.0,Non-Original,pg_13,True,summer
1426,12117,movie,7,22933,1.0,Non-Original,g,True,spring
1427,5667,ova,7,95265,6.0,Non-Original,r+,True,spring
1428,13271,movie,7,102000,1.0,Non-Original,pg_13,True,winter
1429,584,tv,7,28957,24.0,original,pg_13,True,fall
1430,38699,special,7,53572,2.0,Non-Original,pg_13,True,winter
1431,24627,ova,7,45597,2.0,Non-Original,pg_13,True,fall
1432,43692,ona,7,186537,5.0,Non-Original,pg_13,True,spring
1433,42423,movie,7,26107,1.0,Non-Original,pg_13,True,fall
1434,37993,tv,7,73626,12.0,Non-Original,pg_13,True,winter
1435,12487,tv,7,35435,13.0,Non-Original,r+,True,summer
1436,27,tv,7,77418,24.0,Non-Original,r,True,spring
1437,28825,tv,7,352359,12.0,Non-Original,pg_13,True,summer
1438,2594,movie,7,25292,1.0,Non-Original,g,True,summer
1439,42192,tv,7,68664,25.0,Non-Original,pg_13,True,spring
1440,14811,tv,7,72858,12.0,Non-Original,pg_13,True,winter
1441,9135,movie,7,91921,1.0,Non-Original,r,True,summer
1442,35075,tv,7,17211,13.0,Non-Original,pg_13,True,fall
1443,35015,tv,7,37210,12.0,Non-Original,pg_13,True,spring
1444,42091,movie,7,22493,1.0,Non-Original,r,True,summer
1445,48779,tv,7,27198,12.0,Non-Original,pg_13,True,spring
1446,20787,tv,7,459005,13.0,Non-Original,r,True,spring
1447,13709,movie,7,31787,1.0,original,r+,True,fall
1448,1050,tv,7,36578,76.0,Non-Original,pg_13,True,fall
1449,14511,tv,7,24085,13.0,Non-Original,pg_13,True,winter
1450,10798,tv,7,56118,11.0,Non-Original,r,True,fall
1451,2985,tv,7,26751,25.0,Non-Original,r,True,fall
1452,2596,tv,7,42506,22.0,original,pg_13,True,fall
1453,666,ova,7,47700,6.0,Non-Original,r,True,fall
1454,34439,movie,7,24167,1.0,original,r,True,winter
1455,39576,movie,7,100539,1.0,Non-Original,r,True,winter
1456,25519,tv,7,52876,12.0,original,pg_13,True,fall
1457,37403,tv,7,76700,50.0,Non-Original,pg_13,True,fall
1458,8074,tv,7,869640,12.0,Non-Original,r+,True,summer
1459,1915,tv,7,24891,26.0,original,pg_13,True,spring
1460,32365,special,7,56913,1.0,original,pg_13,True,summer
1461,550,tv,7,128229,27.0,Non-Original,pg_13,True,spring
1462,30300,ova,7,81462,1.0,Non-Original,r+,True,winter
1463,48375,special,7,20581,1.0,Non-Original,pg_13,True,fall
1464,15379,tv,7,165625,12.0,Non-Original,pg_13,True,winter
1465,42340,tv,7,75008,12.0,Non-Original,pg_13,True,summer
1466,1526,movie,7,68188,1.0,Non-Original,pg,True,summer
1467,34279,tv,7,119207,24.0,Non-Original,r,True,winter
1468,41619,tv,7,136879,13.0,Non-Original,r,True,fall
1469,33089,tv,7,30488,12.0,Non-Original,pg,True,winter
1470,18497,tv,7,35720,13.0,Non-Original,pg_13,True,fall
1471,3001,tv,7,27695,11.0,Non-Original,pg_13,True,fall
1472,19951,movie,7,84439,1.0,Non-Original,r,True,fall
1473,6634,tv,7,31743,12.0,Non-Original,pg_13,True,summer
1474,10216,tv,7,31670,13.0,Non-Original,r,True,spring
1475,31163,tv,7,133175,12.0,Non-Original,r,True,winter
1476,11371,tv,7,29063,13.0,Non-Original,pg_13,True,winter
1477,37407,movie,7,26070,1.0,Non-Original,pg,True,summer
1478,31327,ova,7,57064,2.0,Non-Original,pg_13,True,spring
1479,35459,ova,7,93235,1.0,Non-Original,pg_13,True,spring
1480,5671,tv,7,36025,25.0,Non-Original,pg_13,True,spring
1481,39705,special,7,47951,6.0,Non-Original,r,True,fall
1482,20709,tv,7,53490,12.0,Non-Original,pg_13,True,summer
1483,10163,tv,7,139785,11.0,original,pg_13,True,spring
1484,23311,tv,7,49212,24.0,original,r,True,fall
1485,4970,movie,7,56159,1.0,original,r+,True,winter
1486,28479,movie,7,20029,1.0,Non-Original,pg_13,True,spring
1487,474,ova,7,20524,4.0,original,r,True,summer
1488,39569,movie,7,32903,1.0,original,pg_13,True,fall
1489,18229,tv,7,67697,12.0,original,pg_13,True,summer
1490,50549,ona,7,65047,1.0,original,pg_13,True,spring
1491,16239,special,7,24560,1.0,Non-Original,pg_13,True,fall
1492,106,tv,7,23389,51.0,Non-Original,pg_13,True,fall
1493,35320,ova,7,17973,1.0,Non-Original,g,True,summer
1494,10779,ova,7,27961,6.0,Non-Original,rx,False,summer
1495,37870,tv,8,13487,13.0,Non-Original,pg_13,True,winter
1496,15613,tv,7,41409,13.0,Non-Original,pg_13,True,winter
1497,32843,tv,8,11989,13.0,original,pg_13,True,summer
1498,41456,tv,7,144566,12.0,Non-Original,pg_13,True,spring
1499,19021,movie,7,48023,1.0,Non-Original,pg_13,True,summer
1500,33581,movie,7,83169,1.0,Non-Original,pg_13,True,winter
1501,19285,special,7,63341,1.0,Non-Original,r,True,summer
1502,33899,tv,7,19370,17.0,Non-Original,pg_13,True,winter
1503,1824,movie,7,17580,1.0,Non-Original,pg_13,True,summer
1504,34494,tv,7,44030,25.0,original,pg_13,True,spring
1505,441,movie,7,23579,1.0,original,r+,True,summer
1506,37959,special,7,18213,1.0,Non-Original,pg_13,True,summer
1507,20815,movie,7,17236,1.0,Non-Original,pg_13,True,winter
1508,2175,movie,7,20465,1.0,Non-Original,r,True,spring
1509,8857,ova,7,42142,1.0,Non-Original,pg_13,True,winter
1510,40685,tv,7,37992,12.0,Non-Original,pg_13,True,spring
1511,34428,movie,7,22000,1.0,Non-Original,r,True,winter
1512,31374,tv,7,129267,12.0,Non-Original,pg_13,True,fall
1513,34161,movie,7,24136,1.0,Non-Original,r,True,winter
1514,38081,movie,8,12905,1.0,original,pg_13,True,spring
1515,25157,tv,7,425022,12.0,Non-Original,pg_13,True,fall
1516,76,tv,7,40082,13.0,original,pg_13,True,fall
1517,6768,ova,7,17043,1.0,original,r,True,summer
1518,9834,tv,7,38572,13.0,Non-Original,r,True,winter
1519,8460,ova,7,119371,1.0,Non-Original,r,True,fall
1520,209,tv,7,27796,26.0,Non-Original,pg_13,True,fall
1521,39469,tv,7,33826,12.0,Non-Original,r+,True,spring
1522,31289,special,7,18823,1.0,Non-Original,pg_13,True,summer
1523,36702,movie,7,16951,1.0,Non-Original,r,True,winter
1524,15699,tv,7,87632,12.0,Non-Original,pg_13,True,spring
1525,165,tv,7,41289,26.0,original,pg_13,True,winter
1526,31297,ova,7,109174,1.0,Non-Original,r,True,fall
1527,15687,ona,7,73448,6.0,Non-Original,pg_13,True,summer
1528,31952,tv,7,117528,12.0,Non-Original,pg_13,True,summer
1529,3342,tv,7,69070,6.0,original,r+,True,winter
1530,35789,tv,7,24520,25.0,Non-Original,pg_13,True,winter
1531,1096,movie,7,14095,1.0,original,pg_13,True,summer
1532,3958,tv,7,66083,13.0,Non-Original,pg_13,True,fall
1533,9047,ova,7,33233,1.0,Non-Original,pg_13,True,summer
1534,33929,ova,7,81042,1.0,Non-Original,pg_13,True,spring
1535,41353,tv,7,443601,13.0,Non-Original,pg_13,True,summer
1536,539,ova,7,22637,6.0,original,r+,True,summer
1537,46,movie,7,26113,1.0,Non-Original,r,True,fall
1538,14735,movie,7,19641,1.0,Non-Original,g,True,spring
1539,10711,ona,7,95922,12.0,Non-Original,pg_13,True,spring
1540,22125,special,7,22813,1.0,Non-Original,pg_13,True,spring
1541,22429,ova,7,36729,1.0,Non-Original,rx,False,winter
1542,44248,ova,7,14612,4.0,Non-Original,pg_13,True,fall
1543,330,tv,7,84352,13.0,Non-Original,r+,True,spring
1544,4752,tv,7,213403,13.0,Non-Original,pg_13,True,fall
1545,7662,tv,7,53790,13.0,Non-Original,pg_13,True,fall
1546,7769,tv,7,124774,12.0,Non-Original,pg_13,True,summer
1547,4985,movie,7,14544,1.0,original,r+,True,winter
1548,11266,special,7,63607,1.0,Non-Original,pg_13,True,fall
1549,482,tv,7,124550,180.0,Non-Original,pg_13,True,fall
1550,1092,movie,7,16921,1.0,original,pg_13,True,winter
1551,37441,movie,7,31444,1.0,original,r,True,winter
1552,19669,ova,7,25526,1.0,Non-Original,pg_13,True,fall
1553,1565,tv,7,81145,191.0,Non-Original,pg,True,fall
1554,1723,movie,7,86509,1.0,Non-Original,pg_13,True,summer
1555,31326,special,7,44197,6.0,Non-Original,r+,True,summer
1556,15195,ona,7,32756,20.0,Non-Original,pg_13,True,winter
1557,2847,movie,7,65883,1.0,Non-Original,pg,True,summer
1558,40507,tv,7,97439,12.0,Non-Original,pg_13,True,winter
1559,3515,ova,7,23939,6.0,Non-Original,pg_13,True,winter
1560,569,tv,7,14720,26.0,Non-Original,pg_13,True,winter
1561,42282,tv,7,74960,12.0,Non-Original,pg_13,True,summer
1562,3848,movie,7,30870,1.0,Non-Original,pg_13,True,winter
1563,20509,tv,7,79420,10.0,Non-Original,pg_13,True,summer
1564,27899,tv,7,1097986,12.0,Non-Original,r,True,winter
1565,10298,special,7,45203,1.0,Non-Original,pg_13,True,summer
1566,1030,movie,7,54487,1.0,original,pg,True,spring
1567,16273,special,7,31450,1.0,Non-Original,pg_13,True,fall
1568,40879,tv,7,26222,13.0,Non-Original,pg_13,True,fall
1569,3420,tv,7,30422,12.0,original,r,True,winter
1570,37936,ona,7,14043,3.0,original,r,True,summer
1571,40870,tv,7,34622,12.0,original,pg_13,True,spring
1572,37986,movie,7,44583,1.0,Non-Original,pg_13,True,winter
1573,5356,tv,7,82557,13.0,Non-Original,r,True,summer
1574,14753,ova,7,38751,6.0,Non-Original,pg_13,True,summer
1575,7222,movie,7,12884,1.0,original,pg_13,True,winter
1576,3604,tv,7,14864,13.0,Non-Original,pg_13,True,summer
1577,3974,tv,7,33404,13.0,Non-Original,pg_13,True,summer
1578,5525,tv,7,101020,25.0,Non-Original,pg_13,True,spring
1579,19613,movie,7,15992,1.0,Non-Original,pg_13,True,summer
1580,36936,movie,7,59397,1.0,original,g,True,summer
1581,38002,special,7,21779,2.0,Non-Original,pg_13,True,fall
1582,48760,tv,7,85911,12.0,Non-Original,r,True,spring
1583,36962,ova,7,30654,1.0,Non-Original,pg_13,True,spring
1584,24455,tv,7,165582,13.0,Non-Original,r,True,fall
1585,33280,movie,7,15411,1.0,Non-Original,pg_13,True,fall
1586,710,tv,7,55911,9.0,Non-Original,pg_13,True,winter
1587,18523,tv,7,32282,13.0,Non-Original,pg_13,True,summer
1588,13333,tv,7,55793,13.0,original,pg_13,True,summer
1589,10805,ova,7,58891,1.0,Non-Original,pg_13,True,summer
1590,7044,ova,7,15555,2.0,Non-Original,r,True,fall
1591,3655,tv,7,64942,26.0,Non-Original,pg_13,True,spring
1592,1974,tv,8,11641,51.0,Non-Original,g,True,spring
1593,5310,movie,7,15068,1.0,original,pg_13,True,fall
1594,33082,movie,7,33602,1.0,Non-Original,pg_13,True,summer
1595,31665,special,7,29271,1.0,Non-Original,pg_13,True,fall
1596,696,tv,7,32568,26.0,original,pg_13,True,spring
1597,40530,tv,7,147697,12.0,Non-Original,pg_13,True,winter
1598,34514,ona,7,31038,18.0,Non-Original,pg,True,fall
1599,42826,tv,7,66650,12.0,Non-Original,pg_13,True,spring
1600,36371,movie,8,10093,4.0,Non-Original,r,True,fall
1601,34021,movie,7,14016,1.0,Non-Original,r+,True,winter
1602,35946,movie,7,157110,1.0,Non-Original,pg_13,True,summer
1603,14941,tv,7,18985,13.0,original,pg_13,True,winter
1604,9441,tv,7,21894,13.0,Non-Original,g,True,fall
1605,167,tv,7,36603,24.0,Non-Original,pg_13,True,spring
1606,2116,tv,7,48052,128.0,Non-Original,g,True,fall
1607,1614,tv,7,32890,52.0,Non-Original,pg_13,True,fall
1608,35067,tv,7,20537,25.0,Non-Original,r,True,fall
1609,156,tv,7,33832,24.0,Non-Original,r+,True,fall
1610,28621,tv,7,65364,11.0,Non-Original,r,True,fall
1611,34277,ova,7,33769,1.0,Non-Original,pg_13,True,spring
1612,6512,tv,7,130329,12.0,Non-Original,pg_13,True,fall
1613,855,tv,7,54887,26.0,Non-Original,pg_13,True,spring
1614,36480,ova,7,24364,2.0,Non-Original,r,True,fall
1615,6046,movie,7,21436,1.0,Non-Original,pg_13,True,fall
1616,18277,tv,7,294438,24.0,Non-Original,r+,True,fall
1617,24231,tv,7,103629,10.0,Non-Original,r,True,fall
1618,11359,special,7,24656,1.0,Non-Original,pg_13,True,summer
1619,645,special,7,12130,1.0,Non-Original,g,True,winter
1620,442,movie,7,166808,1.0,Non-Original,pg_13,True,summer
1621,35798,movie,7,13827,1.0,Non-Original,pg_13,True,spring
1622,37341,special,7,22770,3.0,Non-Original,pg_13,True,winter
1623,15911,tv,7,37719,12.0,Non-Original,pg_13,True,spring
1624,15751,tv,7,50551,13.0,Non-Original,pg_13,True,winter
1625,34102,tv,7,40005,24.0,Non-Original,pg_13,True,spring
1626,6505,ona,7,13105,5.0,original,g,True,spring
1627,36652,tv,7,48036,12.0,Non-Original,pg_13,True,spring
1628,36094,tv,7,17051,12.0,Non-Original,pg_13,True,winter
1629,168,tv,7,37191,26.0,original,pg_13,True,summer
1630,39959,tv,7,16455,12.0,Non-Original,pg_13,True,fall
1631,24135,tv,7,21834,10.0,Non-Original,pg_13,True,summer
1632,42745,tv,7,12604,12.0,Non-Original,pg_13,True,spring
1633,1007,ova,7,15317,6.0,Non-Original,pg_13,True,fall
1634,30311,special,7,16882,9.0,Non-Original,pg_13,True,spring
1635,33513,movie,7,42621,1.0,Non-Original,pg_13,True,fall
1636,23673,tv,7,235212,12.0,Non-Original,pg_13,True,fall
1637,36370,movie,8,10183,4.0,Non-Original,r,True,fall
1638,61,tv,7,96549,26.0,Non-Original,pg_13,True,spring
1639,38480,tv,7,85269,12.0,Non-Original,r,True,summer
1640,35078,tv,7,31226,12.0,Non-Original,pg_13,True,winter
1641,33190,movie,7,13591,1.0,Non-Original,pg_13,True,summer
1642,7902,special,7,26092,16.0,Non-Original,pg_13,True,summer
1643,44059,ona,7,18383,1.0,original,pg_13,True,fall
1644,253,tv,7,13733,26.0,Non-Original,pg_13,True,spring
1645,34712,tv,7,95674,12.0,Non-Original,pg_13,True,fall
1646,32915,special,7,21457,1.0,Non-Original,r,True,summer
1647,1004,ova,7,51230,1.0,original,g,True,spring
1648,290,tv,7,17353,13.0,Non-Original,pg_13,True,winter
1649,16732,tv,7,65983,12.0,Non-Original,pg_13,True,summer
1650,304,movie,7,21970,1.0,original,pg_13,True,fall
1651,36369,movie,8,11092,4.0,Non-Original,r,True,summer
1652,15199,movie,7,50663,1.0,original,r,True,spring
1653,6572,ova,7,39834,4.0,Non-Original,pg_13,True,fall
1654,2216,tv,7,34346,12.0,Non-Original,r+,True,summer
1655,17535,special,7,43273,1.0,Non-Original,pg_13,True,winter
1656,40082,movie,7,13402,1.0,Non-Original,pg_13,True,fall
1657,142,tv,7,26852,44.0,Non-Original,pg_13,True,winter
1658,34547,tv,7,21811,24.0,Non-Original,pg_13,True,summer
1659,37765,movie,7,12786,1.0,Non-Original,pg_13,True,spring
1660,48414,tv,7,75544,12.0,Non-Original,pg_13,True,winter
1661,26023,ova,7,26728,1.0,Non-Original,pg_13,True,spring
1662,10153,movie,8,9978,1.0,original,r+,True,summer
1663,17187,movie,7,28453,1.0,Non-Original,r,True,spring
1664,7062,tv,7,12150,12.0,Non-Original,pg_13,True,winter
1665,13391,movie,7,42701,1.0,original,r+,True,fall
1666,27829,tv,7,57692,24.0,Non-Original,pg_13,True,fall
1667,37958,tv,7,19415,13.0,Non-Original,pg_13,True,winter
1668,129,tv,7,20639,50.0,Non-Original,r,True,spring
1669,589,tv,8,10671,21.0,Non-Original,pg_13,True,spring
1670,15793,tv,7,26563,13.0,original,pg_13,True,summer
1671,435,tv,7,26547,20.0,Non-Original,pg_13,True,fall
1672,25159,tv,7,184089,12.0,Non-Original,pg_13,True,fall
1673,9379,tv,7,121097,12.0,Non-Original,pg_13,True,spring
1674,38770,movie,7,12745,1.0,Non-Original,pg_13,True,spring
1675,23441,ova,7,31858,1.0,Non-Original,pg_13,True,fall
1676,48471,tv,7,42087,12.0,Non-Original,pg_13,True,fall
1677,8100,movie,7,27189,1.0,Non-Original,r+,True,fall
1678,4884,tv,7,48565,26.0,Non-Original,pg_13,True,fall
1679,40853,movie,8,9365,1.0,Non-Original,pg,True,fall
1680,1293,tv,7,15514,195.0,Non-Original,pg_13,True,fall
1681,37996,ova,7,22292,1.0,Non-Original,pg_13,True,fall
1682,14669,movie,7,34167,1.0,Non-Original,r+,True,spring
1683,12187,ova,7,25977,1.0,Non-Original,pg_13,True,fall
1684,3358,tv,7,36247,12.0,Non-Original,pg_13,True,spring
1685,376,special,7,109089,1.0,Non-Original,r+,True,spring
1686,1212,tv,7,23423,26.0,original,pg,True,fall
1687,41006,tv,7,76191,24.0,Non-Original,r,True,fall
1688,37869,tv,7,18725,13.0,original,pg_13,True,winter
1689,7411,ova,7,24050,3.0,Non-Original,rx,False,fall
1690,95,tv,7,14815,50.0,original,pg_13,True,spring
1691,23701,ova,7,26469,1.0,Non-Original,pg_13,True,spring
1692,8768,special,7,47331,1.0,Non-Original,pg_13,True,summer
1693,30205,tv,7,98217,12.0,Non-Original,pg_13,True,summer
1694,35249,tv,7,44609,13.0,Non-Original,pg_13,True,spring
1695,5029,movie,7,10688,1.0,Non-Original,pg_13,True,fall
1696,3225,tv,7,38898,13.0,Non-Original,pg_13,True,winter
1697,1240,movie,7,20369,1.0,Non-Original,pg_13,True,fall
1698,19191,movie,7,23670,1.0,Non-Original,r,True,fall
1699,345,tv,7,16985,12.0,Non-Original,g,True,spring
1700,37027,movie,7,17271,1.0,original,pg_13,True,winter
1701,181,tv,7,30587,13.0,original,pg_13,True,fall
1702,21863,tv,7,123869,12.0,Non-Original,pg_13,True,spring
1703,6030,tv,7,59756,24.0,Non-Original,r,True,summer
1704,1557,tv,7,19278,26.0,Non-Original,pg_13,True,fall
1705,30714,special,7,36718,9.0,Non-Original,pg_13,True,spring
1706,18295,tv,7,51001,12.0,original,r,True,fall
1707,35847,tv,7,117081,12.0,original,pg_13,True,fall
1708,36317,tv,7,43854,12.0,Non-Original,pg_13,True,fall
1709,36616,special,7,38348,1.0,Non-Original,pg_13,True,winter
1710,31552,special,7,20748,1.0,Non-Original,r,True,winter
1711,189,tv,7,130756,24.0,Non-Original,pg_13,True,spring
1712,10717,movie,7,17655,1.0,original,pg_13,True,fall
1713,4063,tv,7,194620,12.0,Non-Original,r+,True,summer
1714,3613,tv,7,25917,12.0,Non-Original,pg_13,True,spring
1715,2112,tv,7,19827,26.0,Non-Original,pg_13,True,spring
1716,2986,tv,7,39683,26.0,Non-Original,pg_13,True,fall
1717,9751,movie,7,18090,1.0,original,pg_13,True,winter
1718,21681,tv,7,38028,12.0,Non-Original,pg_13,True,summer
1719,565,movie,7,38013,1.0,original,pg_13,True,summer
1720,18849,special,7,15769,1.0,Non-Original,pg_13,True,fall
1721,32871,movie,7,12912,1.0,Non-Original,pg_13,True,fall
1722,1471,tv,8,9939,63.0,Non-Original,pg_13,True,spring
1723,41103,tv,7,93061,12.0,Non-Original,pg_13,True,spring
1724,644,special,7,15675,2.0,Non-Original,pg_13,True,fall
1725,35658,special,7,13536,1.0,Non-Original,pg_13,True,summer
1726,198,tv,7,39179,24.0,original,r+,True,spring
1727,6624,movie,7,18701,1.0,Non-Original,r,True,winter
1728,31722,tv,7,393873,4.0,Non-Original,pg_13,True,summer
1729,49200,ona,7,12765,1.0,original,pg_13,True,spring
1730,22839,special,7,35200,1.0,original,g,True,winter
1731,16241,tv,7,19225,13.0,Non-Original,r,True,spring
1732,3466,special,7,18090,1.0,Non-Original,pg_13,True,fall
1733,13587,special,7,22760,1.0,Non-Original,pg_13,True,summer
1734,10464,ona,7,33945,10.0,Non-Original,pg_13,True,fall
1735,32887,tv,7,199719,12.0,Non-Original,pg_13,True,spring
1736,33221,movie,7,10656,1.0,Non-Original,r,True,spring
1737,407,tv,7,13444,45.0,Non-Original,pg_13,True,spring
1738,44069,ona,7,26844,12.0,Non-Original,pg_13,True,fall
1739,4080,tv,7,13129,39.0,Non-Original,pg_13,True,spring
1740,16395,ova,7,10701,1.0,Non-Original,pg_13,True,winter
1741,22763,special,7,23415,1.0,Non-Original,r,True,summer
1742,24921,movie,7,11904,1.0,Non-Original,pg_13,True,fall
1743,1303,ova,7,41572,9.0,Non-Original,r,True,spring
1744,11531,movie,7,18314,1.0,Non-Original,r,True,fall
1745,1852,tv,7,24813,12.0,Non-Original,pg_13,True,winter
1746,33032,ova,7,14953,1.0,Non-Original,r,True,spring
1747,30307,tv,6,395523,12.0,Non-Original,r+,True,summer
1748,3467,tv,7,65487,12.0,Non-Original,pg_13,True,summer
1749,31500,tv,7,41305,12.0,original,pg_13,True,spring
1750,36934,tv,7,28581,52.0,Non-Original,g,True,spring
1751,16774,ona,7,54867,13.0,original,r,True,fall
1752,23293,movie,7,12029,1.0,Non-Original,r+,True,spring
1753,851,ova,8,9625,10.0,Non-Original,r,True,spring
1754,8915,tv,7,54702,12.0,Non-Original,r,True,summer
1755,4886,special,7,13281,1.0,Non-Original,pg_13,True,summer
1756,17121,movie,7,35200,1.0,original,g,True,winter
1757,8769,tv,6,368665,12.0,Non-Original,pg_13,True,fall
1758,28881,movie,7,12458,1.0,Non-Original,pg_13,True,spring
1759,1132,tv,7,91041,50.0,original,pg,True,spring
