anime_id,type,score,scored_by,episodes,start_date,source,rating,sfw,start_season,demographics,studios,producers,licensors,keywords
4451,ova,6.11,702,2.0,1994-08-26,manga,r+,True,summer,[],['J.C.Staff'],[],[],"['Comedy', 'Ecchi', 'Romance', 'School']"
20961,movie,5.86,1221,1.0,2014-03-01,original,pg,True,winter,[],['Shin-Ei Animation'],[],[],"['Action', 'Adventure', 'Fantasy']"
2525,ova,5.61,1930,4.0,1991-08-01,manga,r+,True,summer,[],"['Bee Media', 'Studio Signal']","['Nippon Columbia', 'Dynamic Planning']","['ADV Films', 'Media Blasters']","['Comedy', 'Ecchi']"
3336,ova,5.9,1125,1.0,2005-05-24,other,pg_13,True,spring,[],[],[],[],['Fantasy']
46650,movie,6.45,282,1.0,2021-03-20,original,g,True,winter,[],['Toei Animation'],[],[],"['Fantasy', 'Mahou Shoujo']"
2771,tv,6.42,307,39.0,1994-04-05,manga,pg_13,True,spring,['Shoujo'],"['Studio Kyuuma', 'Studio Kikan', 'Azeta Pictures']",[],[],"['Comedy', 'Romance', 'Slice of Life', 'Crossdressing', 'School']"
7611,ova,5.8100000000000005,1331,1.0,2010-02-26,original,rx,False,winter,[],['G-Lam'],['Pink Pineapple'],[],['Hentai']
43711,ona,6.26,476,1.0,2020-10-25,original,g,True,fall,[],['Flat Studio'],['Half H.P Studio'],[],['Drama']
31139,tv,4.77,4743,12.0,2015-10-04,web_manga,pg_13,True,fall,[],['EMT Squared'],['DAX Production'],['Funimation'],"['Comedy', 'Slice of Life', 'Workplace']"
2851,movie,6.14,645,1.0,1995-07-15,manga,g,True,summer,['Shounen'],['Pierrot'],[],['Media Blasters'],"['Action', 'Adventure', 'Comedy', 'Historical', 'Martial Arts']"
48694,ona,6.57,204,12.0,2021-03-26,manga,pg_13,True,winter,[],['Haoliners Animation League'],[],[],"['Comedy', 'Drama', 'Romance', 'Supernatural', 'Historical']"
2892,tv,6.06,782,52.0,1969-10-05,original,g,True,fall,[],['Tatsunoko Production'],[],['Saban Entertainment'],"['Comedy', 'Fantasy']"
11867,ova,4.48,5303,1.0,1989-03-03,manga,pg_13,True,winter,['Shoujo'],['Magic Bus'],['Victor Entertainment'],[],['Drama']
22099,tv,6.03,843,51.0,2014-04-07,game,pg,True,spring,['Kids'],['TMS Entertainment'],"['Tokyo Movie Shinsha', 'Sega', 'TMS Music']",[],['Strategy Game']
858,tv,5.88,1158,24.0,2005-10-04,game,pg_13,True,fall,[],"[""Brain's Base""]",[],[],"['Drama', 'Romance', 'Sci-Fi', 'Slice of Life', 'Mecha', 'Military']"
1623,tv,5.78,1401,13.0,2002-07-02,original,r,True,summer,[],"['Shaft', 'TNK']",[],[],"['Action', 'Comedy', 'Sci-Fi', 'School']"
8215,tv,6.57,203,51.0,1991-10-04,original,r+,True,fall,[],['Gallop'],['Nihon Ad Systems'],[],"['Action', 'Comedy', 'Sci-Fi', 'Parody']"
5890,ova,5.63,1843,3.0,2005-07-29,original,rx,False,summer,[],['Anime Antenna Iinkai'],"['D3', 'White Bear', 'Mediabank']",['Kitty Media'],['Hentai']
9170,special,5.46,2375,1.0,2004-06-25,original,r+,True,spring,[],[],"['Studio Fantasia', 'Age']",[],"['Sci-Fi', 'Mecha', 'Parody', 'Space']"
48652,ova,5.69,1666,2.0,2021-04-30,manga,rx,False,spring,[],['Seven'],['Pink Pineapple'],[],['Hentai']
38739,movie,6.19,557,1.0,2018-09-30,novel,pg,True,summer,[],[],['Sunrise'],[],"['Action', 'Mecha']"
43751,ona,5.74,1496,1.0,2020-11-03,original,g,True,fall,[],['Khara'],[],[],[]
30751,tv,6.08,741,13.0,2015-04-10,original,pg_13,True,spring,[],['Kanaban Graphics'],[],[],['Comedy']
2260,ova,6.15,617,5.0,2005-06-24,original,r+,True,spring,[],['Studio Fantasia'],[],['Media Blasters'],"['Comedy', 'Ecchi', 'Sci-Fi', 'Mecha']"
39734,ona,6.14,631,2.0,2019-04-16,original,g,True,spring,[],"['Pine Jam', 'CloverWorks']",[],[],['Slice of Life']
29941,tv,4.78,4604,11.0,2015-07-07,web_manga,pg_13,True,summer,[],['Asahi Production'],[],[],"['Idols (Female)', 'Music']"
36756,special,5.65,1769,7.0,2016-11-30,original,pg_13,True,fall,[],['Shuka'],[],[],"['Comedy', 'Historical', 'Organized Crime']"
32888,movie,6.34,371,1.0,2016-05-14,original,g,True,spring,[],['Nippon Animation'],['Shirogumi'],[],['Adventure']
48889,ova,5.4,2573,1.0,2021-06-04,manga,rx,False,spring,[],['T-Rex'],"['Lune Pictures', 'Antechinus']",[],['Hentai']
31402,ona,5.7,1618,5.0,2016-03-17,game,pg_13,True,winter,[],['Larx Entertainment'],[],[],"['Action', 'Fantasy', 'Sci-Fi']"
39936,tv,6.79,126,52.0,2003-06-01,original,pg,True,summer,[],[],[],[],['Adventure']
2532,ova,5.82,1260,2.0,2003-08-08,visual_novel,rx,False,summer,[],['Y.O.U.C'],['Digital Works'],['Critical Mass Video'],['Hentai']
7112,movie,6.28,441,1.0,2006-06-17,novel,g,True,spring,[],[],['KAGAYA Studio'],[],"['Drama', 'Fantasy', 'Mystery']"
8297,movie,5.57,1976,1.0,2010-05-22,original,pg_13,True,spring,[],[],"['Media Factory', 'CoMix Wave Films']",['Sentai Filmworks'],"['Action', 'Sci-Fi', 'Mecha']"
4490,ova,6.15,612,1.0,1996-06-21,manga,rx,False,spring,[],['Atorie A.B.C.'],[],['Media Blasters'],['Hentai']
6331,ova,6.16,600,1.0,1988-07-03,original,r+,True,summer,[],"['Artmic', 'animate Film']","['AIC', 'Movic', 'CBS']",['AnimEigo'],"['Action', 'Comedy', 'Sci-Fi', 'Mecha', 'Military', 'Parody', 'Space']"
4723,tv,6.5,238,32.0,1986-04-25,other,r+,True,spring,[],['Nippon Animation'],[],['Central Park Media'],"['Drama', 'Romance', 'Historical']"
1455,ova,5.22,3210,2.0,1998-02-27,novel,r+,True,winter,[],['Phoenix Entertainment'],[],['ADV Films'],"['Action', 'Supernatural', 'Historical', 'Samurai']"
12237,ona,5.72,1537,12.0,2012-03-01,manga,r+,True,winter,[],['Marvy Jack'],[],[],"['Ecchi', 'Idols (Female)', 'Music']"
33396,ona,6.43,287,54.0,2014-07-31,original,r,True,summer,[],[],['Beijing Rocen Digital'],[],"['Adventure', 'Drama', 'Romance', 'Historical', 'Martial Arts']"
3099,tv,6.31,406,26.0,1995-04-04,original,pg_13,True,spring,[],['Sunrise'],['TV Tokyo Music'],[],"['Action', 'Fantasy', 'Mecha', 'Super Power']"
4536,tv,6.36,349,50.0,1980-02-02,original,g,True,winter,[],['Sunrise'],['Sotsu'],[],"['Comedy', 'Sci-Fi', 'Mecha', 'Space']"
2730,ova,4.79,4495,2.0,1990-02-23,manga,r+,True,winter,['Seinen'],['J.C.Staff'],['Agent 21'],[],"['Comedy', 'Ecchi', 'Romance', 'Harem', 'Love Polygon']"
49780,tv,5.64,1770,24.0,2022-01-14,web_manga,pg_13,True,winter,[],['Lapin Track'],[],[],['Comedy']
2524,ova,5.34,2743,3.0,1997-03-26,original,pg_13,True,winter,[],"['Studio Fantasia', 'Chaos Project']",['Movic'],['Media Blasters'],"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Mahou Shoujo']"
10688,movie,6.1,688,1.0,2011-05-16,original,pg_13,True,spring,[],[],"['NHK', 'Polygon Pictures', 'Yamamura Animation, Inc.']",[],['Drama']
3452,ova,5.95,979,3.0,2002-12-25,visual_novel,rx,False,fall,[],['Dream Entertainment'],"['Milky Animation Label', 'MS Pictures']",['JapanAnime'],['Hentai']
36564,ona,5.54,2054,1.0,2017-10-12,other,g,True,fall,[],[],['Toho'],[],['Comedy']
4908,tv,5.77,1387,12.0,2008-10-07,original,pg_13,True,fall,['Shoujo'],[],"['Omnibus Japan', 'Sony Music Entertainment']",[],"['Drama', 'Parody']"
4444,tv,5.99,887,12.0,2007-04-09,original,pg_13,True,spring,['Kids'],[],['Shogakukan-Shueisha Productions'],[],"['Adventure', 'Comedy', 'Sports', 'Strategy Game']"
4554,tv,6.48,247,26.0,1998-10-21,manga,pg_13,True,fall,[],['Pierrot'],[],[],"['Comedy', 'Slice of Life', 'School']"
1767,ova,5.64,1764,1.0,1997-05-21,novel,r+,True,spring,[],['Madhouse'],[],['Urban Vision'],"['Horror', 'Sci-Fi', 'Psychological']"
40755,ona,6.1,685,36.0,2019-06-24,4_koma_manga,pg_13,True,spring,[],['AQUA ARIS'],['Magic Capsule'],['Sentai Filmworks'],"['Comedy', 'Mahou Shoujo']"
2086,ova,6.44,275,3.0,1993-06-23,original,pg_13,True,spring,['Shounen'],['Production Reed'],[],['Discotek Media'],"['Adventure', 'Comedy', 'Fantasy']"
42142,special,6.44,275,2.0,1994-04-01,other,pg_13,True,spring,[],[],"['TV Tokyo', 'Shogakukan-Shueisha Productions']",[],"['Action', 'Super Power']"
30600,special,5.37,2615,1.0,2015-03-20,4_koma_manga,pg_13,True,winter,[],['Creators in Pack'],"['DAX Production', 'Dream Creation']",[],"['Comedy', 'Ecchi', 'Military']"
35652,ona,6.41,301,13.0,2017-05-31,manga,g,True,spring,['Seinen'],[],[],[],"['Comedy', 'Supernatural', 'Parody']"
40179,special,6.2,526,1.0,2019-05-24,original,g,True,spring,[],[],[],[],"['Action', 'Fantasy', 'CGDCT']"
40994,ona,6.67,159,12.0,2019-12-15,novel,pg_13,True,fall,[],['Wawayu Animation'],[],['bilibili'],"['Mystery', 'Sci-Fi']"
40801,ova,5.63,1777,2.0,2020-02-28,manga,rx,False,winter,[],['Studio 1st'],['Pink Pineapple'],[],['Hentai']
40034,special,5.92,1032,8.0,2019-06-30,original,g,True,spring,[],"['Enishiya', 'FILMONY']",[],[],['Slice of Life']
33690,tv,4.82,4363,12.0,2016-10-05,original,pg_13,True,fall,[],['Tengu Kobo'],['Pony Canyon Enterprise'],[],['Strategy Game']
4211,tv,6.39,316,25.0,1997-04-08,manga,pg_13,True,spring,['Shounen'],['Triangle Staff'],['TV Tokyo'],['Sentai Filmworks'],"['Action', 'Comedy', 'Fantasy', 'School']"
216,movie,5.89,1075,1.0,2002-10-19,visual_novel,pg_13,True,fall,[],['I-move'],"['Bones', 'Geneon Universal Entertainment']",[],"['Comedy', 'Romance']"
2015,ova,6.03,799,1.0,2002-12-27,visual_novel,pg_13,True,fall,[],['Ajia-Do'],['Audio Tanaka'],[],"['Comedy', 'School']"
9100,special,6.19,536,4.0,2009-11-22,game,pg_13,True,fall,[],['Zexcs'],[],[],['Comedy']
41375,ona,5.95,962,2.0,2020-02-21,game,rx,False,winter,[],['BOMB! CUTE! BOMB!'],[],[],"['Fantasy', 'Hentai']"
37923,ona,6.2,520,1.0,2012-10-28,original,g,True,fall,[],[],[],[],['Slice of Life']
2019,ova,6.01,836,1.0,1998-12-18,manga,pg_13,True,fall,[],['Madhouse'],[],['Urban Vision'],"['Action', 'Adventure', 'Drama', 'Sci-Fi']"
31966,ona,5.64,1736,1.0,2013-10-04,manga,r,True,fall,['Seinen'],['Digital Frontier'],[],[],"['Action', 'Supernatural']"
17395,ova,5.07,3632,1.0,2013-07-02,novel,pg_13,True,summer,[],['Hoods Entertainment'],[],[],['Action']
3039,ova,5.87,1105,2.0,2000-11-10,visual_novel,rx,False,fall,[],['Y.O.U.C'],['Digital Works'],['Critical Mass Video'],['Hentai']
4000,ova,6.03,788,2.0,2003-10-25,manga,rx,False,fall,[],['Studio Jam'],['Milky Animation Label'],[],['Hentai']
752,ova,4.88,4135,1.0,1994-07-21,manga,r+,True,summer,[],['J.C.Staff'],['Echo'],[],"['Boys Love', 'Drama']"
34117,ona,6.41,293,1.0,2016-07-26,original,g,True,summer,[],[],[],[],"['Drama', 'Slice of Life']"
9857,special,6.36,334,1.0,1996-12-30,manga,g,True,fall,['Shounen'],"['Production I.G', 'Xebec']",[],[],"['Adventure', 'Racing']"
6932,ova,6.03,784,1.0,2009-10-23,4_koma_manga,pg_13,True,fall,[],['Indeprox'],['Usagi Ou'],[],['Comedy']
9990,movie,6.02,799,1.0,2011-09-24,original,pg_13,True,summer,[],[],['Mistral Japan'],[],"['Avant Garde', 'Drama']"
36942,special,6.33,360,3.0,2017-11-29,4_koma_manga,pg_13,True,fall,[],"['Gathering', 'Lesprit']",[],[],"['Comedy', 'Slice of Life']"
40932,special,5.61,1785,1.0,2020-01-31,original,pg_13,True,winter,[],['Shin-Ei Animation'],[],[],"['Comedy', 'Sci-Fi']"
23897,tv,6.41,292,20.0,2013-07-29,manga,pg,True,summer,[],['Doga Kobo'],[],[],"['Slice of Life', 'Pets']"
10342,movie,6.27,429,1.0,1964-07-26,original,g,True,summer,['Shounen'],['Mushi Production'],['Fuji TV'],[],"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Mecha']"
22055,special,6.15,580,2.0,2000-11-15,original,pg_13,True,fall,[],['Pierrot'],[],[],"['Horror', 'Mystery', 'Supernatural']"
42166,ona,6.73,136,2.0,2016-05-27,light_novel,pg_13,True,spring,[],['Kyoto Animation'],[],[],['Fantasy']
21663,special,5.96,912,1.0,1997-10-01,original,pg_13,True,fall,[],['Production I.G'],[],[],"['Action', 'Sci-Fi', 'Samurai']"
19585,tv,6.61,175,63.0,1992-10-19,4_koma_manga,g,True,fall,['Kids'],['Eiken'],"['Yomiuri Telecasting', 'Studio Jack', 'Meruhensha']",[],"['Comedy', 'Slice of Life']"
38957,ona,6.04,756,1.0,2012-03-09,original,pg_13,True,winter,[],[],[],[],['Comedy']
33498,special,6.34,343,3.0,1988-01-05,manga,g,True,winter,['Kids'],['Pierrot'],[],[],"['Comedy', 'Drama', 'Sports', 'Team Sports']"
2305,ova,5.84,1136,6.0,1990-03-23,original,pg_13,True,winter,[],['Sunrise'],[],[],"['Sci-Fi', 'Mecha', 'Parody']"
2292,ova,5.85,1112,6.0,1990-09-25,original,r,True,summer,[],"['AIC', 'Darts']",['Artmic'],['Central Park Media'],"['Action', 'Adventure', 'Sci-Fi']"
45587,tv,5.19,3141,12.0,2021-04-12,other,r,True,spring,[],['NAZ'],"['Contents Seed', 'Mixer']",[],['Comedy']
1076,ova,5.79,1252,1.0,1991-02-20,game,r,True,winter,[],['TMS Entertainment'],[],[],"['Action', 'Adventure', 'Fantasy']"
3435,tv,6.38,309,26.0,1977-12-13,original,pg_13,True,winter,['Shoujo'],"['Nippon Animation', 'Production Reed']",[],[],"['Mystery', 'Historical']"
13427,ona,5.61,1752,7.0,2012-05-25,original,g,True,spring,[],['Studio 4°C'],[],[],"['Slice of Life', 'Racing', 'Space']"
39249,movie,6.17,542,2.0,2019-04-05,other,g,True,spring,['Shoujo'],['Bakken Record'],"['Tatsunoko Production', 'XFLAG', 'Sonilude']",[],"['Action', 'Fantasy']"
7561,tv,5.67,1587,12.0,2010-01-09,4_koma_manga,pg,True,winter,[],['Stingray'],['Kadokawa Pictures Japan'],[],['Comedy']
12905,ova,6.31,375,1.0,1991-11-08,other,g,True,fall,[],"['OB Planning', 'Grouper Productions']",[],[],"['Drama', 'Historical']"
39721,ona,5.71,1458,1.0,2019-04-12,original,g,True,spring,['Shounen'],[],[],[],['Comedy']
11469,ova,5.74,1384,2.0,2011-10-21,original,rx,False,fall,[],['Studio 9 Maiami'],['MS Pictures'],[],['Hentai']
1115,ova,5.68,1555,1.0,1992-01-21,manga,pg_13,True,winter,['Shoujo'],['J.C.Staff'],['Shueisha'],[],"['Romance', 'Showbiz']"
32222,movie,6.17,540,1.0,2016-12-17,game,g,True,fall,['Kids'],['OLM'],[],[],"['Comedy', 'Supernatural']"
34758,ova,5.69,1522,1.0,2017-02-03,manga,rx,False,winter,[],['Studio 9 Maiami'],['Chippai'],[],['Hentai']
6992,ona,6.05,727,1.0,2009-08-03,original,pg_13,True,summer,[],[],[],[],"['Adventure', 'Sci-Fi']"
37980,ona,5.9,1010,36.0,2018-08-10,game,pg,True,summer,[],[],[],[],"['Adventure', 'Comedy', 'Fantasy']"
33021,tv,4.31,4809,12.0,2016-04-03,game,pg_13,True,spring,[],['Satelight'],['Aniplex'],[],['Action']
49848,special,5.96,893,1.0,2021-09-19,game,pg_13,True,summer,[],['Shaft'],['Aniplex'],[],"['Drama', 'Suspense', 'Psychological']"
41567,movie,6.5,221,1.0,2022-06-10,original,pg_13,True,spring,[],['Studio PuYUKAI'],['Kadokawa'],[],"['Comedy', 'Fantasy', 'Isekai', 'Parody']"
40035,movie,6.35,329,1.0,2020-03-14,novel,g,True,winter,[],['Vega Entertainment'],[],[],['Slice of Life']
38065,special,5.87,1051,1.0,2018-05-07,original,g,True,spring,[],['CoMix Wave Films'],[],[],['Drama']
1338,ova,5.35,2532,2.0,1995-04-21,manga,r,True,spring,[],['J.C.Staff'],"['Sony Music Entertainment', 'Sanctuary']",[],"['Action', 'Horror', 'Sci-Fi', 'Supernatural', 'Mythology']"
49098,ona,6.72,136,20.0,2021-06-02,manga,pg_13,True,spring,[],[],[],[],"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']"
28911,special,6.34,336,1.0,2008-06-04,4_koma_manga,pg_13,True,spring,[],['Shaft'],"['Aniplex', 'Lantis']",[],"['Comedy', 'Slice of Life', 'CGDCT', 'School', 'Visual Arts']"
3301,ova,6.02,771,4.0,2000-08-25,visual_novel,rx,False,summer,[],['Triple X'],['Lemon Heart'],['Adult Source Media'],"['Hentai', 'Romance', 'School']"
1386,ova,5.62,1701,2.0,2002-08-30,visual_novel,rx,False,summer,[],['AT-2'],['Discovery'],['Critical Mass Video'],['Hentai']
20469,movie,6.44,257,1.0,2012-06-23,original,g,True,spring,[],[],"['Himeyuri Alumnae Incorporated Foundation', 'ASIA Documentary Productions']",[],"['Drama', 'Historical']"
10736,ona,6.08,674,1.0,2011-05-20,original,g,True,spring,['Shoujo'],['Toei Animation'],[],[],"['Fantasy', 'Mahou Shoujo']"
42223,ova,5.67,1561,2.0,2020-08-28,visual_novel,rx,False,summer,[],['Anime Antenna Iinkai'],['Mediabank'],[],"['Fantasy', 'Hentai']"
5006,movie,6.13,597,1.0,1972-03-18,original,g,True,winter,['Kids'],['Toei Animation'],[],[],"['Adventure', 'Fantasy']"
49223,ona,5.82,1156,8.0,2022-01-10,web_manga,rx,False,winter,[],['Studio Hokiboshi'],['Suiseisha'],[],"['Fantasy', 'Hentai', 'Romance']"
5933,special,6.4,287,1.0,1982-05-05,novel,g,True,spring,[],['Sunrise'],['TBS'],[],"['Adventure', 'Drama', 'Historical']"
3812,tv,6.36,318,26.0,1985-10-19,original,pg,True,fall,['Kids'],[],"['TV Asahi', 'Sanrio']",[],['Adventure']
31044,tv,6.17,530,139.0,2015-10-01,original,pg,True,fall,['Kids'],['OLM'],"['TV Tokyo', 'Lantis']",[],"['Fantasy', 'Slice of Life']"
4540,special,5.5600000000000005,1847,1.0,1998-08-01,original,pg_13,True,summer,[],['Sunrise'],[],[],"['Action', 'Sci-Fi', 'Mecha']"
2249,ova,5.45,2178,1.0,1986-07-19,original,r,True,summer,[],['Toei Animation'],"['Toei Video', 'Tohokushinsha Film Corporation']",['Manga Entertainment'],"['Action', 'Adventure', 'Fantasy']"
3557,ova,5.93,937,2.0,2005-12-09,original,rx,False,fall,[],['Y.O.U.C'],['Digital Works'],['Media Blasters'],['Hentai']
37736,ona,5.76,1301,2.0,2018-02-13,original,pg_13,True,winter,[],[],[],[],"['Comedy', 'Parody', 'School']"
1647,ova,4.78,4113,2.0,1996-10-23,manga,r+,True,fall,[],['Ashi Production'],"['Victor Entertainment', 'Big West']",['Media Blasters'],"['Action', 'Ecchi', 'Horror', 'Sci-Fi', 'Mecha', 'Mythology', 'Super Power']"
730,ova,5.08,3376,2.0,1994-04-01,manga,r+,True,spring,[],['SIDO LIMITED'],['Daiei'],[],"['Boys Love', 'Drama', 'Romance']"
34239,ona,6.19,501,6.0,2016-10-13,manga,pg_13,True,fall,[],['Pierrot'],['TV Tokyo'],[],"['Comedy', 'Sports', 'Gag Humor', 'Parody']"
14479,ova,5.21,2927,1.0,2012-06-15,light_novel,pg_13,True,spring,[],['AIC'],[],[],"['Fantasy', 'School']"
33806,special,6.25,430,9.0,2016-07-22,original,pg_13,True,summer,[],['Studio PuYUKAI'],[],[],"['Comedy', 'Sci-Fi']"
6422,ova,5.76,1294,2.0,2009-04-25,visual_novel,rx,False,spring,[],['Blue Cat'],"['Milky Animation Label', 'Innocent Grey']",[],['Hentai']
4356,ova,5.8,1185,2.0,2005-11-25,visual_novel,rx,False,fall,[],[],['Himajin Planning'],[],['Hentai']
36797,tv,5.93,934,12.0,2018-01-09,original,pg,True,winter,[],['Strawberry Meets Pictures'],"['Tokyo MX', 'Fan Company', 'Global Solutions']",[],"['Comedy', 'Fantasy']"
5129,tv,6.3,375,26.0,2003-04-05,original,pg,True,spring,[],[],['Imagi'],['Bandai Entertainment'],"['Adventure', 'Sci-Fi', 'Mecha']"
5210,ova,5.8100000000000005,1159,1.0,2007-08-31,visual_novel,rx,False,summer,[],['T-Rex'],['Himajin Planning'],[],['Hentai']
18205,tv,5.95,886,12.0,2014-04-17,other,g,True,spring,[],[],['CoMix Wave Films'],[],"['Comedy', 'Slice of Life', 'Workplace']"
7571,special,6.23,450,1.0,2004-08-18,visual_novel,pg_13,True,summer,[],[],[],[],"['Drama', 'Slice of Life']"
7479,tv,6.52,205,47.0,1973-10-03,manga,pg_13,True,fall,[],['TMS Entertainment'],[],['Discotek Media'],"['Adventure', 'Sports', 'Historical', 'Martial Arts']"
40693,ona,6.22,463,1.0,2019-11-10,game,pg_13,True,fall,[],['Orange'],['Bandai Namco Entertainment'],[],['Music']
36588,ona,6.58,179,5.0,2011-07-10,original,g,True,summer,[],[],[],[],"['Comedy', 'Music', 'Parody', 'School']"
3147,movie,6.22,462,1.0,1999-07-27,manga,pg_13,True,summer,[],['Sunrise'],[],[],"['Action', 'Drama']"
1759,ova,5.59,1732,1.0,1992-11-21,manga,r,True,fall,['Shounen'],"['Tokyo Kids', 'Minami Machi Bugyousho']","['Nippon Columbia', 'Dynamic Planning']",['ADV Films'],"['Action', 'Adventure', 'Sci-Fi', 'Historical']"
23761,ova,5.78,1225,3.0,2014-06-27,manga,rx,False,spring,[],['Studio 9 Maiami'],['Queen Bee'],[],['Hentai']
5235,tv,6.45,245,51.0,2008-10-05,manga,pg,True,fall,[],['TMS Entertainment'],"['Sotsu', 'Sakura Create']",[],"['Fantasy', 'Strategy Game']"
33702,ona,6.25,425,10.0,2015-12-31,web_manga,r,True,fall,[],[],['Tencent Animation & Comics'],[],"['Adventure', 'Horror', 'Detective']"
36875,ona,5.6,1700,1.0,2018-01-23,manga,pg_13,True,winter,['Shounen'],['Shaft'],[],[],"['Comedy', 'Ecchi', 'Mythology']"
7691,ova,6.07,668,1.0,2009-12-03,visual_novel,pg_13,True,fall,[],['Asahi Production'],[],[],['Harem']
37112,movie,6.28,390,1.0,2004-03-06,manga,g,True,winter,"['Kids', 'Shounen']",['Shin-Ei Animation'],[],[],"['Comedy', 'Sci-Fi']"
38412,ona,6.37,301,12.0,2018-07-05,original,g,True,summer,[],['Making Animation'],[],[],"['Comedy', 'Slice of Life']"
31923,movie,6.08,652,2.0,2015-11-14,original,pg_13,True,fall,[],['Lerche'],[],[],"['Comedy', 'Mystery', 'School', 'Super Power']"
7667,movie,6.24,431,1.0,1983-03-13,manga,pg_13,True,winter,['Shounen'],['Toei Animation'],[],['Discotek Media'],"['Comedy', 'Sci-Fi', 'Gag Humor']"
2049,ova,5.99,795,2.0,1993-01-21,game,pg_13,True,winter,[],['animate Film'],"['Bandai Visual', 'Movic', 'Imagine']",[],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']"
46171,ona,6.23,441,2.0,2020-06-22,manga,pg_13,True,spring,['Shounen'],[],[],[],['Comedy']
7453,special,5.55,1825,3.0,2009-08-25,original,r+,True,summer,[],['Studio Fantasia'],[],[],['Ecchi']
2466,ova,6.14,556,1.0,1992-10-28,original,pg,True,fall,[],['Artmic'],['Toshiba EMI'],['AnimEigo'],"['Comedy', 'Parody', 'Racing']"
31578,tv,4.6,4280,26.0,2015-10-06,original,pg_13,True,fall,[],"['Kyotoma', 'Office Nobu']",[],[],"['Comedy', 'Gourmet', 'CGDCT']"
2592,ova,5.12,3179,1.0,1996-07-31,manga,r+,True,summer,[],['animate Film'],['Studio Tulip'],['ADV Films'],"['Action', 'Boys Love', 'Horror', 'Sci-Fi', 'Supernatural', 'Vampire']"
1580,ova,6.05,695,2.0,1991-03-20,manga,pg_13,True,winter,['Shounen'],"['Studio Fantasia', 'animate Film']",['Bandai Visual'],['Media Blasters'],"['Adventure', 'Supernatural', 'Mythology']"
39223,ona,6.32,342,1.0,2018-06-25,game,pg_13,True,spring,[],[],[],[],"['Action', 'Video Game']"
36762,ona,6.17,511,26.0,2017-08-18,web_manga,r,True,summer,[],['CG Year'],['Tencent Animation & Comics'],[],"['Action', 'Adventure', 'Fantasy', 'Horror', 'Mystery', 'Suspense']"
29801,special,5.95,864,1.0,2014-02-27,game,pg_13,True,winter,[],['A-1 Pictures'],[],[],"['Drama', 'Idols (Female)']"
4458,special,5.61,1656,1.0,1996-10-14,original,g,True,fall,['Kids'],[],"['NHK', 'Yamamura Animation, Inc.']",[],[]
7610,movie,6.05,691,1.0,1961-07-19,other,g,True,summer,[],['Toei Animation'],[],[],"['Fantasy', 'Historical']"
1973,ova,5.75,1273,1.0,1987-11-06,novel,r,True,fall,[],['Madhouse'],[],[],"['Avant Garde', 'Mystery', 'Supernatural']"
2329,ova,6.05,690,2.0,2006-05-26,visual_novel,rx,False,spring,[],['Flavors Soft'],['Pink Pineapple'],[],['Hentai']
34895,ova,5.65,1542,2.0,2017-04-21,manga,rx,False,spring,[],['Queen Bee'],[],[],"['Drama', 'Hentai', 'School']"
2781,tv,5.99,786,13.0,1998-10-06,original,pg_13,True,fall,[],['Triangle Staff'],"['Genco', 'Pioneer LDC']",[],"['Mystery', 'Supernatural', 'Psychological']"
2755,movie,5.51,1925,1.0,1970-09-15,original,r+,True,summer,[],['Mushi Production'],[],['Discotek Media'],"['Sci-Fi', 'Historical']"
25439,special,5.63,1599,1.0,2014-10-10,4_koma_manga,pg_13,True,fall,[],['Seven'],['Dream Creation'],[],"['Comedy', 'Slice of Life']"
28077,special,5.5600000000000005,1773,1.0,2014-10-22,game,pg_13,True,fall,[],"['C2C', 'Lay-duce']","['Sega', 'Half H.P Studio']",[],['Slice of Life']
42260,tv,3.76,4659,13.0,2020-07-13,original,pg_13,True,summer,[],"['ILCA', 'DRAWIZ', 'Toho Interactive Animation']","['TV Tokyo', 'TV Tokyo Music']",[],"['Horror', 'Supernatural']"
9599,ova,5.78,1190,2.0,2010-11-19,manga,rx,False,fall,[],[],"['MS Pictures', 'AniMan']",[],['Hentai']
1586,ova,5.64,1570,2.0,2004-04-23,visual_novel,pg,True,spring,[],['ufotable'],[],[],"['Adventure', 'Mecha']"
6641,ova,5.73,1320,1.0,2009-09-10,4_koma_manga,g,True,summer,[],['A-1 Pictures'],[],[],"['Comedy', 'Music']"
17689,movie,6.38,287,1.0,1987-08-15,novel,g,True,summer,[],[],['Group TAC'],[],['Drama']
1271,ova,5.53,1853,2.0,1998-04-21,manga,r+,True,spring,[],['AIC'],['Toei Video'],['Media Blasters'],"['Comedy', 'Ecchi', 'Romance', 'School']"
18231,special,5.46,2058,4.0,2013-03-29,other,r+,True,winter,[],['Arms'],"['Genco', 'Hoods Entertainment']",[],['Ecchi']
4480,ova,6.04,701,2.0,2008-02-29,visual_novel,rx,False,winter,[],['Suzuki Mirano'],[],[],['Hentai']
34502,tv,6.32,336,10.0,2016-12-09,original,pg_13,True,winter,[],['Kanaban Graphics'],[],[],"['Action', 'Comedy', 'Sci-Fi']"
