anime_id,title,type,score,scored_by,status,episodes,source,members,favorites,rating,sfw,start_year,start_season,genres,themes,demographics,studios,producers
20873,Hana no Zundamaru,ona,5,124,finished_airing,8.0,Non-Original,384,0,g,True,2013.0,fall,['Comedy'],"['Martial Arts', 'Parody']",[],[],['CoMix Wave Films']
19171,Sanjougattai Transformers Go!,ova,5,251,finished_airing,10.0,original,751,0,pg,True,2013.0,summer,['Sci-Fi'],['Mecha'],['Shounen'],['Tatsunoko Production'],[]
40709,Iiwake Love Song,Non-Original,5,128,finished_airing,1.0,original,222,0,g,True,2011.0,spring,[],['Music'],[],[],[]
35979,Windy,Non-Original,5,137,finished_airing,1.0,Non-Original,272,0,g,True,2011.0,spring,[],['Music'],[],[],[]
32845,Ishitsubutsu Toriatsukaijo,Non-Original,5,137,finished_airing,1.0,Non-Original,268,0,pg_13,True,2012.0,spring,['Drama'],['Music'],[],[],['Lastrum Music']
28051,Kaeru San Yuushi,movie,4,382,finished_airing,1.0,original,787,0,g,True,1933.0,winter,"['Adventure', 'Comedy']",[],[],[],[]
40131,Junjou Juugeki Cosplay Shoujo,ova,5,287,finished_airing,1.0,original,798,2,rx,False,2013.0,summer,"['Comedy', 'Hentai']",['Parody'],[],[],[]
46003,2.43 Mini Anime: Fukui-ben Kouza,ona,5,238,finished_airing,8.0,Non-Original,1185,5,pg_13,True,2021.0,winter,['Comedy'],[],[],[],[]
38905,Xmas Song,Non-Original,5,180,finished_airing,1.0,original,286,1,g,True,2016.0,fall,[],['Music'],[],[],[]
41183,Mofumofuiction,movie,5,132,finished_airing,1.0,original,269,0,g,True,2018.0,winter,['Avant Garde'],['Music'],[],[],['Geidai Animation']
37594,Present (Music),Non-Original,5,143,finished_airing,1.0,original,267,0,g,True,2016.0,winter,[],['Music'],[],[],[]
38424,Controller of Controller,movie,5,152,finished_airing,1.0,original,323,0,g,True,2016.0,spring,"['Avant Garde', 'Comedy']","['Music', 'Racing']",[],[],[]
10909,Ultraman Kids: M7.8 Sei no Yukai na Nakama,movie,5,158,finished_airing,1.0,Non-Original,550,0,pg,True,1984.0,winter,[],['Super Power'],['Kids'],[],['Tsuburaya Productions']
32812,TeNiOE,Non-Original,5,209,finished_airing,1.0,Non-Original,391,0,g,True,2014.0,winter,[],['Music'],[],[],['Monomusik']
27687,Oshiri Kajiri Mushi (TV) 3rd Season,tv,5,239,finished_airing,10.0,Non-Original,623,0,g,True,2014.0,fall,['Comedy'],[],['Kids'],['Kinema Citrus'],[]
10409,Kyouhaku: Owaranai Ashita - Special Stage,special,5,260,finished_airing,1.0,Non-Original,943,0,rx,False,2001.0,spring,['Hentai'],[],[],['Production D.M.H'],['Pink Pineapple']
41505,Pianoman Trailer,ona,5,195,finished_airing,1.0,original,365,0,pg_13,True,2017.0,fall,[],"['Music', 'Psychological']",[],['Echoes'],[]
13311,Henshin Gattai! 5 tsu no Atsuki Tamashii,Non-Original,4,397,finished_airing,1.0,original,696,0,g,True,2011.0,winter,[],"['Music', 'Super Power']",[],['Gainax'],[]
17891,Namida no Tsubomi,Non-Original,5,110,finished_airing,1.0,original,283,0,g,True,2005.0,spring,['Slice of Life'],['Music'],['Kids'],[],['NHK']
32928,Kiss Shite Hoshii,Non-Original,5,107,finished_airing,1.0,Non-Original,207,0,g,True,1987.0,fall,[],['Music'],[],[],[]
31807,Sugio: Mori de Koi wo Shite,ona,5,183,finished_airing,3.0,original,430,0,g,True,2015.0,summer,['Comedy'],[],[],['DLE'],[]
41485,Sarashimono,Non-Original,5,105,finished_airing,1.0,original,220,0,g,True,2020.0,winter,[],['Music'],[],[],[]
39707,Gekiyaba∞Bokkan!!,Non-Original,5,147,finished_airing,1.0,original,375,0,pg,True,2017.0,winter,['Action'],"['Music', 'Strategy Game']",[],[],['Sony Music Entertainment']
9501,Greek Roman Sinhwa: Olympus Guardian (Movie),movie,5,117,finished_airing,1.0,Non-Original,460,0,g,True,2005.0,summer,"['Adventure', 'Fantasy']",['Historical'],[],[],[]
39035,Lux Straight & Beauty Massugu Ikiru,ona,5,268,finished_airing,1.0,original,476,1,g,True,2016.0,summer,"['Sci-Fi', 'Slice of Life']",[],[],[],[]
10758,Momotarou,movie,5,129,finished_airing,1.0,original,577,0,g,True,1918.0,winter,['Drama'],[],[],[],[]
37792,Hanasu na★,special,5,198,finished_airing,1.0,original,538,0,g,True,2018.0,spring,['Avant Garde'],[],[],[],[]
4495,Hyakkiyakou: Warashi,ova,5,250,finished_airing,1.0,Non-Original,868,1,rx,False,2000.0,fall,['Hentai'],[],[],['Sonsan Kikaku'],['MS Pictures']
8730,Metropolitan Museum,Non-Original,5,274,finished_airing,1.0,original,529,0,g,True,1984.0,spring,['Fantasy'],['Music'],['Kids'],[],['NHK']
38899,Nissin Men-nashi Donbei x Himote House,ona,5,224,finished_airing,4.0,original,1182,0,g,True,2018.0,fall,['Comedy'],[],[],[],[]
8718,Itsumademo Tabibito,Non-Original,5,224,finished_airing,1.0,original,458,0,g,True,1988.0,fall,['Drama'],['Music'],['Kids'],[],['NHK']
23265,Genroku Koi Moyou: Sankichi to Osayo,movie,4,328,finished_airing,1.0,original,743,1,g,True,1934.0,spring,"['Adventure', 'Romance']",[],[],[],['The National Film Center Japan']
39841,Kyoei Tankou-sho,ona,5,107,finished_airing,1.0,original,261,0,g,True,2018.0,summer,['Sci-Fi'],['Mecha'],[],['G-angle'],[]
36774,Star Wars/Saigo no Jedai: Tokubetsu Eizou,ona,4,341,finished_airing,1.0,Non-Original,760,0,g,True,2017.0,fall,['Sci-Fi'],['Parody'],[],[],[]
33542,Mameshiba Gakuen,special,5,176,finished_airing,8.0,original,614,0,g,True,2015.0,fall,['Comedy'],['School'],[],[],[]
34725,Kaito x Ansa,tv,5,293,finished_airing,12.0,original,3869,4,pg_13,True,2017.0,summer,[],['Strategy Game'],[],['Tengu Kobo'],['Pony Canyon']
37532,Random,Non-Original,5,128,finished_airing,1.0,original,254,0,g,True,2014.0,spring,[],['Music'],[],[],['Victor Entertainment']
30075,Yuki no Hi no Tayori,Non-Original,5,237,finished_airing,1.0,original,426,1,g,True,1978.0,winter,[],['Music'],['Kids'],[],['NHK']
43413,Chiyuki no Fashion Check,ona,5,160,finished_airing,9.0,Non-Original,805,0,pg_13,True,2020.0,winter,['Comedy'],[],[],['AQUA ARIS'],['Bit Promotion']
38812,Botsuraku,Non-Original,5,129,finished_airing,1.0,original,232,0,g,True,2018.0,fall,[],['Music'],[],[],['Victor Entertainment']
22345,Funny Pets 2nd Season,tv,5,197,finished_airing,12.0,original,474,1,pg_13,True,2006.0,fall,['Comedy'],[],[],[],[]
32763,One and Three Four,Non-Original,5,193,finished_airing,1.0,original,388,0,g,True,2013.0,summer,[],['Music'],[],[],['Space Shower Music']
10760,Issunboushi,movie,5,126,finished_airing,1.0,original,522,0,g,True,1918.0,winter,['Drama'],[],[],[],[]
33801,Shiguang Guiyu,ona,5,208,finished_airing,10.0,Non-Original,1104,0,r,True,2015.0,fall,"['Drama', 'Supernatural']",[],[],[],['Tencent Animation & Comics']
33283,Nude Batter Tetsuo,ona,4,346,finished_airing,1.0,original,633,1,r+,True,2013.0,summer,"['Comedy', 'Sports']",['Team Sports'],[],[],[]
33534,Curly,ona,5,141,finished_airing,1.0,original,310,0,g,True,2014.0,fall,['Comedy'],[],[],[],['Echoes']
50840,Metamon to! Oyasumi Mokuroh,ona,5,110,finished_airing,1.0,Non-Original,272,1,pg,True,2022.0,winter,['Comedy'],[],['Kids'],[],[]
43727,"Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀",ona,5,166,finished_airing,2.0,Non-Original,802,4,g,True,2020.0,fall,"['Action', 'Fantasy']",[],[],[],[]
33493,Promised Town,ona,5,260,finished_airing,1.0,original,777,2,pg_13,True,2016.0,spring,"['Action', 'Sci-Fi']",['Mecha'],[],[],['Next']
11995,Guilstein,movie,5,202,finished_airing,1.0,original,987,0,r,True,2002.0,spring,"['Action', 'Horror', 'Sci-Fi']",['Gore'],[],['ACC Production'],[]
34856,Cluster A,Non-Original,5,174,finished_airing,1.0,Non-Original,315,0,g,True,2016.0,spring,[],['Music'],[],[],[]
10904,Waza no Tabibito,movie,4,326,finished_airing,1.0,original,1073,2,pg_13,True,2011.0,summer,"['Adventure', 'Fantasy']",[],[],[],[]
5570,Binetsu Hime: Zange no Shou,ova,5,276,finished_airing,1.0,Non-Original,992,1,rx,False,2001.0,winter,['Hentai'],[],[],['Office AO'],['Five Ways']
39476,Houkiboshi,Non-Original,5,197,finished_airing,1.0,Non-Original,372,0,g,True,2008.0,winter,[],['Music'],[],[],[]
43201,Alba,Non-Original,5,127,finished_airing,1.0,original,222,0,g,True,2020.0,spring,[],['Music'],[],['Suspenders'],['Warner Music Japan']
10852,Game Tengoku: The Game Paradise!,ova,5,115,finished_airing,1.0,Non-Original,437,1,pg_13,True,1997.0,spring,"['Action', 'Adventure', 'Comedy']",['Mecha'],[],['Daume'],['OLM']
51600,Shoutai Hanmei Nameless Girl,Non-Original,5,101,finished_airing,1.0,original,172,0,g,True,2021.0,summer,[],['Music'],[],[],[]
1745,Wild 7 Another Bouryaku Unga,tv,5,238,finished_airing,13.0,Non-Original,981,1,r+,True,2002.0,spring,"['Action', 'Adventure']",['Detective'],['Shounen'],['E&G Films'],[]
7523,Fuku-chan no Sensuikan,movie,5,279,finished_airing,1.0,Non-Original,720,0,g,True,1944.0,fall,['Comedy'],"['Historical', 'Military']",[],['Shochiku Animation Institute'],['Asahi Production']
5556,Moonlight Sonata,ova,5,212,finished_airing,1.0,Non-Original,868,0,rx,False,2001.0,spring,['Hentai'],[],[],['Studio Jam'],['Milky Animation Label']
14023,R²: Rise R to the Second Power,Non-Original,5,204,finished_airing,1.0,Non-Original,449,0,pg_13,True,2005.0,winter,[],['Music'],[],[],['Mag Garden']
8372,Makoto-chan,movie,5,182,finished_airing,1.0,Non-Original,729,1,r+,True,1980.0,summer,['Comedy'],[],[],[],['Tokyo Movie Shinsha']
6000,Haruwo,ova,4,334,finished_airing,1.0,original,1049,2,pg_13,True,2005.0,spring,['Action'],[],[],[],['CoMix Wave Films']
50748,Aisou ze!,Non-Original,5,116,finished_airing,1.0,Non-Original,237,0,g,True,2021.0,spring,['Avant Garde'],['Music'],[],[],[]
11695,Ultraman Graffiti,ova,5,132,finished_airing,6.0,Non-Original,551,0,g,True,1990.0,fall,"['Action', 'Comedy']","['Parody', 'Super Power']",[],[],[]
35707,Anime Mitai na,Non-Original,4,323,finished_airing,1.0,original,662,1,pg,True,2014.0,fall,['Avant Garde'],['Music'],[],['NAZ'],[]
34765,Chein Kuro-Nikuru!!,special,5,152,finished_airing,12.0,Non-Original,834,0,g,True,2017.0,winter,['Comedy'],['Parody'],[],['Studio PuYUKAI'],[]
33694,Mukidashi no Mitsuko,ona,4,293,finished_airing,1.0,original,563,0,g,True,2006.0,fall,['Comedy'],['Music'],[],[],[]
41279,I'm Just Me,Non-Original,5,119,finished_airing,1.0,Non-Original,235,0,pg_13,True,2019.0,spring,['Avant Garde'],['Music'],[],[],['Genie Music']
3496,Ougon no Hou: El Cantare no Rekishikan,movie,5,254,finished_airing,1.0,original,817,2,pg,True,2003.0,fall,['Fantasy'],['Historical'],[],['Group TAC'],[]
35745,40 Shuunen Da yo!! CoroCoro All-Star Shougakkou,ona,5,140,finished_airing,2.0,original,697,2,g,True,2017.0,summer,['Comedy'],"['Parody', 'School']",[],"['OLM', 'Shin-Ei Animation']",[]
5553,Love Forever,ova,5,211,finished_airing,1.0,Non-Original,793,1,rx,False,2001.0,summer,['Hentai'],[],[],['E&G Films'],[]
8752,Message Song,Non-Original,5,171,finished_airing,1.0,original,336,0,g,True,1996.0,fall,[],['Music'],['Kids'],[],['NHK']
4560,Matou Kitan Zankan!,ova,5,266,finished_airing,2.0,Non-Original,884,1,rx,False,1996.0,summer,['Hentai'],[],[],['AIC'],['Pink Pineapple']
37545,Amakage,ona,5,219,finished_airing,1.0,original,456,0,g,True,2012.0,spring,['Fantasy'],['Music'],[],[],[]
34631,Aitata Bocchi,special,5,162,finished_airing,1.0,original,434,0,pg_13,True,2016.0,fall,"['Avant Garde', 'Drama']",[],[],[],[]
34887,Against,ona,5,226,finished_airing,1.0,original,494,0,g,True,2013.0,spring,"['Avant Garde', 'Fantasy']",[],[],[],[]
23267,Osaru no Tairyou,movie,5,242,finished_airing,1.0,original,562,0,g,True,1933.0,fall,['Slice of Life'],[],[],[],[]
32295,Ai Sky Tree 21,ona,4,355,finished_airing,1.0,original,728,0,g,True,2012.0,summer,['Action'],[],[],[],[]
36640,Mashiro Witch,ona,5,122,finished_airing,1.0,Non-Original,330,1,pg_13,True,2017.0,winter,[],['Strategy Game'],[],[],[]
15653,Stay the Same,Non-Original,5,159,finished_airing,1.0,Non-Original,376,1,g,True,2012.0,winter,[],['Music'],['Kids'],[],['Sanrio']
32858,Dareka no Santa Claus,Non-Original,5,159,finished_airing,1.0,Non-Original,297,0,g,True,2014.0,fall,[],['Music'],[],[],"[""Toy's Factory""]"
34633,Origami of Landscape,ona,5,238,finished_airing,1.0,original,452,0,g,True,2013.0,spring,['Avant Garde'],[],[],[],[]
40710,Distorted Princess,Non-Original,5,145,finished_airing,1.0,original,250,0,g,True,2011.0,summer,[],['Music'],[],[],[]
35137,Space Gundam V,movie,5,156,finished_airing,1.0,original,749,0,pg_13,True,1983.0,summer,"['Action', 'Comedy']",['Mecha'],[],[],[]
38346,And2! And2!,ona,5,168,finished_airing,1.0,Non-Original,497,0,pg_13,True,2018.0,summer,['Slice of Life'],"['Idols (Female)', 'Music']",[],['Seven Stone Entertainment'],[]
4575,Junk Story: Tetsukuzu Monogatari,ova,4,294,finished_airing,1.0,Non-Original,1058,1,rx,False,1999.0,winter,"['Action', 'Hentai', 'Sci-Fi']",[],[],['Ripple Film'],[]
32781,Refrain,Non-Original,5,159,finished_airing,1.0,Non-Original,312,0,g,True,2009.0,winter,[],['Music'],[],[],['Space Shower Music']
40715,To Dimension,Non-Original,5,124,finished_airing,1.0,original,240,0,g,True,2012.0,spring,[],['Music'],[],[],[]
7501,Kintarou Taiiku Nikki,movie,5,203,finished_airing,1.0,original,571,1,g,True,1940.0,summer,['Comedy'],['Combat Sports'],[],[],[]
31624,Tomato ni Natta Otokonoko,ona,5,258,finished_airing,1.0,original,486,1,g,True,2015.0,summer,[],[],['Kids'],[],[]
24783,3-D Heaven,Non-Original,4,350,finished_airing,1.0,original,658,2,g,True,1988.0,fall,[],['Music'],['Kids'],[],['NHK']
27589,47 Todoufuken,tv,5,154,finished_airing,26.0,original,488,2,g,True,2011.0,spring,['Comedy'],[],['Kids'],['Pollyanna Graphics'],[]
30073,Onaka no Ookina Ouji-sama,Non-Original,5,171,finished_airing,1.0,original,328,0,g,True,1975.0,fall,[],['Music'],['Kids'],[],['NHK']
35933,Aoshima Megu,ona,5,219,finished_airing,1.0,original,587,0,g,True,2017.0,summer,['Adventure'],[],[],[],[]
19121,Doctor Chichibuyama,tv,5,131,finished_airing,2.0,Non-Original,633,1,r+,True,1988.0,spring,"['Comedy', 'Ecchi']",['Parody'],['Seinen'],['Production Reed'],"['Pony Canyon', 'Fuji TV', 'Ashi Production']"
22541,Oniku Daisuki! Zeushi-kun,tv,5,131,finished_airing,12.0,original,482,0,g,True,2014.0,winter,"['Comedy', 'Gourmet']",[],[],['DLE'],[]
42754,"Hello Again, JoJo",Non-Original,5,211,finished_airing,1.0,original,374,8,g,True,2004.0,fall,['Fantasy'],['Music'],['Kids'],['Polygon Pictures'],['NHK']
34857,Everyday Affair,Non-Original,5,139,finished_airing,1.0,Non-Original,257,0,g,True,2015.0,fall,[],['Music'],[],[],[]
32856,Sayonara Space Shuttle,Non-Original,5,175,finished_airing,1.0,Non-Original,330,0,g,True,2014.0,fall,[],"['Music', 'Space']",[],[],"[""Toy's Factory""]"
39224,It's Show Time!,Non-Original,5,146,finished_airing,1.0,original,333,0,g,True,2019.0,winter,[],"['Idols (Male)', 'Music']",[],[],['Avex Entertainment']
37802,Ongeki,ona,5,159,finished_airing,1.0,Non-Original,470,1,g,True,2018.0,spring,['Slice of Life'],[],[],['J.C.Staff'],[]
19125,Mogura no Adventure,special,4,312,finished_airing,1.0,original,639,1,g,True,1958.0,fall,['Adventure'],[],['Kids'],[],['Nippon Television Network']
5611,Ayatsuri Ningyou,ova,4,282,finished_airing,2.0,Non-Original,1157,1,rx,False,1999.0,summer,['Hentai'],[],[],['Meltdown'],['Five Ways']
17359,Peeping Life: The Perfect Explosion,ova,5,128,finished_airing,10.0,original,529,0,g,True,2012.0,fall,"['Comedy', 'Slice of Life']",[],[],[],['CoMix Wave Films']
38393,Senjuushi: Kijuushi-tachi no Happy Birthday!,ova,5,114,finished_airing,1.0,Non-Original,1116,2,pg_13,True,2019.0,winter,['Action'],['Military'],[],['TMS Entertainment'],[]
22427,Computer Obaachan,Non-Original,5,263,finished_airing,1.0,original,485,1,g,True,1981.0,fall,"['Adventure', 'Comedy', 'Sci-Fi']","['Music', 'Space']",['Kids'],[],['NHK']
23517,Calligraffiti,movie,4,346,finished_airing,1.0,Non-Original,706,1,g,True,1982.0,fall,['Avant Garde'],['Music'],[],[],['Takun Manga Box']
28989,Maku,movie,5,163,finished_airing,1.0,original,428,0,g,True,2014.0,summer,['Avant Garde'],['Music'],[],[],[]
37544,Bucket no Naka no Kaka,ona,5,129,finished_airing,1.0,original,299,0,g,True,2009.0,fall,['Fantasy'],[],[],[],[]
33543,Tanahashi Hiroshi X Mameshiba Pro Wrestling,special,5,252,finished_airing,2.0,original,606,1,g,True,2013.0,summer,"['Comedy', 'Sports']",[],[],[],[]
41102,Suna no Akari,movie,5,123,finished_airing,1.0,original,289,2,g,True,2017.0,spring,['Fantasy'],['Music'],[],['Gainax'],[]
37610,Nemurihime,Non-Original,5,123,finished_airing,1.0,original,243,0,g,True,2015.0,fall,[],['Music'],[],[],[]
38545,Han Solo/Star Wars Story,ona,4,296,finished_airing,2.0,Non-Original,653,0,g,True,2018.0,fall,['Sci-Fi'],[],[],[],['Walt Disney Japan']
31873,Kuro,Non-Original,5,117,finished_airing,1.0,original,273,1,g,True,2005.0,fall,[],['Music'],['Kids'],['Creatures Inc.'],['NHK']
33163,Seishain Cyborg 003,ona,5,203,finished_airing,2.0,Non-Original,720,0,g,True,2012.0,winter,['Comedy'],[],[],['Production I.G'],"[""Steve N' Steven""]"
15525,Bokura no Hero,Non-Original,5,206,finished_airing,1.0,original,504,0,g,True,2010.0,spring,[],['Music'],[],[],['NHK']
38756,2,Non-Original,4,337,finished_airing,1.0,original,542,0,g,True,2017.0,fall,[],['Music'],[],[],['Lute']
6091,Shiritsutantei: Toki Shouzou Trouble Note - Hard & Loose,ova,5,122,finished_airing,1.0,Non-Original,544,0,r+,True,1992.0,winter,"['Action', 'Mystery']",[],[],['Artland'],['Nippon Animation']
3267,Kingdom of Chaos: Born to Kill,ova,5,149,finished_airing,4.0,Non-Original,1037,1,pg_13,True,2003.0,fall,['Fantasy'],[],[],[],['Idea Factory']
29895,Muku no Ki no Hanashi,movie,5,149,finished_airing,1.0,original,376,2,g,True,1947.0,summer,[],[],['Kids'],[],[]
36159,Hachiko↑Dance,Non-Original,4,316,finished_airing,1.0,original,511,0,r+,True,2017.0,spring,[],['Music'],[],[],[]
40040,Odoru Mowai-kun,tv,5,159,finished_airing,26.0,original,629,3,g,True,2019.0,summer,['Comedy'],[],['Kids'],"[""Monster's Egg""]",[]
33908,Yasoukyoku,Non-Original,5,159,finished_airing,1.0,Non-Original,311,0,g,True,2011.0,winter,[],['Music'],[],[],"[""Toy's Factory""]"
35383,Yousei Land Mukashibanashi,tv,4,291,finished_airing,12.0,Non-Original,786,1,pg,True,2017.0,spring,"['Comedy', 'Fantasy']",['Historical'],[],[],[]
31747,Oshiri Kajiri Mushi (TV) 4th Season,tv,5,201,finished_airing,10.0,Non-Original,526,1,g,True,2015.0,fall,['Comedy'],[],['Kids'],['Kinema Citrus'],"['NHK', 'Sound Team Don Juan']"
20869,Nulu-chan to Boku,ona,5,180,finished_airing,1.0,original,411,0,g,True,2012.0,fall,"['Comedy', 'Fantasy']",[],[],[],['Space Neko Company']
36636,Ankoku Cat VS,ona,5,127,finished_airing,3.0,original,372,0,g,True,2011.0,winter,"['Action', 'Comedy']",[],[],['Fanworks'],[]
38748,"""Tokyo""",movie,4,335,finished_airing,1.0,original,608,0,g,True,2017.0,fall,['Avant Garde'],[],[],[],[]
33937,"Kirai, Demo, Suki",ona,5,228,finished_airing,1.0,original,524,0,g,True,2016.0,spring,['Sci-Fi'],['Music'],[],[],['Trick Block']
37733,Caligula,Non-Original,5,121,finished_airing,1.0,Non-Original,295,0,pg_13,True,2012.0,spring,[],['Music'],[],[],[]
36172,Sajou no Yumekui Shoujo,Non-Original,5,164,finished_airing,1.0,Non-Original,318,0,g,True,2010.0,spring,[],['Music'],[],['Minakata Laboratory'],[]
22757,X Maiden,ona,5,145,finished_airing,8.0,Non-Original,927,0,pg_13,True,2014.0,winter,"['Comedy', 'Slice of Life']",['School'],[],[],['Lambert']
37242,Hoshi to Tsubasa no Paradox,ona,5,130,finished_airing,2.0,Non-Original,732,1,pg_13,True,2018.0,winter,"['Action', 'Sci-Fi']",['Mecha'],[],['Sunrise'],"['Square Enix', 'Q-Tec', 'dugout']"
8719,Donna Donna,Non-Original,5,211,finished_airing,1.0,Non-Original,425,0,g,True,1966.0,winter,['Slice of Life'],['Music'],['Kids'],[],['NHK']
32642,Yanesenondo,ona,5,221,finished_airing,1.0,original,435,0,g,True,2009.0,summer,[],['Music'],[],[],[]
38977,On the Table,ona,5,153,finished_airing,1.0,original,340,0,g,True,2011.0,summer,['Avant Garde'],['Music'],[],[],[]
4557,Handle With Care..,ova,5,231,finished_airing,1.0,Non-Original,1033,1,rx,False,2002.0,winter,['Hentai'],[],[],['Shindeban Film'],['Milky Animation Label']
34860,Dance XX,Non-Original,5,129,finished_airing,1.0,original,262,0,g,True,2015.0,fall,[],['Music'],[],[],[]
33914,Nineko Gelée,ona,5,220,finished_airing,1.0,original,584,1,pg_13,True,2016.0,fall,"['Avant Garde', 'Fantasy', 'Horror']",['Music'],[],['DLE'],[]
7155,Beat Shot!!,ova,4,272,finished_airing,1.0,Non-Original,1038,1,rx,False,1989.0,spring,"['Hentai', 'Sports']",[],[],['Gainax'],"['AIC', 'Magic Bus']"
33871,Estima: Sense of Wonder,ona,4,287,finished_airing,13.0,original,603,1,g,True,2016.0,spring,"['Comedy', 'Sci-Fi']","['Historical', 'Racing']",[],[],[]
22165,Chirico,movie,4,321,finished_airing,1.0,original,630,0,pg_13,True,2008.0,spring,['Avant Garde'],[],[],[],[]
31749,Chou Kidougai-ku: Kashiwa-no-Ha,ona,5,242,finished_airing,1.0,original,937,1,pg,True,2015.0,summer,[],['Mecha'],[],[],"['Rakuonsha', 'Yamato Works']"
37285,"Ippun de Wakaru Eiga ""Donten ni Warau"" Kaisetsu Yokoku",ona,4,271,finished_airing,1.0,Non-Original,973,1,g,True,2018.0,winter,[],"['Historical', 'Parody']",[],[],[]
39856,Can You See? I'm Sushi,Non-Original,5,250,finished_airing,1.0,original,421,1,g,True,2018.0,spring,['Gourmet'],"['Music', 'Strategy Game']",['Kids'],['Creatures Inc.'],['NHK']
31695,Goro-chan,Non-Original,5,232,finished_airing,1.0,original,398,0,g,True,1990.0,winter,[],['Music'],['Kids'],[],['Fuji TV']
32844,Love Will Find the Way Back Home,Non-Original,5,143,finished_airing,1.0,Non-Original,289,0,g,True,2014.0,summer,[],['Music'],[],[],['Lastrum Music']
7908,Love² Police,ova,5,213,finished_airing,1.0,Non-Original,880,0,rx,False,1998.0,summer,['Hentai'],[],[],['J.T.P.P.'],[]
40002,Shapeshifter,special,5,173,finished_airing,1.0,original,382,0,g,True,2019.0,winter,['Avant Garde'],['Music'],[],[],[]
31512,Love & Gift,ona,4,258,finished_airing,2.0,original,517,0,g,True,2014.0,fall,['Slice of Life'],[],[],[],[]
25985,Contact,special,4,269,finished_airing,1.0,original,514,0,g,True,2004.0,spring,"['Comedy', 'Sci-Fi']",[],['Kids'],['RG Animation Studios'],[]
37431,Donten ni Warau x Mameshiba,ona,5,222,finished_airing,1.0,original,630,0,g,True,2018.0,winter,['Comedy'],[],[],[],[]
8645,Kitte no Nai Okurimono,Non-Original,5,244,finished_airing,1.0,Non-Original,459,0,g,True,1996.0,spring,[],['Music'],['Kids'],[],['NHK']
17163,Peeping Life: The Perfect Evolution Specials,special,5,159,finished_airing,3.0,original,512,0,g,True,2011.0,winter,"['Comedy', 'Slice of Life']",[],[],[],['CoMix Wave Films']
5423,Mogitate Marina-chan,ova,5,207,finished_airing,1.0,Non-Original,746,1,rx,False,1999.0,fall,['Hentai'],[],[],[],['Five Ways']
43417,Pocari Sweat Run Carnival 2019,special,5,118,finished_airing,1.0,original,282,0,g,True,2019.0,summer,['Sports'],['Music'],[],[],[]
5557,Kugutsu Ai: Doura Gaiden,ova,5,196,finished_airing,1.0,Non-Original,760,1,rx,False,2001.0,summer,['Hentai'],[],[],[],['Five Ways']
39629,Megohime,ona,5,116,finished_airing,3.0,Non-Original,576,1,pg_13,True,2019.0,winter,['Fantasy'],['Historical'],[],['Gaina'],[]
32259,Mahou no Tenshi Creamy Mami: Perfect Memory,ova,5,127,finished_airing,1.0,original,541,0,g,True,1987.0,winter,['Slice of Life'],['Parody'],['Shoujo'],[],[]
34519,Mobile Suit Gakuen: G-Reco Koushien,special,5,183,finished_airing,9.0,original,825,0,pg,True,2014.0,fall,"['Comedy', 'Sports']","['Mecha', 'Parody']",[],['Studio PuYUKAI'],[]
17161,Peeping Life: The Perfect Emotion Special,special,5,180,finished_airing,1.0,original,535,0,g,True,2010.0,spring,"['Comedy', 'Slice of Life']",[],[],[],['CoMix Wave Films']
32291,Kakegae no,ona,4,254,finished_airing,1.0,original,538,0,pg,True,2012.0,winter,['Drama'],[],[],[],[]
49922,Rape! Rape! Rape! DVD-Box Special,special,5,111,finished_airing,1.0,Non-Original,552,1,rx,False,2010.0,fall,['Hentai'],[],[],['Anime Antenna Iinkai'],['Valkyria']
39095,Aishiteru (2010),Non-Original,5,191,finished_airing,1.0,original,325,0,g,True,2010.0,summer,['Romance'],['Music'],[],[],['Avex Entertainment']
35294,Candle,Non-Original,5,174,finished_airing,1.0,Non-Original,315,1,pg_13,True,2013.0,summer,[],['Music'],[],[],[]
4266,Vie Durant,ona,4,272,finished_airing,8.0,original,1605,2,pg_13,True,2003.0,summer,"['Drama', 'Sci-Fi']",['Vampire'],[],"['Radix', 'Marine Entertainment']",[]
39658,Supermarket Flowers,Non-Original,5,115,finished_airing,1.0,Non-Original,214,0,g,True,2019.0,spring,[],['Music'],[],['HOTZIPANG'],['Warner Music Japan']
34936,Sword of Phantasia,ona,5,137,finished_airing,1.0,Non-Original,393,0,g,True,2013.0,winter,['Fantasy'],"['Music', 'Strategy Game']",[],[],[]
32790,Urmă (Zanzou),Non-Original,5,240,finished_airing,1.0,Non-Original,473,0,pg,True,2011.0,winter,['Supernatural'],"['Music', 'Vampire']",[],[],['Amuse']
29812,Yumemi Douji,movie,5,151,finished_airing,1.0,original,446,0,g,True,1958.0,spring,['Drama'],[],[],['Toei Animation'],[]
36089,9,Non-Original,4,264,finished_airing,1.0,original,487,2,g,True,2012.0,fall,[],['Music'],[],[],[]
32861,Tsukiyomi,Non-Original,5,159,finished_airing,1.0,Non-Original,308,0,g,True,2013.0,fall,[],['Music'],[],[],"[""Toy's Factory""]"
29871,Shinsei Kamattechan,Non-Original,4,302,finished_airing,1.0,original,597,0,g,True,2011.0,summer,['Sci-Fi'],['Music'],[],['Gainax'],[]
