anime_id,studios
34532,TYO Animations
49110,ILCA
5539,Gonzo
42455,Tencent Penguin Pictures
25431,Jumonji
27613,J.C.Staff
24763,Toei Animation
32274,feel.
1226,Sunrise
50789,Scooter Films
38672,Toei Animation
6985,Group TAC
2686,Eiken
4012,Studio 4°C
31967,Seven Arcs Pictures
2306,Sunrise
30948,ILCA
498,AIC
3107,Triple X
37973,Hoods Entertainment
36629,EMT Squared
11773,Chaos Project
30103,Toei Animation
38775,SELFISH
50581,Xiyue Yule
3660,Pierrot
16574,Gallop
3159,Toei Animation
1779,Y.O.U.C
38046,Sunrise
362,Picture Magic
10796,Xebec
26059,Anime Antenna Iinkai
35603,Toei Animation
2334,Gallop
50462,Flint Sugar
33746,Rising Force
49345,Madhouse
7573,Studio Ten Carat
8491,Toei Animation
49342,Arms
3444,Sunrise
36290,Pb Animation Co. Ltd.
1245,Madhouse
7549,AIC PLUS+
3308,Kyushu Network Animation
18599,J.C.Staff
39680,PoRO
2371,Arms
39115,Gonzo
47616,CloverWorks
47792,Studio Hokiboshi
12995,PoRO
3525,Studio 4°C
2456,Tezuka Productions
1940,AIC
1344,J.C.Staff
43626,Soyep
3060,Pierrot
773,Pierrot
15347,TMS Entertainment
48858,EKACHI EPILKA
8518,Sunrise
1012,Magic Bus
562,Radix
11715,Brain's Base
8961,Gathering
32697,Creators in Pack
42714,Ether Kitten
31865,Sakura Create
33712,feel.
30818,Kamikaze Douga
32191,Shaft
5321,Dream Entertainment
16347,Kanaban Graphics
1769,Pierrot
31785,Idea Factory
10258,WAO World
49402,Production I.G
38212,Namu Animation
211,Datama Film
7108,Gainax
7770,Actas
33562,Wawayu Animation
32606,Pierrot Plus
4555,Y.O.U.C
42956,L²Studio
41574,W-Toon Studio
9006,Anime Antenna Iinkai
1821,AT-2
5153,Sunrise
39584,Polygon Pictures
3874,Production Reed
3506,Studio 4°C
36033,Suzuki Mirano
21513,Studio 9 Maiami
1273,Arms
3512,Group TAC
5324,AT-2
28517,Peak Hunt
6130,Toei Animation
3538,Arms
36458,Studio A-CAT
39277,OLM
35238,Studio 1st
37346,Shirogumi
3239,AIC
1781,Chaos Project
1158,Chaos Project
39803,Queen Bee
2614,Nippon Animation
4460,Studio Rikka
31055,10Gauge
1407,OLM
34475,Ultra Super Pictures
40506,Zexcs
1113,Arms
1582,Group TAC
36404,CoMix Wave Films
37224,PoRO
2346,AIC
40085,Studio Gokumi
31283,feel.
23213,DLE
41271,Doga Kobo
1148,Madhouse
49942,Anima
36945,Bouncy
4591,Pierrot
1388,Studio 9 Maiami
37895,Haoliners Animation League
6689,Y.O.U.C
30705,feel.
2303,Sunrise
21649,Zexcs
52199,Toei Animation
37395,OLM
7759,Gonzo
34539,Gonzo
30686,OLM
1905,Yumeta Company
38104,Avex Pictures
4481,Toei Animation
34799,OLM
6251,Hal Film Maker
37703,TMS Entertainment
19431,LMD
1884,Nomad
1692,Rikuentai
40074,Studio elle
7782,Nomad
2823,Topcraft
33681,domerica
309,Radix
8490,Toei Animation
537,Studio Deen
3038,Mushi Production
9884,Studio Zero
36498,LIDENFILMS
5266,Production Reed
7307,Toei Animation
10570,Studio 9 Maiami
37740,Seven Stone Entertainment
1907,Yumeta Company
2461,AIC
37590,Science SARU
30454,Studio 1st
349,AIC ASTA
6558,Lilix
824,Venet
5353,Egg
40180,Toei Animation
30291,Lerche
2989,Y.O.U.C
40398,Queen Bee
36196,Studio PuYUKAI
37710,TROYCA
36825,OLM
13379,Schoolzone
13141,Hotline
2567,Nippon Animation
9810,Sunrise
50156,Queen Bee
40480,Kamikaze Douga
10327,Studio 9 Maiami
39654,Gathering
8337,Production I.G
23499,Studio Moriken
2287,Group TAC
2607,Kaname Productions
38440,Sublimation
35063,Seven Arcs Pictures
34823,Seven
31617,Production I.G
1342,Studio 88
49211,Sunrise
38107,PoRO
3325,Sunrise
40066,Studio Arch Inc.
32484,Studio 9 Maiami
3915,Tatsunoko Production
7436,Toei Animation
5653,Anime Antenna Iinkai
19351,SynergySP
6202,Nippon Animation
10429,Mouse
38513,SELFISH
36542,A-1 Pictures
37277,Diomedéa
19629,Studio 9 Maiami
6787,Studio Blanc
1909,J.C.Staff
30922,Buemon
2309,TMS Entertainment
2100,AIC
402,Madhouse
39334,Live2D Creative Studio
16740,Gainax
38203,Zero-G
11841,Sparkly Key Animation Studio
17068,HOTZIPANG
37268,Passione
2431,Shindeban Film
7458,Studio Eromatick
13969,DLE
41794,BreakBottle
363,Picture Magic
41463,Doga Kobo
1677,Vega Entertainment
34927,Studio Deen
16091,Studio Eromatick
3578,Shinjukuza
8632,Studio Ghibli
6093,Pierrot
1036,Tokyo Kids
2917,AT-2
4439,Tatsunoko Production
1630,Dangun Pictures
6971,Toei Animation
1632,AT-2
18755,Gathering
38251,MASTER LIGHTS
10838,DLE
8654,PoRO
38789,Zero-G
11855,Studio 9 Maiami
36242,Toei Animation
1662,TMS Entertainment
2414,Studio Core
1285,Zero-G Room
33814,Studio Deen
28227,Satelight
5763,Academy Productions
2958,Aiko
45961,Shaft
647,Zexcs
10728,Y.O.U.C
9943,SynergySP
29936,Sparkly Key Animation Studio
18639,Xebec
16646,Gainax
2718,Animation Staff Room
39011,Studio PuYUKAI
2770,Madhouse
33803,ILCA
33750,MB planning
8249,Sunrise
49913,TMS Entertainment
23781,Gonzo
20959,Okumaza
40958,Saetta
3546,Tatsunoko Production
33588,T-Rex
36418,Marza Animation Planet
32817,Millepensee
2063,AIC
1442,Madhouse
21707,Tatsunoko Production
2530,AIC
2760,Sunrise
27927,A-Real
1175,J.C.Staff
31491,Hoods Entertainment
4054,Daume
25635,Bones
788,J.C.Staff
7262,PoRO
17849,Hotline
2168,AIC
7643,dwarf
5308,Pastel
2609,PP Project
6286,T-Rex
10361,Satelight
2220,AIC
3350,Schoolzone
1427,TMS Entertainment
6733,Toei Animation
40597,Production I.G
50474,Children's Playground Entertainment
547,Venet
2474,J.C.Staff
2915,Tama Production
19825,Sunrise
22081,Jumondo
16656,Barnum Studio
32455,Hoods Entertainment
2137,Sunny Side Up
2103,Gallop
40379,Madhouse
36444,Doga Kobo
3842,Toei Animation
2468,Madhouse
39849,Ascension
7666,Toei Animation
217,Triple X
19283,Office Takeout
17843,Trigger
40143,OLM
10906,Seven
3065,Telecom Animation Film
5883,TMS Entertainment
18449,Sunrise
3905,Toei Animation
2436,APPP
1275,Triple X
10391,Brain's Base
816,Radix
34893,Signal.MD
1406,Y.O.U.C
36655,Polygon Pictures
40747,LIDENFILMS Kyoto Studio
1216,J.C.Staff
42562,AQUA ARIS
48097,Ruo Hong Culture
848,feel.
2621,Madhouse
39643,Kinema Citrus
34449,Studio Deen
5213,Nihikime no Dozeu
2083,Madhouse
2506,Y.O.U.C
7004,Toei Animation
28169,Seven
6413,Toei Animation
3023,Shin-Ei Animation
10958,DLE
2183,Rikuentai
23367,Nomad
25669,Office Takeout
33798,Brain's Base
1234,Tokyo Kids
36544,Wawayu Animation
37735,Gonzo
3642,Shaft
40667,Studio Deen
42268,Soyep
38549,Studio Crocodile
1083,A.C.G.T.
32548,Production I.G
41063,Sunrise
31202,Nippon Animation
16508,AIC Classic
39760,Wolf Smoke Studio
36976,Production Reed
33363,Zexcs
3802,Studio Jam
3736,J.C.Staff
354,Studio Matrix
1977,Studio 4°C
5023,Tele-Cartoon Japan
5281,Y.O.U.C
6067,Pierrot
34623,TMS Entertainment
36556,White Fox
37388,Polygon Pictures
36029,C-Station
1622,Production I.G
40405,Millepensee
28981,EMT Squared
48513,T-Rex
695,Studio Kyuuma
661,PP Project
41769,MORIE Inc.
41307,LandQ studios
34088,LandQ studios
12991,Shaft
49398,Sparkly Key Animation Studio
40267,Asahi Production
3582,AT-2
3728,Himajin Planning
4854,animate Film
36861,SANZIGEN
3998,Anime Antenna Iinkai
361,E&G Films
3129,Studio Zero
7775,Shin-Ei Animation
10256,Anime Antenna Iinkai
4074,Toei Animation
3303,Shura
22435,Sunrise
3422,Y.O.U.C
50218,CloverWorks
30912,Toei Animation
2699,Triangle Staff
42862,IMAGICA Lab.
15979,Bones
31035,Trigger
5211,Gunners
40890,Sunrise
33734,HOTZIPANG
13309,Kyoto Animation
9287,Anime Antenna Iinkai
3989,J.C.Staff
12663,Toei Animation
2261,Soeishinsha
35891,Studio 9 Maiami
827,Y.O.U.C
10201,A-1 Pictures
8123,Eiken
1883,Picture Magic
1026,Pierrot
13559,Studio 9 Maiami
3711,Melissa
2128,Sunrise
37969,OLM
13373,Kyoto Animation
23099,Production I.G
4718,Studio Fantasia
1343,Studio 88
8652,Studio Ten Carat
13691,CoMix Wave Films
6392,Studio Hibari
34197,TMS Entertainment
2881,Sunrise
38558,Studio Gokumi
41286,Haoliners Animation League
35418,Artland
3509,Magic Bus
10207,Toei Animation
8546,Toei Animation
39893,Tatsunoko Production
42883,Toho Interactive Animation
8538,Shogakukan Music & Digital Entertainment
3105,Dream Entertainment
43878,Hololive Production
16023,An DerCen
34393,Typhoon Graphics
5250,TMS Entertainment
38180,J.C.Staff
2068,AIC
38162,Kinema Citrus
48582,Studio G-1Neo
2322,Phoenix Entertainment
2059,Production I.G
2473,J.C.Staff
42880,Pierrot
30625,Studio Deen
38760,Teatro Nishi Tokyo Studio
30262,Lilix
2102,AIC
1159,Chaos Project
27747,Anime Antenna Iinkai
4653,Blue Cat
32410,Studio 3Hz
31373,OLM
30543,PoRO
10036,Production I.G
7364,Toei Animation
35114,drop
3900,Dai-Ichi Douga
2218,AIC
41146,TNK
6215,Sunrise
41217,Echoes
18881,Sunrise
37586,Yumeta Company
2422,Gallop
48177,Flat Studio
22815,Studio 9 Maiami
50436,Queen Bee
2740,OLM
36040,Toei Animation
39217,Kinema Citrus
3021,Toei Animation
2245,Sunrise
42476,D & D Pictures
12501,Frontier Works
10545,AIC
2064,AIC
21479,SynergySP
10114,Ajia-Do
31165,A-1 Pictures
2370,Y.O.U.C
50804,T-Rex
33113,Satelight
33709,MAPPA
839,Ajia-Do
44025,Shin-Ei Animation
1671,J.C.Staff
39057,P.A. Works
2437,Himajin Planning
42685,Project No.9
1458,Tatsunoko Production
10723,Studio Meditation With a Pencil
2145,Studio Jam
1537,Toei Animation
35609,Studio 4°C
7897,Studio Hibari
51043,Wit Studio
7723,Sunrise
50647,Ruo Hong Culture
9773,Toei Animation
16738,SANZIGEN
34999,Creators in Pack
2307,Studio Hibari
1926,Ishikawa Pro
3427,AIC
2791,CoMix Wave Films
2934,Radix
35746,Soft Garage
12157,asread.
40332,Passione
4855,animate Film
50267,Akatsuki
43204,Sunrise
2147,AIC
3787,Pierrot
7612,Y.O.U.C
6691,T-Rex
37258,Asahi Production
2378,Himajin Planning
28519,Studio 9 Maiami
35255,Craftar Studios
38719,Sunrise
42141,Nur
1867,Triangle Staff
4732,Suzuki Mirano
34821,Office No. 8
37181,Wawayu Animation
2008,Madhouse
3430,Production I.G
10286,Anime Antenna Iinkai
49652,Studio LAN
8290,Schoolzone
32571,Bridge
35559,Artland
1341,Production Reed
434,AIC
3250,Y.O.U.C
50925,2:10 AM Animation
3827,Nippon Animation
31866,Gonzo
1162,J.C.Staff
16381,Nexus
1903,Studio Fantasia
48869,Mimoid
1100,J.C.Staff
30658,Office Takeout
33125,Suzuki Mirano
39066,Studio VOLN
13019,Okumaza
15535,Diomedéa
40471,Nur
3146,A.C.G.T.
39709,J.C.Staff
3127,Studio Unicorn
16436,AIC Frontier
6462,Tezuka Productions
41519,Anima
7160,Tatsunoko Production
40181,Toei Animation
35499,Office No. 8
3886,Grouper Productions
38837,Point Pictures
1314,Sunrise
36661,Nice Boat Animation
13955,Madhouse
3625,AIC
35136,Bones
38994,Anime Antenna Iinkai
13495,Production I.G
15045,Kachidoki Studio
37939,SELFISH
9789,Madhouse
1337,Toei Animation
2423,Magic Bus
35726,Studio 9 Maiami
2430,AT-2
4067,Actas
35069,ILCA
37172,Bridge
40013,Bones
10801,Gonzo
2935,AT-2
2882,Tatsunoko Production
17871,Trigger
3120,Madhouse
571,AIC
37641,Blade
7582,Y.O.U.C
39967,OLM
50414,David Production
49228,Toei Animation
34006,feel.
42209,BYMENT
13563,P.A. Works
41030,Khara
39325,IMAGICA Lab.
3570,Studio Ghibli
32728,Saigo no Shudan
41802,Ruo Hong Culture
3035,Production Reed
49665,Telecom Animation Film
2535,Yumeta Company
213,Triple X
5276,Group TAC
12877,Gonzo
2266,Y.O.U.C
1228,Daume
7265,Flavors Soft
43426,Teatro Nishi Tokyo Studio
6872,Toei Animation
28929,Studio! Cucuri
37662,Pierrot Plus
33038,B.CMAY PICTURES
7664,Pierrot
2631,Shin-Ei Animation
37374,Project No.9
35573,Studio 9 Maiami
34016,Studio Deen
977,Phoenix Entertainment
3115,Madhouse
4339,Nippon Animation
35739,DLE
1071,Doga Kobo
16319,SILVER LINK.
39298,Haoliners Animation League
9393,Nomad
2391,Sunrise
1928,OLM
38831,Queen Bee
18419,Charaction
5053,AIC
33087,Studio Deen
10764,Seven
3706,Studio Jam
7793,Toei Animation
39490,Orange
5020,Arms
49514,GEEK TOYS
214,Triple X
9806,Sparkly Key Animation Studio
30246,Bones
24327,BreakBottle
10043,Y.O.U.C
48455,OLM
7264,T-Rex
4132,Toei Animation
39022,Wawayu Animation
3819,Mushi Production
4856,animate Film
36991,Marza Animation Planet
38860,Studio Deen
17811,Kyoto Animation
31403,Office Takeout
2052,Group TAC
37286,Creators in Pack
188,AIC
3818,Studio Kajino
39767,Tencent Animation & Comics
42414,Seven
36156,Yaoyorozu
37308,GoHands
34766,DR Movie
41558,Toei Animation
991,Chaos Project
34614,Millepensee
6028,Toei Animation
25943,Trigger
1385,Mook Animation
16936,Charaction
40922,Seven
50653,OLM
10552,T-Rex
545,TNK
2179,Pierrot
6899,Madhouse
42156,Madhouse
17727,Passione
1751,Production I.G
3735,Production I.G
38677,Wawayu Animation
35805,Gathering
13047,Madhouse
1390,AIC
1284,Production Reed
1899,Production Reed
42071,W-Toon Studio
48942,Soyep
9095,Nippon Animation
37290,Nippon Animation
34738,ILCA
31018,Ajia-Do
38915,Passione
39231,Tencent Penguin Pictures
3429,Group TAC
3465,Mushi Production
42044,AQUA ARIS
31750,OLM
32502,Hoods Entertainment
33564,LandQ studios
3442,Dangun Pictures
2185,Arms
10938,Office No. 8
49353,Majin
4011,Maboroshi Koubou
20329,Opera House
6975,Studio Ghibli
1955,Studio 4°C
4853,Tezuka Productions
44389,BUILD DREAM
13375,Kyoto Animation
39622,TMS Entertainment
9846,Studio 4°C
40194,Wolf Smoke Studio
5908,Production I.G
41586,PRA
30537,Bandai Namco Pictures
4213,Zexcs
5723,Sunrise
34939,Wit Studio
3833,Y.O.U.C
51222,Kinema Citrus
1959,Pierrot Plus
4013,Tatsunoko Production
32751,Light Chaser Animation Studios
2545,Group TAC
9327,Y.O.U.C
2412,Studio Jam
2169,PPM
2693,J.C.Staff
39332,Madhouse
2552,Group TAC
5618,Tokyo Movie Shinsha
3532,Front Line
42914,OLM
35202,GoHands
1188,Studio Deen
34332,Fukushima Gaina
30499,Wit Studio
619,Studio Junio
2723,Daume
3075,Tatsunoko Production
31534,TUBA
4264,Madhouse
31137,A-1 Pictures
2189,Arms
37938,Beijing Rocen Digital
5918,Madhouse
13643,Y.O.U.C
3391,Pierrot
42591,Seven
3560,Shinjukuza
2328,ORADA COMPANY
38444,ufotable
49215,AQUA ARIS
11815,Studio 9 Maiami
11471,Mushi Production
3911,Triple X
33026,Tatsunoko Production
13927,Sunrise
39823,Sparkly Key Animation Studio
49825,Nostalook
510,Arms
10346,Toei Animation
964,Imagin
38179,Lerche
48680,Gambit
1286,Zero-G Room
29756,Nippon Animation
37619,Shanghai Foch Film and TV Culture Investment
3022,Toei Animation
10101,Schoolzone
39527,Gonzo
2256,Production Reed
2946,Shura
32816,Millepensee
15961,Pierrot
2304,Sunrise
5997,Toei Animation
600,Radix
2023,Production I.G
2435,Y.O.U.C
38199,Seven Arcs Pictures
38621,Teatro Nishi Tokyo Studio
33170,A-1 Pictures
37328,Studio Deen
30921,Tezuka Productions
31633,KOO-KI
2863,Atti Production
37340,BreakBottle
36858,Studio VOLN
2349,ORADA COMPANY
1657,J.C.Staff
36913,OLM
2983,animate Film
2741,OLM
37968,OLM
2690,Network Kouenji Studio
9718,Y.O.U.C
50501,Ruo Hong Culture
32932,Studio Ghibli
20441,TMS Entertainment
4451,J.C.Staff
20961,Shin-Ei Animation
2525,Bee Media
46650,Toei Animation
2771,Studio Kyuuma
7611,G-Lam
43711,Flat Studio
31139,EMT Squared
2851,Pierrot
48694,Haoliners Animation League
2892,Tatsunoko Production
11867,Magic Bus
858,Brain's Base
1623,Shaft
8215,Gallop
5890,Anime Antenna Iinkai
48652,Seven
30751,Kanaban Graphics
2260,Studio Fantasia
39734,Pine Jam
36756,Shuka
32888,Nippon Animation
48889,T-Rex
31402,Larx Entertainment
2532,Y.O.U.C
4490,Atorie A.B.C.
6331,Artmic
4723,Nippon Animation
1455,Phoenix Entertainment
12237,Marvy Jack
3099,Sunrise
4536,Sunrise
2730,J.C.Staff
49780,Lapin Track
2524,Studio Fantasia
3452,Dream Entertainment
4554,Pierrot
1767,Madhouse
40755,AQUA ARIS
2086,Production Reed
30600,Creators in Pack
40994,Wawayu Animation
40801,Studio 1st
40034,Enishiya
4211,Triangle Staff
216,I-move
2015,Ajia-Do
9100,Zexcs
41375,BOMB! CUTE! BOMB!
2019,Madhouse
31966,Digital Frontier
17395,Hoods Entertainment
3039,Y.O.U.C
4000,Studio Jam
752,J.C.Staff
9857,Production I.G
6932,Indeprox
36942,Gathering
40932,Shin-Ei Animation
23897,Doga Kobo
10342,Mushi Production
22055,Pierrot
42166,Kyoto Animation
21663,Production I.G
19585,Eiken
11017,Sunrise
33498,Pierrot
2305,Sunrise
2292,AIC
45587,NAZ
1076,TMS Entertainment
3435,Nippon Animation
13427,Studio 4°C
39249,Bakken Record
7561,Stingray
12905,OB Planning
11469,Studio 9 Maiami
1115,J.C.Staff
32222,OLM
34758,Studio 9 Maiami
33021,Satelight
49848,Shaft
41567,Studio PuYUKAI
40035,Vega Entertainment
38065,CoMix Wave Films
1338,J.C.Staff
28911,Shaft
3301,Triple X
1386,AT-2
10736,Toei Animation
42223,Anime Antenna Iinkai
5006,Toei Animation
49223,Studio Hokiboshi
3820,Studio Ghibli
5933,Sunrise
31044,OLM
4540,Sunrise
2249,Toei Animation
3557,Y.O.U.C
1647,Ashi Production
730,SIDO LIMITED
34239,Pierrot
14479,AIC
33806,Studio PuYUKAI
6422,Blue Cat
36797,Strawberry Meets Pictures
5210,T-Rex
7479,TMS Entertainment
3147,Sunrise
1759,Tokyo Kids
23761,Studio 9 Maiami
5235,TMS Entertainment
36875,Shaft
37112,Shin-Ei Animation
38412,Making Animation
31923,Lerche
7667,Toei Animation
2049,animate Film
7453,Studio Fantasia
2466,Artmic
31578,Kyotoma
2592,animate Film
1580,Studio Fantasia
29722,Fanworks
36762,CG Year
29801,A-1 Pictures
7610,Toei Animation
1973,Madhouse
2329,Flavors Soft
34895,Queen Bee
2781,Triangle Staff
2755,Mushi Production
25439,Seven
28077,C2C
42260,ILCA
7953,Sunrise
1586,ufotable
6641,A-1 Pictures
1271,AIC
18231,Arms
4480,Suzuki Mirano
34502,Kanaban Graphics
3108,Studio Jam
3254,Triple X
5375,Magic Bus
1713,Vega Entertainment
35224,Sunrise
3976,Y.O.U.C
1252,Gainax
1938,Phoenix Entertainment
2045,Pierrot
34402,Encourage Films
33454,Gallop
1625,Picture Magic
48615,AQUA ARIS
4782,Nippon Animation
10250,Shin-Ei Animation
37769,Studio Deen
22955,Telecom Animation Film
1183,Chaos Project
30817,Studio 9 Maiami
6994,Toei Animation
5292,Toei Animation
4562,Sugar Boy
32382,Ordet
35465,LIDENFILMS Kyoto Studio
37922,Toei Animation
3034,Studio Jam
1405,Arms
28531,AIC PLUS+
38851,Lide
1512,P core
2957,Y.O.U.C
13681,AIC PLUS+
16476,Lilix
5002,Pierrot
48678,TMS Entertainment
6327,Yumeta Company
9646,Studio Signal
2085,Production Reed
37784,CLAP
1791,Y.O.U.C
34411,Studio A-CAT
35265,SANZIGEN
2754,J.C.Staff
35448,DLE
2195,Y.O.U.C
4164,Studio Fantasia
1596,Shaft
9708,Sunrise
983,TNK
1989,Mushi Production
23475,Studio Eromatick
2588,Shinkuukan
50378,Soyep
3433,Toei Animation
42004,Studio Shelter
310,Pierrot
1267,Sunrise
9326,Office No. 8
2536,Yumeta Company
3370,Triple X
37737,BUILD DREAM
38556,2:10 AM Animation
3109,Phoenix Entertainment
6119,Studio Deen
37659,Magic Bus
22295,Anpro
6721,Fanworks
5877,Production I.G
1990,J.C.Staff
5673,J.C.Staff
31454,Sunrise
31111,Studio Ghibli
2895,Studio Ghibli
2679,Production I.G
5109,Studio Ten Carat
2327,Production D.M.H
30770,Anime Antenna Iinkai
6900,OLM Digital
38788,TMS Entertainment
40517,Sunrise
39572,ASK Animation Studio
3329,Studio Jam
7697,Toei Animation
3078,AIC
2434,Studio Soul
36166,Jinnis Animation Studios
4101,Studio Comet
1834,Dangun Pictures
3676,Production Reed
3906,Toei Animation
1440,AIC
33339,Haoliners Animation League
39736,B.CMAY PICTURES
3877,DAX Production
34818,White Fox
33957,OLM
40554,studio MOTHER
20999,DLE
19945,Brain's Base
2540,Y.O.U.C
2375,ORADA COMPANY
2483,animate Film
6796,Studio Coa
3795,Sumomo Film
31669,Millepensee
23837,Pierrot
36834,Typhoon Graphics
30739,Brain's Base
35650,Beijing Rocen Digital
1268,Madhouse
40876,Taikong Works
11445,TNK
29517,Tezuka Productions
9375,Studio Boogie Nights
34948,DLE
33515,Studio 9 Maiami
9091,Anime Antenna Iinkai
32600,Millepensee
34013,Fanworks
112,Imagin
2885,Trans Arts
7157,Toei Animation
4504,Tokyo Movie Shinsha
42302,Haoliners Animation League
2262,Phoenix Entertainment
32195,Studio 1st
37571,TMS Entertainment
2051,Tatsunoko Production
42488,Calf Studio
28915,Shaft
9939,Schoolzone
31829,Nippon Animation
41399,AQUA ARIS
3056,Triple X
2139,Inugoya
4537,Production I.G
1775,Radix
4948,Toei Animation
41205,WAO World
17887,Nomad
16648,Gainax
8189,Plus Heads
32906,Kyotoma
574,Sunrise
34538,White Fox
8216,E&G Films
3382,Y.O.U.C
19523,Schoolzone
3300,Triple X
3543,Phoenix Entertainment
50251,Teatro Nishi Tokyo Studio
4364,Dream Entertainment
1664,Vega Entertainment
6120,Melissa
8500,Madhouse
2727,Madhouse
38864,Shaft
1333,Nippon Animation
2767,Studio Ghibli
1995,Studio Kelmadick
37148,A.C.G.T.
41282,Queen Bee
2209,Studio Jam
29935,Sparkly Key Animation Studio
3990,Shochiku Animation Institute
3390,Studio Hibari
7158,Toei Animation
14231,Tezuka Productions
3040,Sonsan Kikaku
39581,Studio Crocodile
2440,Y.O.U.C
31424,Studio Fantasia
21775,A-1 Pictures
3821,Studio Ghibli
7816,Toei Animation
3600,J.C.Staff
41124,Zero-G
1811,animate Film
10554,Nippon Animation
44236,A-1 Pictures
17933,Kaeruotoko Shokai
1763,Arms
6397,Tatsunoko Production
37747,EMT Squared
13835,Kinema Citrus
5238,Production I.G
50515,Sunrise
38078,Kamikaze Douga
4355,Studio Jam
38783,Shaft
1788,Shinkuukan
2187,Y.O.U.C
1725,Studio Hibari
4044,Dai-Ichi Douga
3280,Toei Animation
22377,Graphinica
1766,J.C.Staff
38067,C2C
49290,Shaft
2376,ORADA COMPANY
40638,LX Animation Studio
6993,Toei Animation
5022,Tatsunoko Production
6674,TMS Entertainment
42855,AQUA ARIS
6800,Toei Animation
50905,AQUA ARIS
32065,J.C.Staff
14247,Tezuka Productions
30358,Studio 4°C
4729,Arms
43020,FILMONY
2351,AT-2
3947,Tokyo Movie Shinsha
1986,Toei Animation
20557,Doga Kobo
1200,ACC Production
51013,OLM Team Kato
3945,Inugoya
30251,Nomad
30954,Gathering
1411,Production Reed
39339,Pierrot
36577,Trigger
5447,Madhouse
25271,CoMix Wave Films
46381,OLM
41405,TMS Entertainment
3439,Shura
3152,Madhouse
42321,Seven
37663,Passione
6087,Toei Animation
51296,CloverWorks
12689,Satelight
20539,drop
1885,Gonzo
1644,J.C.Staff
1831,AIC
5833,Tatsunoko Production
40714,OLM
36894,Kanaban Graphics
7867,Daewon Media
25169,TYO Animations
1982,Mushi Production
8547,Toei Animation
2462,J.C.Staff
4541,KKC Animation Production
2364,Plum
1227,Studio Signal
38473,Asura Film
4492,Studio Jam
9390,Sunrise
33434,Bandai Namco Pictures
3723,Topcraft
41824,Anime Antenna Iinkai
4150,AIC
38667,GoHands
41137,Bandai Namco Pictures
1383,AIC
34052,OLM
19397,Gonzo
3595,AIC
40129,LIDENFILMS Osaka Studio
2700,Triangle Staff
33820,Studio Deen
48568,Queen Bee
36239,Toei Animation
39264,B&T
1949,Ishikawa Pro
7060,Sunrise
47811,Doga Kobo
1038,Arms
8181,Tezuka Productions
220,JOF
48374,Tencent Penguin Pictures
29910,Sparkly Key Animation Studio
9940,P.A. Works
3932,Toei Animation
50435,Anime Antenna Iinkai
42194,AQUA ARIS
4991,Toei Animation
2719,Madhouse
6095,Madhouse
49165,ARECT
50021,Seven Stone Entertainment
33911,Team YokkyuFuman
49170,Ruo Hong Culture
3681,Studio Jam
2028,Sunrise
42074,Tecarat
34489,Gathering
41634,Point Pictures
30826,feel.
36644,Boyan Pictures
28913,Shaft
6076,Production I.G
8132,Sunrise
24527,J.C.Staff
1927,AIC
5208,Blue Note
12439,Sunrise
1643,animate Film
32397,Seven Arcs
4014,Nippon Animation
6557,J.C.Staff
2075,Eiken
2622,Magic Bus
9211,Studio Boogie Nights
37291,Dawn Animation
1770,AT-2
4737,DLE
43350,Jinnis Animation Studios
305,Pierrot
4350,Studio Kyuuma
1340,J.C.Staff
35326,Toei Animation
1155,Gonzo
14563,AIC Frontier
2065,AIC
37418,Studio Chizu
4042,Studio Signal
4378,Arms
38600,Production I.G
3936,Tatsunoko Production
8764,Pierrot
2444,J.K.I
3046,Y.O.U.C
32898,Sunrise
42057,TriF Studio
42791,CloverWorks
21255,Madhouse
25077,Studio Deen
44040,Fanworks
5133,Tezuka Productions
4488,Image House
37311,Yaoyorozu
4009,Y.O.U.C
1626,Madhouse
7698,Toei Animation
2872,Mook Animation
2066,AIC
39482,Production IMS
37104,A-1 Pictures
37174,TMS Entertainment
1620,TMS Entertainment
3192,Magic Bus
39295,Pierrot
8194,Toei Animation
42831,Bridge
24817,Xebec
38260,SELFISH
676,PP Project
36955,Bandai Namco Pictures
2575,Knack Productions
5600,Nippon Animation
8548,Toei Animation
1872,Xebec
2374,Production D.M.H
5535,Nippon Animation
13993,Studio Blanc
34940,Haoliners Animation League
25915,Lerche
44129,Signal.MD
13983,DLE
37928,BUILD DREAM
2439,Y.O.U.C
40769,Studio 3Hz
3214,J.C.Staff
3581,Eshoya Honpo
41340,Kyoto Animation
35635,LIDENFILMS
40045,Ajia-Do
8551,Toei Animation
40469,TROYCA
35158,Shin-Ei Animation
34975,Madhouse
6792,Sunrise
51457,Tanglin Culture
39315,Sunrise
36996,EMT Squared
24417,Studio Deen
38211,Gathering
50521,Soyep
2007,Arms
35624,Yokohama Animation Lab
23835,Pierrot
3140,Sonsan Kikaku
4210,Madhouse
4242,Kokusai Eigasha
5173,Y.O.U.C
38372,Tokyo Movie Shinsha
31331,G-Lam
41285,Children's Playground Entertainment
1404,Arms
30390,TYO Animations
18729,Tokyo Kids
6107,Pierrot
33195,L²Studio
2395,Eshoya Honpo
8450,Animaruya
4608,OLM
37600,Zexcs
4680,TMS Entertainment
48845,Delight Animation
10901,Shin-Ei Animation
8550,Toei Animation
36162,Shaft
18149,Hotline
20235,Shin-Ei Animation
36728,Charaction
