,anime_id,score,scored_by,episodes,sfw,type_movie,type_ona,type_ova,type_special,type_tv,source_Non-Original,source_original,rating_g,rating_pg,rating_pg_13,rating_r,rating_r+,rating_rx,start_season_fall,start_season_spring,start_season_summer,start_season_winter
8312,1115,5,1555,1.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
8313,32222,6,540,1.0,True,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
8314,34758,5,1522,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8315,6992,6,727,1.0,True,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
8316,37980,5,1010,36.0,True,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8317,33021,4,4809,12.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
8318,49848,5,893,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
8319,41567,6,221,1.0,True,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
8320,40035,6,329,1.0,True,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
8321,38065,5,1051,1.0,True,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
8322,1338,5,2532,2.0,True,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
8323,49098,6,136,20.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8324,28911,6,336,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
8325,3301,6,771,4.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8326,1386,5,1701,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8327,20469,6,257,1.0,True,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
8328,10736,6,674,1.0,True,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
8329,42223,5,1561,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8330,5006,6,597,1.0,True,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
8331,49223,5,1156,8.0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8332,5933,6,287,1.0,True,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
8333,3812,6,318,26.0,True,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
8334,31044,6,530,139.0,True,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
8335,4540,5,1847,1.0,True,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
8336,2249,5,2178,1.0,True,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8337,3557,5,937,2.0,False,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
8338,37736,5,1301,2.0,True,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
8339,1647,4,4113,2.0,True,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
8340,730,5,3376,2.0,True,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8341,34239,6,501,6.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8342,14479,5,2927,1.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8343,33806,6,430,9.0,True,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
8344,6422,5,1294,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8345,4356,5,1185,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
8346,36797,5,934,12.0,True,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
8347,5129,6,375,26.0,True,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
8348,5210,5,1159,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8349,18205,5,886,12.0,True,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
8350,7571,6,450,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
8351,7479,6,205,47.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
8352,40693,6,463,1.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8353,36588,6,179,5.0,True,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
8354,3147,6,462,1.0,True,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
8355,1759,5,1732,1.0,True,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8356,23761,5,1225,3.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8357,5235,6,245,51.0,True,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
8358,33702,6,425,10.0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8359,36875,5,1700,1.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
8360,7691,6,668,1.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8361,37112,6,390,1.0,True,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
8362,38412,6,301,12.0,True,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
8363,31923,6,652,2.0,True,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8364,7667,6,431,1.0,True,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
8365,2049,5,795,2.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
8366,46171,6,441,2.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8367,7453,5,1825,3.0,True,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
8368,2466,6,556,1.0,True,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
8369,31578,4,4280,26.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
8370,2592,5,3179,1.0,True,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8371,1580,6,695,2.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
8372,39223,6,342,1.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8373,36762,6,511,26.0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
8374,29801,5,864,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
8375,4458,5,1656,1.0,True,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
8376,7610,6,691,1.0,True,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8377,1973,5,1273,1.0,True,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8378,2329,6,690,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8379,34895,5,1542,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8380,2781,5,786,13.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
8381,2755,5,1925,1.0,True,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8382,25439,5,1599,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
8383,28077,5,1773,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
8384,42260,3,4659,13.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
8385,9599,5,1190,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
8386,1586,5,1570,2.0,True,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8387,6641,5,1320,1.0,True,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8388,17689,6,287,1.0,True,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8389,1271,5,1853,2.0,True,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8390,18231,5,2058,4.0,True,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
8391,4480,6,701,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8392,34502,6,336,10.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
8393,3108,5,946,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8394,33808,6,665,3.0,True,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
8395,3254,5,995,3.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8396,5375,6,469,53.0,True,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
8397,1713,6,477,13.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
8398,35224,4,3700,6.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8399,3976,5,1603,2.0,False,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8400,15015,6,400,1.0,True,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
8401,40251,6,293,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
8402,1252,5,2499,1.0,True,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
8403,1938,6,604,2.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8404,2045,6,365,1.0,True,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
8405,34402,4,4129,12.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
8406,33454,6,169,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
8407,40137,5,1664,10.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
8408,1625,5,1021,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
8409,48615,5,980,18.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
8410,4782,6,176,52.0,True,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
8411,10250,5,768,119.0,True,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
8412,37769,5,2088,12.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
8413,5652,6,499,2.0,True,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
8414,22955,5,2052,24.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
8415,1183,5,1656,3.0,True,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
8416,30817,5,1895,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8417,6994,6,684,1.0,True,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
8418,4730,5,1438,1.0,False,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8419,5292,6,482,50.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
8420,4562,5,886,5.0,False,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8421,32382,6,619,1.0,True,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
8422,35465,6,442,1.0,True,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
8423,37922,6,527,1.0,True,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
8424,3034,5,1135,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8425,1405,5,929,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8426,42794,6,208,4.0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
8427,28531,5,2167,10.0,True,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
8428,38851,5,2308,12.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
8429,1512,5,1073,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
8430,2957,5,1022,2.0,False,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
8431,39526,5,1330,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8432,13681,6,414,7.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
8433,16476,5,1175,1.0,False,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8434,5002,6,238,2.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8435,48678,6,209,1.0,True,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
8436,6327,5,820,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
8437,9646,5,1043,2.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8438,2085,6,284,3.0,True,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
8439,37784,6,688,1.0,True,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
8440,1791,5,1366,4.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8441,34411,4,3731,12.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
8442,35265,6,671,1.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
8443,2754,5,951,3.0,True,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8444,51664,6,427,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8445,31634,2,4378,1.0,True,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8446,39918,6,158,52.0,True,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
8447,35448,3,4282,2.0,True,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
8448,4524,6,619,1.0,True,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
8449,2195,5,942,2.0,False,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
8450,4164,5,860,3.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8451,1596,5,2429,4.0,True,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
8452,9708,5,1592,2.0,True,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
8453,983,5,1212,1.0,True,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
8454,1989,5,1415,1.0,True,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
8455,4187,6,676,1.0,True,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
8456,23475,5,856,1.0,False,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
8457,2588,5,1131,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8458,25113,6,645,1.0,True,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
8459,50378,6,137,60.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8460,48604,6,429,1.0,True,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
8461,3433,6,244,32.0,True,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
8462,42004,6,146,22.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8463,7696,6,178,1.0,True,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
8464,39363,6,260,1.0,True,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8465,1267,5,813,5.0,True,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
8466,9326,5,1097,3.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8467,3411,5,1220,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8468,2536,5,959,2.0,True,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
8469,3370,5,718,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8470,37737,6,195,20.0,True,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
8471,50919,6,212,1.0,True,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
8472,15095,6,406,1.0,True,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
8473,38784,5,1480,1.0,True,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
8474,32950,5,1790,1.0,True,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
8475,38556,6,168,12.0,True,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8476,3109,6,680,4.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
8477,15093,6,497,1.0,True,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
8478,6119,6,350,305.0,True,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
8479,37659,5,757,1.0,False,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
8480,22295,5,1330,1.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8481,39183,6,604,48.0,True,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
8482,6721,5,1103,6.0,True,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
8483,5877,2,4216,10.0,True,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8484,38449,5,2773,11.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
8485,1990,6,560,1.0,True,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
8486,5673,6,615,1.0,True,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8487,31454,5,815,1.0,True,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
8488,31111,6,673,3.0,True,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
8489,2679,6,503,6.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
8490,5109,5,1007,2.0,False,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8491,2327,5,1065,3.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8492,30770,5,1427,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8493,7174,5,699,4.0,True,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
8494,6900,6,307,143.0,True,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
8495,38788,6,473,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
8496,40517,5,696,1.0,True,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
8497,39572,6,185,13.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
8498,38854,6,160,1.0,True,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
8499,3329,5,706,5.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8500,7697,6,172,1.0,True,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
8501,22735,5,780,51.0,True,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
8502,7626,6,227,2.0,True,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
8503,3078,5,761,3.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8504,2434,5,821,3.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8505,36166,5,1064,3.0,True,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
8506,4101,6,162,51.0,True,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
8507,1834,5,1209,4.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
8508,3676,6,343,47.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
8509,3906,5,787,1.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
8510,1440,5,1231,2.0,True,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
8511,33339,6,405,63.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
8512,39736,6,279,16.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8513,3877,6,331,26.0,True,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
8514,34818,5,1387,1.0,True,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
8515,33957,6,263,1.0,True,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
8516,4933,6,297,26.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
8517,33877,6,120,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
8518,40554,6,141,1.0,True,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
8519,20999,6,312,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
8520,19945,5,2834,5.0,True,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
8521,2540,5,1029,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8522,2375,5,817,4.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8523,31581,5,701,1.0,True,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
8524,2483,5,799,2.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8525,6796,6,375,1.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8526,3795,5,813,3.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8527,31669,5,782,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
8528,23837,5,1152,1.0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
8529,36834,6,325,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
8530,33149,6,476,1.0,True,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
8531,30739,5,2170,3.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
8532,35650,6,183,40.0,True,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8533,12351,6,342,3.0,True,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
8534,33192,6,359,1.0,True,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
8535,28717,5,1164,1.0,True,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
8536,11445,6,438,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
8537,29517,5,673,1.0,True,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
8538,9375,5,1454,1.0,False,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8539,34948,6,495,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
8540,33515,5,1590,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8541,9091,5,984,1.0,False,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
8542,31846,5,858,2.0,True,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
8543,34013,5,1525,12.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
8544,112,4,3078,8.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
8545,2885,6,397,23.0,True,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
8546,7157,6,421,1.0,True,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
8547,4504,6,171,50.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
8548,42302,6,220,12.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
8549,2262,5,2532,1.0,True,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8550,32195,6,420,2.0,False,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
8551,37571,4,3019,12.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
8552,2051,5,762,5.0,True,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8553,42488,6,409,1.0,True,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
8554,28915,6,284,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
8555,9939,5,863,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8556,31829,6,408,1.0,True,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
8557,41399,5,1134,26.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
8558,3056,5,732,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8559,37789,6,247,5.0,True,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
8560,2139,5,701,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8561,4537,6,615,3.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8562,1775,5,1355,12.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
8563,4948,5,670,1.0,True,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
8564,41205,6,195,1.0,True,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
8565,17887,5,684,1.0,True,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
8566,16648,5,938,3.0,True,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
8567,8189,6,198,26.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
8568,32906,4,3478,13.0,True,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
8569,574,5,1138,6.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8570,34538,5,913,1.0,True,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
8571,8216,6,469,23.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
8572,3729,5,1273,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
8573,3382,5,872,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8574,19523,5,1060,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8575,3300,6,567,6.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8576,3543,5,856,3.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8577,50251,5,870,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
8578,4364,5,755,2.0,False,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
8579,1664,5,999,13.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
8580,6120,5,1098,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8581,8500,6,563,1.0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8582,2568,6,224,52.0,True,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
8583,2727,5,996,18.0,True,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
8584,50136,6,235,1.0,True,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8585,38864,5,1143,2.0,True,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
8586,15891,5,2024,3.0,True,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
