,anime_id,licensors
896,33337,['Funimation']
897,41461,[]
898,28,['Nozomi Entertainment']
899,3731,['Discotek Media']
900,1363,['Funimation']
901,35079,['Funimation']
902,34984,['Sentai Filmworks']
903,21469,[]
904,37932,[]
905,37972,['Funimation']
906,42625,[]
907,31,"['GKIDS', 'Manga Entertainment']"
908,338,"['Nozomi Entertainment', 'Discotek Media']"
909,2026,"['Bandai Entertainment', 'Sentai Filmworks']"
910,177,['Funimation']
911,48553,[]
912,28069,[]
913,1257,[]
914,2159,['Funimation']
915,31376,['Sentai Filmworks']
916,33028,['Funimation']
917,38594,['GKIDS']
918,51096,[]
919,19123,[]
920,10460,[]
921,10589,['VIZ Media']
922,32673,['Discotek Media']
923,39555,[]
924,24151,[]
925,42250,[]
926,4918,[]
927,464,[]
928,779,['Funimation']
929,28979,['Sentai Filmworks']
930,9760,"['Sentai Filmworks', 'GKIDS']"
931,2889,['VIZ Media']
932,14345,['Sentai Filmworks']
933,30347,[]
934,12883,['Sentai Filmworks']
935,6467,[]
936,34544,[]
937,10937,['NYAV Post']
938,6377,[]
939,23777,['Funimation']
940,4192,['Sentai Filmworks']
941,2397,['Saban Entertainment']
942,38409,[]
943,30415,['Funimation']
944,19703,['Discotek Media']
945,30778,['Funimation']
946,13655,['Sentai Filmworks']
947,23251,['Sentai Filmworks']
948,38816,[]
949,20541,['Sentai Filmworks']
950,3712,['Sentai Filmworks']
951,9471,['Funimation']
952,1023,"['Funimation', 'Bandai Entertainment']"
953,25649,['Funimation']
954,856,"['ADV Films', 'Funimation']"
955,962,['Nozomi Entertainment']
956,45055,['Funimation']
957,23385,['Sentai Filmworks']
958,2961,['Saban Entertainment']
959,40908,['Funimation']
960,4182,['Funimation']
961,1367,[]
962,8246,['VIZ Media']
963,4177,['Sentai Filmworks']
964,38793,[]
965,5204,['Aniplex of America']
966,450,['VIZ Media']
967,33323,[]
968,10568,['Sentai Filmworks']
969,32491,['Discotek Media']
970,617,"['Sentai Filmworks', 'Manga Entertainment']"
971,40904,[]
972,16417,['Sentai Filmworks']
973,20431,['Sentai Filmworks']
974,8063,['Funimation']
975,67,['Funimation']
976,780,['Funimation']
977,479,"['Discotek Media', 'Geneon Entertainment USA']"
978,15771,[]
979,77,['Geneon Entertainment USA']
980,356,"['Sentai Filmworks', 'Geneon Entertainment USA']"
981,40060,[]
982,9790,['Funimation']
983,1088,"['ADV Films', 'AnimEigo']"
984,35382,['Funimation']
985,2508,['Media Blasters']
986,31149,[]
987,31553,['Aniplex of America']
988,23225,[]
989,885,['Anchor Bay Films']
990,1506,[]
991,11933,['Sentai Filmworks']
992,41168,[]
993,40269,[]
994,2951,[]
995,427,"['ADV Films', 'Funimation']"
996,39071,['Sentai Filmworks']
997,42940,[]
998,793,['Funimation']
999,14967,['Funimation']
1000,35806,[]
1001,21273,['Sentai Filmworks']
1002,29755,[]
1003,32681,"['Funimation', 'Crunchyroll']"
1004,1292,['Funimation']
1005,6586,['Maiden Japan']
1006,957,"['Funimation', 'Geneon Entertainment USA']"
1007,37614,[]
1008,34618,['Aniplex of America']
1009,12069,"['Discotek Media', 'Geneon Entertainment USA']"
1010,371,"['Nelvana', 'Discotek Media', 'Geneon Entertainment USA']"
1011,65,"['Sentai Filmworks', 'Geneon Entertainment USA']"
1012,38483,['Aniplex of America']
1013,35111,[]
1014,34933,['Sentai Filmworks']
1015,34440,['Funimation']
1016,34438,['Funimation']
1017,35110,[]
1018,9982,[]
1019,14837,['Funimation']
1020,23775,['Funimation']
1021,433,"['ADV Films', 'GKIDS']"
1022,34103,['Funimation']
1023,45556,[]
1024,13851,[]
1025,85,"['Nozomi Entertainment', 'Bandai Entertainment']"
1026,1239,"['VIZ Media', 'Geneon Entertainment USA']"
1027,40902,['Sentai Filmworks']
1028,11499,['Funimation']
1029,36538,['Aniplex of America']
1030,477,['Nozomi Entertainment']
1031,30364,[]
1032,16762,['Funimation']
1033,44200,['Funimation']
1034,9465,['Sentai Filmworks']
1035,40938,[]
1036,28497,['Ponycan USA']
1037,39175,[]
1038,14175,"['NIS America, Inc.']"
1039,31821,['Funimation']
1040,969,['Funimation']
1041,10083,['Funimation']
1042,74,['Nozomi Entertainment']
1043,38619,['Sentai Filmworks']
1044,1690,['Discotek Media']
1045,38753,['Sentai Filmworks']
1046,36214,['Sentai Filmworks']
1047,40004,['Aniplex of America']
1048,11553,"['NIS America, Inc.']"
1049,36653,"['Sentai Filmworks', 'Ponycan USA']"
1050,40056,['Funimation']
1051,9252,['Sentai Filmworks']
1052,41694,['Aniplex of America']
1053,42670,[]
1054,40936,['Aniplex of America']
1055,10278,[]
1056,37348,['Sentai Filmworks']
1057,82,"['Nozomi Entertainment', 'Bandai Entertainment']"
1058,49930,['Funimation']
1059,38759,['Funimation']
1060,34480,[]
1061,32900,['Aniplex of America']
1062,123,"['Media Blasters', 'Geneon Entertainment USA']"
1063,35849,['Funimation']
1064,28623,"['Funimation', 'Crunchyroll']"
1065,11633,['VIZ Media']
1066,986,['Funimation']
1067,1486,"['Funimation', 'Discotek Media']"
1068,32105,['Crunchyroll']
1069,132,"['ADV Films', 'Sentai Filmworks']"
1070,49053,[]
1071,34076,[]
1072,9724,['Sentai Filmworks']
1073,2273,['Bandai Entertainment']
1074,5507,[]
1075,5177,[]
1076,39988,['Funimation']
1077,1462,"['Sony Pictures Entertainment', 'Discotek Media']"
1078,1195,"['Sentai Filmworks', 'Geneon Entertainment USA']"
1079,50346,['Sentai Filmworks']
1080,8426,[]
1081,5420,[]
1082,38992,[]
1083,20371,[]
1084,39651,[]
1085,32977,[]
1086,9963,[]
1087,2402,[]
1088,38186,['Aniplex of America']
1089,3652,['Sentai Filmworks']
1090,29786,['Funimation']
1091,26123,[]
1092,19319,['Nozomi Entertainment']
1093,49052,[]
1094,34973,['Funimation']
1095,32648,['Funimation']
1096,11917,[]
1097,14407,['Aniplex of America']
1098,6922,['Sentai Filmworks']
1099,1606,"['VIZ Media', 'Discotek Media']"
1100,2923,[]
1101,8514,['Sentai Filmworks']
1102,26349,[]
1103,47159,[]
1104,64,"['Sentai Filmworks', 'Geneon Entertainment USA']"
1105,50325,['Aniplex of America']
1106,452,['VIZ Media']
1107,40858,[]
1108,5958,['Funimation']
1109,6772,['Sentai Filmworks']
1110,16592,['Funimation']
1111,6444,['Sentai Filmworks']
1112,12049,['Funimation']
1113,30187,['Sentai Filmworks']
1114,1015,"['Funimation', 'Kadokawa Pictures USA']"
1115,39491,[]
1116,2921,[]
1117,44807,['GKIDS']
1118,250,"['VIZ Media', 'Flatiron Film Company']"
1119,40392,['Funimation']
1120,33354,['Funimation']
1121,36275,[]
1122,34534,[]
1123,11813,[]
1124,11757,['Aniplex of America']
1125,11759,['VIZ Media']
1126,8557,"['Media Blasters', 'Sentai Filmworks']"
1127,2471,[]
1128,48643,[]
1129,10020,['Aniplex of America']
1130,31483,[]
1131,15197,['Funimation']
1132,32005,['Discotek Media']
1133,42590,[]
1134,37007,['Funimation']
1135,251,['Discotek Media']
1136,68,['Funimation']
1137,30016,['Funimation']
1138,37347,['Sentai Filmworks']
1139,6793,['Funimation']
1140,9181,['Sentai Filmworks']
1141,31706,[]
1142,4872,[]
1143,8676,['Sentai Filmworks']
1144,21419,[]
1145,6802,['Nozomi Entertainment']
1146,34281,['Funimation']
1147,49520,[]
1148,34012,['Funimation']
1149,9366,['Sentai Filmworks']
1150,21473,['Aniplex of America']
1151,462,[]
1152,13469,['Funimation']
1153,34443,['Sentai Filmworks']
1154,31973,[]
1155,1719,['Sentai Filmworks']
1156,31711,['Sentai Filmworks']
1157,33263,[]
1158,38656,['Aniplex of America']
1159,531,['VIZ Media']
1160,10110,['Sentai Filmworks']
1161,517,['Funimation']
1162,3972,['4Kids Entertainment']
1163,34414,['Funimation']
1164,8310,[]
1165,1172,"['Funimation', 'Central Park Media']"
1166,11235,['Sentai Filmworks']
1167,3713,['Sentai Filmworks']
1168,4163,[]
1169,1366,[]
1170,9735,[]
1171,2472,['VIZ Media']
1172,35376,['Sentai Filmworks']
1173,160,"['ADV Films', 'Central Park Media']"
1174,16005,['Sentai Filmworks']
1175,40080,[]
1176,35413,['Funimation']
1177,30458,['Funimation']
1178,4981,['Funimation']
1179,32526,['Funimation']
1180,32551,['Shout! Factory']
1181,6774,[]
1182,48707,[]
1183,40839,[]
1184,13403,['Sentai Filmworks']
1185,1117,"['4Kids Entertainment', 'Warner Bros. Japan']"
1186,36754,['Funimation']
1187,31433,['Funimation']
1188,37442,[]
1189,449,['VIZ Media']
1190,875,['GKIDS']
1191,17641,['Funimation']
1192,33094,['Aniplex of America']
1193,995,[]
1194,29067,[]
1195,31783,['Discotek Media']
1196,32948,['Discotek Media']
1197,27601,['Sentai Filmworks']
1198,36903,['Ponycan USA']
1199,34262,['Funimation']
1200,34855,[]
1201,24655,['Funimation']
1202,7720,['Nozomi Entertainment']
1203,14833,['Sentai Filmworks']
1204,24227,['Aniplex of America']
1205,32485,[]
1206,12729,[]
1207,8479,['Funimation']
1208,1029,['GKIDS']
1209,25731,['Sentai Filmworks']
1210,37086,['Sentai Filmworks']
1211,6325,['VIZ Media']
1212,50461,[]
1213,287,['Funimation']
1214,134,['Funimation']
1215,11743,['Funimation']
1216,10092,['Sentai Filmworks']
1217,1505,[]
1218,516,"['ADV Films', 'Funimation', 'Discotek Media']"
1219,4382,"['Funimation', 'Bandai Entertainment']"
1220,10033,['Funimation']
1221,30745,[]
1222,31389,['Aniplex of America']
1223,101,"['ADV Films', 'Funimation']"
1224,30902,[]
1225,2559,[]
1226,1253,[]
1227,41084,['Sentai Filmworks']
1228,21899,[]
1229,32189,['Funimation']
1230,40497,['Aniplex of America']
1231,39026,['Funimation']
1232,5277,['Funimation']
1233,41094,['bilibili']
1234,8888,['Funimation']
1235,166,['Funimation']
1236,16528,['Funimation']
1237,10719,['Funimation']
1238,19163,['Funimation']
1239,9065,['Sentai Filmworks']
1240,37597,['Aniplex of America']
1241,32215,[]
1242,2002,['Funimation']
1243,14527,['Sentai Filmworks']
1244,4437,['VIZ Media']
1245,39355,['Funimation']
1246,25687,['Shout! Factory']
1247,7588,"['NIS America, Inc.']"
1248,6880,['Funimation']
1249,38787,['Sentai Filmworks']
1250,7627,[]
1251,1089,[]
1252,21667,[]
1253,15487,[]
1254,48702,[]
1255,12815,[]
1256,27631,['Aniplex of America']
1257,1453,['VIZ Media']
1258,1002,"['Discotek Media', 'Bandai Visual USA']"
1259,35241,['Funimation']
1260,1470,"['ADV Films', 'Discotek Media']"
1261,41169,['Funimation']
1262,488,"['Sentai Filmworks', 'Geneon Entertainment USA']"
1263,15583,['Funimation']
1264,5060,['Funimation']
1265,4447,[]
1266,19291,['The Pokemon Company International']
1267,9890,[]
1268,22673,[]
1269,37621,[]
1270,91,['Bandai Entertainment']
1271,35198,['Funimation']
1272,15437,['Funimation']
1273,10209,['Funimation']
1274,9136,['Funimation']
1275,19671,['Funimation']
1276,379,"['ADV Films', 'Funimation']"
1277,28405,['Funimation']
1278,5118,"['Funimation', 'Bandai Entertainment']"
1279,37426,['Funimation']
1280,25313,[]
1281,27947,['Discotek Media']
1282,23421,['Sentai Filmworks']
1283,20853,['Sentai Filmworks']
1284,21743,['Funimation']
1285,8311,['Sentai Filmworks']
1286,208,"['Aniplex of America', 'Manga Entertainment']"
1287,522,"['Sony Pictures Entertainment', 'Mill Creek Entertainment']"
1288,35823,['Funimation']
1289,587,"['Nozomi Entertainment', 'Crimson Star Media']"
1290,32547,[]
1291,40416,[]
1292,102,[]
1293,4053,[]
1294,35828,[]
1295,31380,[]
1296,33091,['Funimation']
1297,3014,['Sentai Filmworks']
1298,46093,[]
1299,6895,['Sentai Filmworks']
1300,31931,['Funimation']
1301,901,['Funimation']
1302,11135,[]
1303,33970,['Sentai Filmworks']
1304,10378,['Sentai Filmworks']
1305,34504,['Sentai Filmworks']
1306,31733,['VIZ Media']
1307,4186,['Funimation']
1308,39586,['Aniplex of America']
1309,24543,['Aniplex of America']
1310,32949,['Sentai Filmworks']
1311,28285,[]
1312,38337,['Sentai Filmworks']
1313,1914,[]
1314,2752,[]
1315,30911,['Funimation']
1316,2129,"['Bandai Entertainment', 'Discotek Media', 'Bandai Visual USA']"
1317,997,"['VIZ Media', 'Geneon Entertainment USA']"
1318,14189,['Sentai Filmworks']
1319,50709,['Aniplex of America']
1320,16009,['Sentai Filmworks']
1321,49310,[]
1322,32668,[]
1323,10389,"['NYAV Post', 'GKIDS']"
1324,96,['Bandai Entertainment']
1325,19369,['Sentai Filmworks']
1326,1412,['Discotek Media']
1327,3016,[]
1328,30191,['Aniplex of America']
1329,48804,[]
1330,11701,[]
1331,1813,['Media Blasters']
1332,41710,['Funimation']
1333,3603,[]
1334,29575,[]
1335,35821,['Funimation']
1336,13357,['Funimation']
1337,5162,[]
1338,13767,[]
1339,27957,[]
1340,5835,['Discotek Media']
1341,98,"['Funimation', 'Bandai Entertainment']"
1342,1691,['Funimation']
1343,18893,"['Discotek Media', 'Crunchyroll']"
1344,32071,[]
1345,880,"['ADV Films', 'Funimation', 'NYAV Post']"
1346,9201,[]
1347,1379,[]
1348,5909,['Sentai Filmworks']
1349,10396,['Funimation']
1350,8038,[]
1351,50,"['Media Blasters', 'NYAV Post']"
1352,12679,['Maiden Japan']
1353,12467,['Sentai Filmworks']
1354,906,['Funimation']
1355,5262,[]
1356,18619,['Sentai Filmworks']
1357,3841,['Discotek Media']
1358,33654,['Sentai Filmworks']
1359,35857,['Discotek Media']
1360,32696,"['Funimation', 'Crunchyroll']"
1361,8476,"['NIS America, Inc.']"
1362,32951,['Funimation']
1363,35338,[]
1364,18055,['Sentai Filmworks']
1365,19511,[]
1366,20517,['Sentai Filmworks']
1367,35330,"['Funimation', 'Sentai Filmworks']"
1368,35678,['Eleven Arts']
1369,34662,['Aniplex of America']
1370,28771,['Manga Entertainment']
1371,43691,['Funimation']
1372,32108,['Shout! Factory']
1373,6707,['Funimation']
1374,32122,[]
1375,1313,"['Saban Entertainment', 'Flatiron Film Company']"
1376,15225,['Sentai Filmworks']
1377,567,"['Bandai Entertainment', 'Sentai Filmworks']"
1378,31414,['Funimation']
1379,34136,[]
1380,35262,['Funimation']
1381,2158,['Bandai Entertainment']
1382,49893,[]
1383,11179,['Sentai Filmworks']
1384,1579,['Sentai Filmworks']
1385,32827,[]
1386,7661,[]
1387,35756,[]
1388,13203,"['Funimation', 'Discotek Media']"
1389,38088,[]
1390,7858,['Funimation']
1391,35889,['Funimation']
1392,36043,['Funimation']
1393,9000,"['NIS America, Inc.']"
1394,302,['GKIDS']
1395,2449,"['Bandai Entertainment', 'Manga Entertainment']"
1396,16353,['Sentai Filmworks']
1397,1536,['VIZ Media']
1398,15775,[]
1399,9510,[]
1400,35503,['Sentai Filmworks']
1401,2563,['Nozomi Entertainment']
1402,13599,['Funimation']
1403,41497,[]
1404,37924,[]
1405,19221,['Sentai Filmworks']
1406,25,['Funimation']
1407,551,['Funimation']
1408,38959,['Aniplex of America']
1409,34086,['Funimation']
1410,23269,['Sentai Filmworks']
1411,34036,['Discotek Media']
1412,35639,['Sentai Filmworks']
1413,5074,['Funimation']
1414,24913,['Sentai Filmworks']
1415,5355,['Funimation']
1416,43756,[]
1417,42941,[]
1418,1222,[]
1419,36633,['Funimation']
1420,10643,[]
1421,21105,['Sentai Filmworks']
1422,87,['Bandai Entertainment']
1423,36215,['Funimation']
1424,32863,[]
1425,33338,['Funimation']
1426,12117,[]
1427,5667,[]
1428,13271,['VIZ Media']
1429,584,"['Funimation', 'Manga Entertainment']"
1430,38699,[]
1431,24627,[]
1432,43692,[]
1433,42423,[]
1434,37993,[]
1435,12487,['Sentai Filmworks']
1436,27,['Funimation']
1437,28825,['Sentai Filmworks']
1438,2594,[]
1439,42192,[]
1440,14811,[]
1441,9135,['Funimation']
1442,35075,['Sentai Filmworks']
1443,35015,[]
1444,42091,[]
1445,48779,[]
1446,20787,['Sentai Filmworks']
1447,13709,['Funimation']
1448,1050,"['Discotek Media', 'Illumitoon Entertainment']"
1449,14511,['Funimation']
1450,10798,['Sentai Filmworks']
1451,2985,[]
1452,2596,['Sentai Filmworks']
1453,666,['Super Techno Arts']
1454,34439,['Funimation']
1455,39576,[]
1456,25519,"['Sentai Filmworks', 'Ponycan USA']"
1457,37403,['Sentai Filmworks']
1458,8074,['Sentai Filmworks']
1459,1915,[]
1460,32365,['VIZ Media']
1461,550,[]
1462,30300,[]
1463,48375,[]
1464,15379,"['NIS America, Inc.']"
1465,42340,['Funimation']
1466,1526,"['VIZ Media', '4Kids Entertainment']"
1467,34279,['Aniplex of America']
1468,41619,"['Funimation', 'Muse Communication']"
1469,33089,"['Discotek Media', 'Crunchyroll']"
1470,18497,[]
1471,3001,[]
1472,19951,['VIZ Media']
1473,6634,['Funimation']
1474,10216,['Nozomi Entertainment']
1475,31163,['Funimation']
1476,11371,[]
1477,37407,['Eleven Arts']
1478,31327,[]
1479,35459,[]
1480,5671,[]
1481,39705,['VIZ Media']
1482,20709,['Sentai Filmworks']
1483,10163,['Funimation']
1484,23311,['Funimation']
1485,4970,['Funimation']
1486,28479,['Discotek Media']
1487,474,['Manga Entertainment']
1488,39569,[]
1489,18229,['Sentai Filmworks']
1490,50549,[]
1491,16239,[]
1492,106,"['VIZ Media', 'Discotek Media']"
1493,35320,[]
1494,10779,[]
1495,37870,['Sentai Filmworks']
1496,15613,['Sentai Filmworks']
1497,32843,[]
1498,41456,['Funimation']
1499,19021,['Sentai Filmworks']
1500,33581,[]
1501,19285,['Funimation']
1502,33899,[]
1503,1824,"['Discotek Media', 'Geneon Entertainment USA']"
1504,34494,['Funimation']
1505,441,['Central Park Media']
1506,37959,[]
1507,20815,[]
1508,2175,[]
1509,8857,['Funimation']
1510,40685,['Funimation']
1511,34428,[]
1512,31374,['Funimation']
1513,34161,[]
1514,38081,['Sentai Filmworks']
1515,25157,['Sentai Filmworks']
1516,76,['Geneon Entertainment USA']
1517,6768,[]
1518,9834,['Funimation']
1519,8460,[]
1520,209,"['Aniplex of America', 'Geneon Entertainment USA']"
1521,39469,['Crunchyroll']
1522,31289,['Funimation']
1523,36702,['Funimation']
1524,15699,"['NIS America, Inc.']"
1525,165,"['ADV Films', 'Sentai Filmworks']"
1526,31297,['Funimation']
1527,15687,['Sentai Filmworks']
1528,31952,['Maiden Japan']
1529,3342,['Funimation']
1530,35789,[]
1531,1096,"['Maiden Japan', 'Manga Entertainment', 'Bandai Visual USA']"
1532,3958,['Bandai Entertainment']
1533,9047,[]
1534,33929,[]
1535,41353,['Crunchyroll']
1536,539,"['Funimation', 'Geneon Entertainment USA']"
1537,46,"['ADV Films', 'Aniplex of America']"
1538,14735,[]
1539,10711,[]
1540,22125,[]
1541,22429,['Kitty Media']
1542,44248,[]
1543,330,"['Media Blasters', 'NYAV Post']"
1544,4752,['VIZ Media']
1545,7662,['Sentai Filmworks']
1546,7769,['Funimation']
1547,4985,[]
1548,11266,['Aniplex of America']
1549,482,"['4Kids Entertainment', 'Flatiron Film Company']"
1550,1092,"['Nozomi Entertainment', 'Bandai Entertainment']"
1551,37441,[]
1552,19669,[]
1553,1565,"['VIZ Media', 'The Pokemon Company International']"
1554,1723,['Sentai Filmworks']
1555,31326,['Funimation']
1556,15195,['Funimation']
1557,2847,"['VIZ Media', 'The Pokemon Company International']"
1558,40507,[]
1559,3515,[]
1560,569,['Nozomi Entertainment']
1561,42282,[]
1562,3848,[]
1563,20509,['Sentai Filmworks']
1564,27899,['Funimation']
1565,10298,[]
1566,1030,"['Disney Platform Distribution', 'GKIDS']"
1567,16273,['Sentai Filmworks']
1568,40879,['Funimation']
1569,3420,['Sentai Filmworks']
1570,37936,[]
1571,40870,['Funimation']
1572,37986,[]
1573,5356,['Sentai Filmworks']
1574,14753,[]
1575,7222,[]
1576,3604,['Sentai Filmworks']
1577,3974,['Funimation']
1578,5525,['Discotek Media']
1579,19613,['Sentai Filmworks']
1580,36936,"['NYAV Post', 'GKIDS']"
1581,38002,[]
1582,48760,[]
1583,36962,[]
1584,24455,['Funimation']
1585,33280,[]
1586,710,[]
1587,18523,[]
1588,13333,['Sentai Filmworks']
1589,10805,['Sentai Filmworks']
1590,7044,[]
1591,3655,['Funimation']
1592,1974,['Sentai Filmworks']
1593,5310,[]
1594,33082,[]
1595,31665,['Ponycan USA']
1596,696,"['Funimation', 'Geneon Entertainment USA']"
1597,40530,['Funimation']
1598,34514,['The Pokemon Company International']
1599,42826,['Funimation']
1600,36371,[]
1601,34021,['Discotek Media']
1602,35946,[]
1603,14941,['Sentai Filmworks']
1604,9441,['Maiden Japan']
1605,167,"['Funimation', 'Bandai Entertainment']"
